\P\	WorkOrderID	ProductID	OrderQty	StockedQty	ScrappedQty	StartDate	EndDate	DueDate	ScrapReasonID	ModifiedDate\
V	216	531	2	2	0	2011-06-06 00:00:00	2011-06-16 00:00:00	2011-06-17 00:00:00		2011-06-16 00:00:00
V	217	749	1	1	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	218	750	2	2	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	219	753	1	1	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	220	767	1	1	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	221	517	1	1	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	222	519	4	4	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	223	717	1	1	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	224	718	2	2	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	225	721	1	1	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	226	724	1	1	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	227	806	1	1	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	228	807	4	4	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	229	811	1	1	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	230	813	4	4	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	231	818	1	1	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	232	820	4	4	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	233	826	1	1	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	234	828	4	4	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	235	894	5	5	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	236	945	5	5	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	237	950	1	1	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	238	951	4	4	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	239	994	1	1	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	240	996	4	4	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	241	3	50	50	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	242	324	10	10	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	243	327	5	5	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	244	329	10	10	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	245	398	5	5	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	246	399	5	5	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	247	400	2	2	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	248	401	8	8	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	249	529	5	5	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	250	532	20	20	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	251	533	5	5	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	252	534	5	5	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	253	802	1	1	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	254	804	4	4	0	2011-06-07 00:00:00	2011-06-27 00:00:00	2011-06-18 00:00:00		2011-06-27 00:00:00
V	255	316	10	10	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	256	331	10	10	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	257	350	5	5	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	258	531	5	5	0	2011-06-07 00:00:00	2011-06-17 00:00:00	2011-06-18 00:00:00		2011-06-17 00:00:00
V	259	749	1	1	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	260	750	2	2	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	261	751	1	1	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	262	519	4	4	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	263	717	1	1	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	264	718	2	2	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	265	719	1	1	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	266	807	4	4	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	267	813	4	4	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	268	820	4	4	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	269	828	4	4	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	270	894	4	4	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	271	945	4	4	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	272	951	4	4	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	273	996	4	4	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	274	3	40	40	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	275	324	8	8	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	276	327	4	4	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	277	329	8	8	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	278	398	4	4	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	279	399	4	4	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	280	401	8	8	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	281	529	4	4	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	282	532	16	16	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	283	533	4	4	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	284	534	4	4	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	285	804	4	4	0	2011-06-08 00:00:00	2011-06-19 00:00:00	2011-06-19 00:00:00		2011-06-19 00:00:00
V	286	316	8	8	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	287	331	8	8	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	288	350	4	4	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	289	531	4	4	0	2011-06-08 00:00:00	2011-06-18 00:00:00	2011-06-19 00:00:00		2011-06-18 00:00:00
V	290	750	1	1	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	291	751	1	1	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	292	765	1	1	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	293	517	1	1	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	294	519	2	2	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	295	718	1	1	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	296	719	1	1	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	297	722	1	1	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	298	806	1	1	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	299	807	2	2	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	300	811	1	1	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	301	813	2	2	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	302	818	1	1	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	303	820	2	2	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	304	826	1	1	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	305	828	2	2	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	306	894	3	3	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	307	945	3	3	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	308	950	1	1	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	309	951	2	2	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	310	994	1	1	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	311	996	2	2	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	312	3	30	30	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	313	324	6	6	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	314	327	3	3	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	315	329	6	6	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	316	398	3	3	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	317	399	3	3	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	318	400	2	2	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	319	401	4	4	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	320	529	3	3	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	321	532	12	12	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	322	533	3	3	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	323	534	3	3	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	324	802	1	1	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	325	804	2	2	0	2011-06-09 00:00:00	2011-07-01 00:00:00	2011-06-20 00:00:00		2011-07-01 00:00:00
V	326	316	6	6	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	327	331	6	6	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	328	350	3	3	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	329	531	3	3	0	2011-06-09 00:00:00	2011-06-19 00:00:00	2011-06-20 00:00:00		2011-06-19 00:00:00
V	330	750	2	2	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	331	765	1	1	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	332	517	1	1	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	333	519	2	2	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	334	718	2	2	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	335	722	1	1	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	336	806	1	1	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	337	807	2	2	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	338	811	1	1	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	339	813	2	2	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	340	818	1	1	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	341	820	2	2	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	342	826	1	1	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	343	828	2	2	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	344	894	3	3	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	345	945	3	3	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	346	950	1	1	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	347	951	2	2	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	348	994	1	1	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	349	996	2	2	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	350	3	30	30	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	351	324	6	6	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	352	327	3	3	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	353	329	6	6	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	354	398	3	3	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	355	399	3	3	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	356	400	2	2	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	357	401	4	4	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	358	529	3	3	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	359	532	12	12	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	360	533	3	3	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	361	534	3	3	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	362	802	1	1	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	363	804	2	2	0	2011-06-10 00:00:00	2011-06-21 00:00:00	2011-06-21 00:00:00		2011-06-21 00:00:00
V	364	316	6	6	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	365	331	6	6	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	366	350	3	3	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	367	531	3	3	0	2011-06-10 00:00:00	2011-06-20 00:00:00	2011-06-21 00:00:00		2011-06-20 00:00:00
V	368	751	1	1	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	369	752	1	1	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	370	753	1	1	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	371	773	2	2	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	372	777	1	1	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	373	516	3	3	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	374	519	3	3	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	375	719	1	1	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	376	720	1	1	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	377	721	1	1	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	378	740	2	2	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	379	744	1	1	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	380	807	6	6	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	381	810	3	3	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	382	813	3	3	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	383	817	3	3	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	384	820	3	3	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	385	825	3	3	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	386	828	3	3	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	387	894	6	6	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	388	945	6	6	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	389	951	6	6	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	390	996	6	6	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	391	3	60	60	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	392	324	12	12	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	393	327	6	6	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	394	328	6	6	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	395	329	6	6	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	396	398	6	6	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	397	399	6	6	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	398	401	12	12	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	399	529	6	6	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	400	532	24	24	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	401	533	6	6	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	402	534	6	6	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	403	804	6	6	0	2011-06-11 00:00:00	2011-07-05 00:00:00	2011-06-22 00:00:00		2011-07-05 00:00:00
V	404	316	12	12	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	405	331	12	12	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	406	350	6	6	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	407	531	6	6	0	2011-06-11 00:00:00	2011-06-21 00:00:00	2011-06-22 00:00:00		2011-06-21 00:00:00
V	408	749	1	1	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	409	751	1	1	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	410	773	1	1	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	411	516	1	1	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	412	519	2	2	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	413	717	1	1	0	2011-06-12 00:00:00	2011-06-22 00:00:00	2011-06-23 00:00:00		2011-06-22 00:00:00
V	414	719	1	1	0	2011-06-12 00:00:00	2011-06-22 00:00:00	2011-06-23 00:00:00		2011-06-22 00:00:00
V	415	740	1	1	0	2011-06-12 00:00:00	2011-06-22 00:00:00	2011-06-23 00:00:00		2011-06-22 00:00:00
V	416	807	3	3	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	417	810	1	1	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	418	813	2	2	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	419	817	1	1	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	420	820	2	2	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	421	825	1	1	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	422	828	2	2	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	423	894	3	3	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	424	945	3	3	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	425	951	3	3	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	426	996	3	3	0	2011-06-12 00:00:00	2011-06-23 00:00:00	2011-06-23 00:00:00		2011-06-23 00:00:00
V	427	3	30	30	0	2011-06-12 00:00:00	2011-06-22 00:00:00	2011-06-23 00:00:00		2011-06-22 00:00:00
V	428	324	6	6	0	2011-06-12 00:00:00	2011-06-22 00:00:00	2011-06-23 00:00:00		2011-06-22 00:00:00
V	429	327	3	3	0	2011-06-12 00:00:00	2011-06-22 00:00:00	2011-06-23 00:00:00		2011-06-22 00:00:00
V	430	328	2	2	0	2011-06-12 00:00:00	2011-06-22 00:00:00	2011-06-23 00:00:00		2011-06-22 00:00:00
V	431	329	4	4	0	2011-06-12 00:00:00	2011-06-22 00:00:00	2011-06-23 00:00:00		2011-06-22 00:00:00
V	432	398	3	3	0	2011-06-12 00:00:00	2011-06-22 00:00:00	2011-06-23 00:00:00		2011-06-22 00:00:00
