\P\	Pos	CreditCardID\
V	6245637	11584
V	6245865	11796
V	6246095	13704
V	6246322	13291
V	6246552	4711
V	6246779	5632
V	6247010	255
V	6247451	13472
V	6247680	7328
V	6247914	1559
V	6248147	5900
V	6248376	8004
V	6248606	11037
V	6248839	1897
V	6249072	11458
V	6249306	4098
V	6249542	8773
V	6249777	5468
V	6250012	2438
V	6250248	263
V	6250478	9379
V	6250714	19050
V	6250948	7140
V	6251187	6234
V	6251428	7156
V	6251669	12465
V	6251911	18737
V	6252153	5814
V	6252391	15467
V	6252632	2246
V	6252872	7839
V	6253112	225
V	6253345	7388
V	6253584	1009
V	6253817	10074
V	6254053	16263
V	6254289	15326
V	6254527	9908
V	6254761	16756
V	6254997	18035
V	6255234	8343
V	6255470	8816
V	6255707	3786
V	6255942	5659
V	6256181	17253
V	6256408	11982
V	6256643	3520
V	6256876	16438
V	6257111	6681
V	6257346	17687
V	6257581	16148
V	6257818	14200
V	6258053	15172
V	6258293	3522
V	6258522	15508
V	6258749	6932
V	6258978	5386
V	6259207	9387
V	6259439	14162
V	6259671	12433
V	6259906	9510
V	6260134	15937
V	6260363	301
V	6260589	9632
V	6260818	10885
V	6261048	19151
V	6261284	3842
V	6261518	5256
V	6261752	15328
V	6261981	10311
V	6262210	9361
V	6262439	10217
V	6262667	14097
V	6262897	16886
V	6263129	6778
V	6263355	18381
V	6263594	4584
V	6263823	15830
V	6264058	2343
V	6264287	9180
V	6264516	2283
V	6264745	14596
V	6264975	15837
V	6265417	7553
V	6265650	477
V	6265880	13930
V	6266119	10855
V	6266361	6474
V	6266597	8745
V	6266833	14066
V	6267069	17127
V	6267306	13135
V	6267540	15647
V	6267992	5876
V	6268227	7351
V	6268468	13060
V	6268711	13005
V	6268948	13089
V	6269185	12722
V	6269426	5715
V	6269659	13022
V	6269900	8415
V	6270140	18695
V	6270379	14800
V	6270617	18554
V	6270859	18396
V	6271101	6023
V	6271335	12990
V	6271569	18113
V	6271803	13333
V	6272037	14381
V	6272273	5310
V	6272507	682
V	6272745	2736
V	6272977	16251
V	6273434	7683
V	6273672	2920
V	6274127	6686
V	6274360	18105
V	6274595	12927
V	6274830	12761
V	6275065	127
V	6275297	3346
V	6275533	120
V	6275766	7731
V	6275995	16780
V	6276230	2233
V	6276463	7550
V	6276692	13525
V	6276926	10733
V	6277156	18110
V	6277386	18542
V	6277617	111
V	6277847	6565
V	6278083	3524
V	6278313	7423
V	6278548	1696
V	6278779	6661
V	6279010	14050
V	6279245	896
V	6279470	9524
V	6279704	11758
V	6279936	2175
V	6280165	12510
V	6280395	920
V	6280628	8616
V	6280857	7357
V	6281086	3852
V	6281315	448
V	6281542	5384
V	6281768	18305
V	6281997	19120
V	6282227	11334
V	6282663	18926
V	6282893	5768
V	6283122	2262
V	6283355	14733
V	6283584	17909
V	6283814	2008
V	6284048	16442
V	6284282	15132
V	6284520	1662
V	6284755	15084
V	6284991	17221
V	6285229	5518
V	6285461	17563
V	6285700	13290
V	6285937	19001
V	6286173	751
V	6286411	12727
V	6286647	3201
V	6286883	10386
V	6287126	17180
V	6287369	2485
V	6287608	4087
V	6287846	16074
V	6288086	2281
V	6288327	8436
V	6288567	13000
V	6288802	10630
V	6289039	16822
V	6289273	1504
V	6289509	9195
V	6289745	16044
V	6289974	17504
V	6290211	9825
V	6290452	9033
V	6290684	6182
V	6290920	10116
V	6291161	16193
V	6291396	5795
V	6291632	142
V	6291863	8310
V	6292099	5530
V	6292340	8524
V	6292800	12435
V	6293040	4086
V	6293276	12027
V	6293494	3978
V	6293722	18799
V	6293957	14725
V	6294191	11936
V	6294424	6805
V	6294658	1841
V	6294895	5610
V	6295134	10943
V	6295376	14554
V	6295612	10496
V	6295855	15012
V	6296091	16051
V	6296320	8952
V	6296549	4348
V	6296775	11334
V	6297010	1399
V	6297238	6615
V	6297471	13997
V	6297700	17156
V	6297930	15675
V	6298165	8700
V	6298402	12861
V	6298632	10506
V	6299078	364
V	6299305	1083
V	6299533	3866
V	6299765	17787
V	6300001	15164
V	6300231	10176
V	6300461	2461
V	6300695	14499
V	6300931	14472
V	6301161	12511
V	6301388	7163
V	6301623	18411
V	6301853	10813
V	6302085	16135
V	6302314	11383
V	6302544	15514
V	6302774	6694
V	6303007	7636
V	6303242	4275
V	6303478	18800
V	6303715	14214
V	6303953	6946
V	6304188	16619
V	6304430	8677
V	6304666	4677
V	6304906	281
V	6305137	19110
V	6305380	901
V	6305613	7724
V	6305848	19108
V	6306085	17019
V	6306320	8400
V	6306555	12035
V	6306791	8526
V	6307033	9304
V	6307272	12864
V	6307514	9472
V	6307752	6511
V	6307990	9378
V	6308222	6935
V	6308456	16131
V	6308691	17647
V	6308925	6935
V	6309159	11350
V	6309402	11257
V	6309636	7641
V	6309874	8947
V	6310109	12473
V	6310352	18803
V	6310590	11374
V	6310832	7122
V	6311071	6173
V	6311299	18783
V	6311535	1246
V	6311768	11903
V	6312001	6169
V	6312231	2500
V	6312459	15109
V	6312694	5139
V	6312929	2022
V	6313164	10918
V	6313394	674
V	6313620	11436
V	6313850	3192
V	6314079	14009
V	6314309	750
V	6314542	1302
V	6314775	12892
V	6315007	3281
V	6315233	861
V	6315466	3266
V	6315702	15310
V	6315932	9105
V	6316170	17505
V	6316403	7950
V	6316636	6
V	6316865	5769
V	6317106	14115
V	6317344	16008
V	6317580	1723
V	6317815	12092
V	6318051	16372
V	6318288	15439
V	6318530	4951
V	6318771	6635
V	6319012	5672
V	6319250	9589
V	6319491	9978
V	6319732	10180
V	6320401	13383
V	6320637	19141
V	6320877	195
V	6321115	9289
V	6321349	13652
V	6321802	16551
V	6322036	10891
V	6322276	11205
V	6322516	15467
V	6322754	11500
V	6322992	17771
V	6323232	17472
V	6323474	10459
V	6323703	5143
V	6323936	5734
V	6324169	13549
V	6324404	13563
V	6324640	15560
V	6324877	12905
V	6325111	17949
V	6325345	14898
V	6325587	16549
V	6326035	8620
V	6326261	5937
V	6326490	12403
V	6326721	248
V	6326947	14629
V	6327183	13878
V	6327413	8084
V	6327645	6148
V	6327880	854
V	6328107	1972
V	6328335	5805
V	6328568	12458
V	6328803	17624
V	6329034	7960
V	6329263	13893
V	6329498	18512
V	6329729	10097
V	6329959	11164
V	6330187	344
V	6330420	1441
V	6330654	6052
V	6330889	18507
V	6331119	3791
V	6331348	3620
V	6331583	6838
V	6331812	1023
V	6332040	12200
V	6332269	11681
V	6332500	16240
V	6332732	14736
V	6332961	390
V	6333188	6613
V	6333417	8897
V	6333652	7783
V	6333885	14453
V	6334118	13801
V	6334355	8472
V	6334590	15769
V	6334826	5312
V	6335059	12352
V	6335296	18815
V	6335532	16783
V	6335769	2491
V	6336005	2118
V	6336240	3077
V	6336480	12811
V	6336720	4310
V	6336962	11339
V	6337201	6210
V	6337442	14948
V	6337679	19069
V	6337916	8155
V	6338148	1500
V	6338384	9155
V	6338616	7324
V	6338850	3836
V	6339092	16272
V	6339334	10142
V	6339574	6647
V	6339806	8197
V	6340045	9306
V	6340283	3286
V	6340523	16145
V	6340764	2104
V	6341002	14320
V	6341232	19138
V	6341467	14882
V	6341702	17318
V	6341937	16720
V	6342173	7677
V	6342407	6674
V	6342641	9087
V	6342876	18302
V	6343107	8647
V	6343337	13642
V	6343573	9337
V	6343808	17053
V	6344043	3090
V	6344278	874
V	6344518	9285
V	6344761	13113
V	6344990	8236
V	6345219	15934
V	6345449	8925
V	6345683	6947
V	6345913	11842
V	6346142	15353
V	6346371	17680
V	6346606	24
V	6346835	13050
V	6347065	14202
V	6347296	502
V	6347523	2250
V	6347752	14256
V	6347987	11664
V	6348217	10868
V	6348447	17119
V	6348685	3911
V	6348911	8193
V	6349146	7520
V	6349378	9749
V	6349609	17364
V	6349847	8326
V	6350076	13024
V	6350313	15823
V	6350540	16780
V	6350775	13931
V	6351005	13908
V	6351233	18727
V	6351469	5938
V	6351700	16691
V	6351930	18252
V	6352159	12468
V	6352401	13515
V	6352639	487
V	6352878	10038
V	6353114	1333
V	6353348	5106
V	6353589	12329
V	6353823	6520
V	6354063	5810
V	6354304	6874
V	6354543	15838
V	6354776	7879
V	6355009	18754
V	6355244	6413
V	6355479	13597
V	6355715	8572
V	6355950	1492
V	6356189	1879
V	6356421	9438
V	6356654	15839
V	6356891	4693
V	6357129	16935
V	6357371	13332
V	6357613	15840
V	6357850	18822
V	6358085	14865
V	6358319	2663
V	6358553	17366
V	6358786	1942
V	6359019	15499
V	6359252	17422
V	6359701	7027
V	6359931	14162
V	6360166	9387
V	6360399	5309
V	6360633	11594
V	6360864	10355
V	6361100	12587
V	6361330	15380
V	6361565	3548
V	6361797	1078
V	6362024	4617
V	6362253	16183
V	6362483	11409
V	6362718	5555
V	6362947	16196
V	6363177	8718
V	6363406	11972
V	6363642	15223
V	6363871	14774
V	6364103	17688
V	6364332	18096
V	6364774	16842
V	6365217	8981
V	6365452	13940
V	6365683	18027
V	6365918	2356
V	6366147	6072
V	6366381	1334
V	6366611	14362
V	6366842	6898
V	6367075	10193
V	6367525	4038
V	6367765	6907
V	6368005	7248
V	6368240	16456
V	6368482	9559
V	6368722	15725
V	6368965	7178
V	6369198	4586
V	6369433	12267
V	6369676	7426
V	6369915	6117
V	6370155	11627
V	6370395	5574
V	6370636	16473
V	6370875	17096
V	6371117	16693
V	6371354	5297
V	6371590	13656
V	6371828	3049
V	6372064	5480
V	6372299	1930
V	6372535	7197
V	6372771	3514
V	6373005	6133
V	6373238	9418
V	6373476	103
V	6373932	11169
V	6374171	12408
V	6374411	15395
V	6374647	1806
V	6374887	1568
V	6375120	15620
V	6375355	3390
V	6375586	2561
V	6375818	6743
V	6376059	11423
V	6376297	18333
V	6376530	18982
V	6376759	11843
V	6376994	4151
V	6377221	6657
V	6377450	15836
V	6377896	16749
V	6378127	14435
V	6378357	8681
V	6378592	17573
V	6378821	1246
V	6379050	13889
V	6379284	228
V	6379507	15810
V	6379738	11266
V	6379972	13176
V	6380202	17003
V	6380437	18345
V	6380670	534
V	6380902	7658
V	6381128	17086
V	6381355	14216
V	6381591	16786
V	6381818	11234
V	6382054	8001
V	6382283	11368
V	6382510	17293
V	6382951	7732
V	6383180	8294
V	6383409	13618
V	6383647	632
V	6383875	721
V	6384106	18824
V	6384343	935
V	6384576	9411
V	6384812	4286
V	6385045	16799
V	6385287	9282
V	6385522	15603
V	6385758	13999
V	6385993	4751
V	6386230	12833
V	6386470	8170
V	6386711	11552
V	6386951	16165
V	6387190	14955
V	6387431	6523
V	6387671	9399
V	6387913	4597
V	6388146	5739
V	6388382	14321
V	6388618	470
V	6388852	13915
V	6389087	5381
V	6389319	4831
V	6389553	3305
V	6389788	10088
V	6390024	11464
V	6390262	9710
V	6390503	18874
V	6390738	5191
V	6390978	7907
V	6391212	12084
V	6391447	7500
V	6391680	10959
V	6391915	10047
V	6392154	10793
V	6392396	4748
V	6392637	4082
V	6392871	16595
V	6393106	5340
V	6393769	10626
V	6394001	4408
V	6394238	13562
V	6394471	9385
V	6394707	3544
V	6394949	11545
V	6395177	17680
V	6395410	17147
V	6395637	18822
V	6395872	13292
V	6396102	3975
V	6396331	4027
V	6396560	10750
V	6396795	5368
V	6397024	11018
V	6397255	11306
V	6397485	2341
V	6397715	1226
V	6397943	17187
V	6398173	10340
V	6398410	4177
V	6398645	19184
V	6398875	7173
V	6399109	4180
V	6399338	9619
V	6399566	2680
V	6399804	1090
V	6400037	9869
V	6400266	18585
V	6400501	11976
V	6400723	16182
V	6400960	12122
V	6401189	16510
V	6401426	3051
V	6401663	15427
V	6401899	3964
V	6402134	575
V	6402365	7429
V	6402597	15644
V	6402833	19156
V	6403069	7655
V	6403522	4686
V	6403758	14262
V	6403992	13374
V	6404226	10401
V	6404467	17995
V	6404710	2005
V	6404952	5663
V	6405193	15025
V	6405432	11612
V	6405895	14536
V	6406136	18681
V	6406371	18746
V	6406608	14448
V	6406850	4679
V	6407086	10986
V	6407320	8151
V	6407552	2012
V	6407787	17527
V	6408023	17651
V	6408258	3337
V	6408494	8872
V	6408730	10716
V	6408965	1483
V	6409199	14077
V	6409432	14958
V	6409671	12766
V	6409905	18382
V	6410144	12108
V	6410382	15470
V	6410624	15868
V	6410865	11202
V	6411107	10512
V	6411341	12797
V	6411575	13387
V	6411809	3381
V	6412043	19117
V	6412275	1948
V	6412509	22
V	6412737	1358
V	6412970	6987
V	6413205	12541
V	6413441	4085
V	6413676	2013
V	6413912	8429
V	6414147	13062
V	6414381	7336
V	6414615	18933
V	6414844	2042
V	6415073	17088
V	6415302	3184
V	6415530	2127
V	6415762	6745
V	6415997	17178
V	6416235	5139
V	6416470	14561
V	6416701	7104
V	6416933	7762
V	6417162	15419
V	6417395	3494
V	6417624	12152
V	6417855	2544
V	6418090	8392
V	6418316	2995
V	6418553	9527
V	6418782	7000
V	6419011	8092
V	6419239	10792
V	6419474	5320
V	6419704	6867
V	6419933	4394
V	6420169	450
V	6420402	18010
V	6420630	14502
V	6420859	13877
V	6421089	5482
V	6421323	14716
V	6421560	5048
V	6422011	13329
V	6422248	13221
V	6422490	15594
V	6422731	6175
V	6422972	16469
V	6423210	4582
V	6423447	14723
V	6423689	14711
V	6423930	13442
V	6424388	17275
V	6424621	16068
V	6424861	7781
V	6425100	5861
V	6425334	2370
V	6425569	5853
V	6425803	6973
V	6426039	14994
V	6426274	12291
V	6426508	5932
V	6426749	17271
V	6426986	15921
V	6427225	19159
V	6427467	12977
V	6427702	13031
V	6427939	18111
V	6428174	6137
V	6428408	5757
V	6428645	1147
V	6428880	607
V	6429114	9207
V	6429350	1999
V	6429587	10583
V	6429821	10563
V	6430050	15117
V	6430279	1994
V	6430509	3081
V	6430737	16880
V	6430966	1938
V	6431196	14702
V	6431432	17342
V	6431668	3034
V	6431897	13117
V	6432128	17522
V	6432358	15926
V	6432594	11849
V	6432825	1246
V	6433057	14686
V	6433293	1471
V	6433524	690
V	6433757	8889
V	6433991	16517
V	6434449	9246
V	6434685	3790
V	6434921	15704
V	6435158	2641
V	6435393	5396
V	6435630	1520
V	6435867	13841
V	6436106	6919
V	6436348	14720
V	6436585	8525
V	6436823	15761
V	6437065	14521
V	6437301	732
V	6437758	15187
V	6437992	5240
V	6438224	18859
V	6438458	9071
V	6438697	16610
V	6438936	1049
V	6439177	6845
V	6439636	15698
V	6439872	8615
V	6440106	9851
V	6440337	349
V	6440571	6211
V	6440806	9993
V	6441265	4470
V	6441508	16860
V	6441748	4630
V	6441990	15347
V	6442217	12711
V	6442658	3642
V	6442888	18840
V	6443118	12074
V	6443349	13401
V	6443584	18804
V	6443822	1624
V	6444055	18739
V	6444286	11127
V	6444515	11776
V	6444745	15444
V	6444977	13949
V	6445212	15860
V	6445444	1874
V	6445677	18106
V	6445907	5263
V	6446142	14400
V	6446378	16524
V	6446608	18248
V	6446841	10497
V	6447072	16571
V	6447302	1686
V	6447531	13958
V	6447762	16583
V	6447997	13644
V	6448240	5826
V	6448475	11708
V	6448710	12618
V	6448952	5473
V	6449192	7479
V	6449426	8314
V	6449891	13216
V	6450132	17618
V	6450373	11765
V	6450613	12665
V	6450851	17458
V	6451090	17265
V	6451325	6912
V	6451560	14933
V	6451794	16960
V	6452036	11716
V	6452273	10457
V	6452510	2375
V	6452746	3278
V	6452982	16341
V	6453219	15459
V	6453455	15952
V	6453696	11590
V	6453936	4055
V	6454176	15174
V	6454418	11023
V	6454660	679
V	6454894	11611
V	6455133	9323
V	6455375	8076
V	6455609	11581
V	6455845	5278
V	6456080	14110
V	6456316	14986
V	6456550	3929
V	6456784	13178
V	6457019	9184
V	6457253	12245
V	6457489	17152
V	6457724	13518
V	6457957	7386
V	6458193	18887
V	6458435	2298
V	6458670	3307
V	6458903	11568
V	6459140	18609
V	6459581	8567
V	6459811	7978
V	6460040	1781
V	6460271	1792
V	6460501	17583
V	6460734	16850
V	6460961	5797
V	6461187	8851
V	6461418	17211
V	6461648	3876
V	6461877	2593
V	6462112	5037
V	6462341	9016
V	6462570	16737
V	6462800	556
V	6463033	16103
V	6463269	14313
V	6463499	15011
V	6463732	19234
V	6463969	14394
V	6464199	12707
V	6464429	8142
V	6464650	16617
V	6464880	3266
V	6465113	5822
V	6465347	13353
V	6465584	1965
V	6465820	4415
V	6466055	5988
V	6466291	16045
V	6466528	18098
V	6466762	3825
V	6466997	11149
V	6467233	18593
V	6467469	12812
V	6467705	4013
V	6467945	11557
V	6468182	17996
V	6468424	8638
V	6468660	9847
V	6468900	2731
V	6469139	418
V	6469375	5883
V	6469612	3388
V	6469853	18215
V	6470088	17330
V	6470328	16684
V	6470565	1427
V	6470800	5113
V	6471032	7312
V	6471264	18366
V	6471498	12374
V	6471732	8858
V	6471964	4545
V	6472199	18045
V	6472436	16550
V	6472677	5858
V	6472910	15840
V	6473362	9946
V	6473822	3400
V	6474059	15023
V	6474520	8243
V	6474757	247
V	6474989	1232
V	6475222	14882
V	6475457	947
V	6475697	1055
V	6476155	2431
V	6476394	7737
V	6476626	12330
V	6476857	3587
V	6477086	17025
V	6477317	5475
V	6477551	4733
V	6477779	16703
V	6478009	88
V	6478233	3612
V	6478462	2404
V	6478691	4291
V	6478920	18477
V	6479150	7642
V	6479381	13184
V	6479611	9644
V	6479841	11315
V	6480077	2314
V	6480305	19113
V	6480541	2539
V	6480773	7847
V	6481004	11756
V	6481452	2444
V	6481681	3103
V	6481910	17918
V	6482141	7529
V	6482370	9187
V	6482607	1356
V	6482842	11081
V	6483078	19051
V	6483314	12147
V	6483551	3636
V	6483786	7581
V	6484021	3552
V	6484474	15773
V	6484708	10353
V	6484943	5064
V	6485183	12398
V	6485423	15110
V	6485888	909
V	6486128	13991
V	6486370	17154
V	6486612	18357
V	6487069	9118
V	6487305	645
V	6487535	18116
V	6487777	18833
V	6488014	10795
V	6488247	6274
V	6488488	3055
V	6488725	1029
V	6488965	8968
V	6489200	3180
V	6489432	14884
V	6489672	13999
V	6489907	15382
V	6490142	13962
V	6490380	15007
V	6490622	9163
V	6490856	11732
V	6491093	1496
V	6491543	6822
V	6491777	1275
V	6492013	15975
V	6492244	17320
V	6492480	2860
V	6492715	5452
V	6492950	10732
V	6493193	1287
V	6493428	10261
V	6493661	14412
V	6493889	5475
V	6494121	6398
V	6494351	2468
V	6494581	14801
V	6494812	19072
V	6495039	6326
V	6495264	12993
V	6495490	5731
V	6495718	16077
V	6495951	14187
V	6496187	10132
V	6496422	5557
V	6496655	12163
V	6496882	9215
V	6497109	2782
V	6497340	6864
V	6497569	18042
V	6497804	16382
V	6498038	3444
V	6498274	9606
V	6498514	18849
V	6498758	18529
V	6498994	5855
V	6499234	10250
V	6499695	8816
V	6499935	8566
V	6500176	3043
V	6500412	7653
V	6500648	7808
V	6500883	8087
V	6501119	12947
V	6501355	867
V	6501587	14375
V	6501828	10962
V	6502070	18435
V	6502305	14793
V	6502763	15067
V	6503221	13645
V	6503460	18400
V	6503702	15281
V	6503945	2705
V	6504181	16011
V	6504423	4702
V	6504657	12716
V	6504894	18651
V	6505129	17015
V	6505364	14384
V	6505601	714
V	6505834	15607
V	6506070	6400
V	6506292	14494
V	6506528	8142
V	6506964	16282
V	6507195	14673
V	6507429	8998
V	6507658	13180
V	6507893	5350
V	6508121	10705
V	6508357	2798
V	6508585	335
V	6508817	3644
V	6509043	2123
V	6509272	13024
V	6509511	13608
V	6509745	12787
V	6509981	12155
V	6510211	7199
V	6510446	5524
V	6510675	14466
V	6511123	5742
V	6511357	18183
V	6511596	9932
V	6511832	5763
V	6512065	1835
V	6512300	18465
V	6512537	10056
V	6512771	16119
V	6513006	17419
V	6513249	10091
V	6513486	19109
V	6513724	7441
V	6513963	9691
V	6514203	11968
V	6514444	382
V	6514684	3667
V	6514925	15501
V	6515390	17883
V	6515630	2255
V	6515865	14656
V	6516102	13311
V	6516339	10912
V	6516576	17093
V	6516814	12614
V	6517052	18289
V	6517286	6662
V	6517524	10880
V	6517757	12378
V	6517990	18722
V	6518224	634
V	6518455	5027
V	6518689	7949
V	6518925	10401
V	6519165	2282
V	6519404	8341
V	6519638	1908
V	6519878	12319
V	6520116	4999
V	6520352	11523
V	6520587	3583
V	6520821	3884
V	6521055	8312
V	6521289	5712
V	6521523	6244
V	6521757	2584
V	6521988	7824
V	6522220	2248
V	6522453	17736
V	6522689	6031
V	6523144	9548
V	6523373	10017
V	6523608	11843
V	6523843	15008
V	6524077	2737
V	6524311	5282
V	6524546	4920
V	6524774	16559
V	6525009	12967
V	6525245	6255
V	6525475	3942
V	6525704	3855
V	6525936	6958
V	6526168	9317
V	6526400	14256
V	6526637	15340
V	6526864	10104
V	6527099	15077
V	6527333	18002
V	6527569	5003
V	6527810	7179
V	6528047	2862
V	6528288	860
V	6528519	14273
V	6528755	9312
V	6528990	1525
V	6529224	8973
V	6529460	1320
V	6529702	3568
V	6529944	17772
V	6530181	3424
V	6530416	6276
V	6530655	1384
V	6530896	12814
V	6531138	7985
V	6531376	3767
V	6531617	14102
V	6531858	3295
V	6532091	18078
V	6532326	18586
V	6532562	13650
V	6532796	2735
V	6533029	9091
V	6533262	12959
V	6533497	10865
V	6533733	12759
V	6533968	15166
V	6534211	5916
V	6534450	4614
V	6534685	767
V	6534920	16769
V	6535162	4288
V	6535403	8694
V	6535644	2475
V	6535877	511
V	6536109	15951
V	6536336	14964
V	6536571	10911
V	6536806	4963
V	6537042	3543
V	6537278	17344
V	6537511	9387
V	6537745	1936
V	6537973	10678
V	6538203	1129
V	6538437	17806
V	6538672	9387
V	6538906	5136
V	6539135	8159
V	6539360	10089
V	6539590	12231
V	6539820	850
V	6540044	722
V	6540271	10170
V	6540506	18794
V	6540736	15397
V	6540966	10708
V	6541195	6639
V	6541430	1499
V	6541658	4558
V	6541892	13358
V	6542119	4312
V	6542356	10473
V	6542586	1636
V	6542820	6668
V	6543054	14820
V	6543292	7105
V	6543522	4501
V	6543756	10586
V	6543993	6828
V	6544234	13308
V	6544470	16757
V	6544707	1888
V	6544942	7478
V	6545177	12178
V	6545414	3673
V	6545649	4571
V	6545891	17027
V	6546133	14971
V	6546375	6959
V	6546615	8127
V	6546856	11378
V	6547098	13419
V	6547334	18884
V	6547568	2693
V	6547800	5561
V	6548033	19119
V	6548270	10035
V	6548505	11259
V	6548740	5469
V	6548974	2546
V	6549210	15227
V	6549446	9613
V	6549687	7911
V	6549920	18429
V	6550154	11484
V	6550391	18258
V	6550633	9778
V	6550871	9733
V	6551112	2233
V	6551343	9921
V	6551571	15505
V	6551806	2911
V	6552040	5107
V	6552274	3360
V	6552508	18473
V	6552743	9311
V	6552976	15309
V	6553211	433
V	6553443	16661
V	6553676	13270
V	6553908	12325
V	6554143	6948
V	6554382	18520
V	6554616	1715
V	6554850	3783
V	6555085	1486
V	6555313	6467
V	6555543	7377
V	6555772	13224
V	6556001	6803
V	6556231	5180
V	6556465	189
V	6556691	6225
V	6556921	29
V	6557143	1246
V	6557373	18822
V	6557608	15989
V	6557839	18490
V	6558070	1455
V	6558295	386
V	6558522	14808
V	6558755	6260
V	6558986	17878
V	6559221	10564
V	6559451	18537
V	6559687	17433
V	6559921	4504
V	6560147	10595
V	6560374	4393
V	6560605	6637
V	6560837	17784
V	6561073	17739
V	6561306	2449
V	6561537	18145
V	6561773	1352
V	6562007	4217
V	6562243	10136
V	6562473	12496
V	6562705	12691
V	6562939	11058
V	6563170	9100
V	6563404	8992
V	6563632	6262
V	6564089	7843
V	6564324	6594
V	6564559	8841
V	6564795	14628
V	6565031	8556
V	6565267	15488
V	6565504	3371
V	6565746	18368
V	6565988	15196
V	6566230	159
V	6566468	18943
V	6566711	7977
V	6566948	5662
V	6567186	9029
V	6567427	1112
V	6567666	1528
V	6567899	13138
V	6568141	19116
V	6568383	11471
V	6568621	3209
V	6569083	6019
V	6569316	9267
V	6569551	6497
V	6569784	3958
V	6570234	9003
V	6570470	8645
V	6570706	15757
V	6570940	17680
V	6571174	8359
V	6571402	5001
V	6571631	1421
V	6571859	18747
V	6572089	13659
V	6572319	4166
V	6572550	4210
V	6572779	7119
V	6573005	11244
V	6573235	2673
V	6573472	2099
V	6574137	15710
V	6574367	15863
V	6574597	6162
V	6574827	5689
V	6575056	12736
V	6575286	10010
V	6575515	6984
V	6575749	3084
V	6575979	9974
V	6576214	2057
V	6576445	4754
V	6576674	10419
V	6576910	1305
V	6577144	6228
V	6577379	16681
V	6577612	3417
V	6577849	13043
V	6578083	9389
V	6578317	3187
V	6578553	14973
V	6578793	18159
V	6579036	15702
V	6579276	18094
V	6579517	239
V	6579756	15381
V	6579998	3177
V	6580234	429
V	6580469	13339
V	6580707	10994
V	6580941	6659
V	6581176	9681
V	6581628	15255
V	6581865	15208
V	6582107	10920
V	6582342	1409
V	6582582	4183
V	6582817	6581
V	6583054	3616
V	6583295	10185
V	6583522	12174
V	6583749	3199
V	6583977	15623
V	6584206	13484
V	6584440	4810
V	6584674	18928
V	6584908	17868
V	6585142	12424
V	6585376	3397
V	6585609	15807
V	6585840	7562
V	6586076	17099
V	6586319	18445
V	6586779	17273
V	6587017	9163
V	6587255	14139
V	6587488	10995
V	6587724	16314
V	6587961	11268
V	6588204	359
V	6588437	6974
V	6588669	11668
V	6588903	12088
V	6589345	8837
V	6589579	13580
V	6589809	11437
V	6590046	7271
V	6590275	14669
V	6590502	3740
V	6590732	2556
V	6590967	15422
V	6591194	6393
V	6591420	17022
V	6591647	17853
V	6591874	3578
V	6592109	3998
V	6592338	13173
V	6592573	474
V	6592801	1165
V	6593035	17177
V	6593265	10776
V	6593495	15816
V	6593732	1800
V	6593960	11870
V	6594195	6296
V	6594424	562
V	6594656	9147
V	6594891	9724
V	6595124	6943
V	6595359	17890
V	6595597	14135
V	6595834	8431
V	6596073	3927
V	6596313	5943
V	6596551	13912
V	6596793	8994
V	6597251	9383
V	6597488	4026
V	6597724	17676
V	6597966	3610
V	6598204	15563
V	6598437	10490
V	6598671	5224
V	6598912	18897
V	6599151	3515
V	6599391	11525
V	6599630	5967
V	6599871	15640
V	6600113	9717
V	6600579	8761
V	6600813	19227
V	6601048	3648
V	6601282	13636
V	6601517	3843
V	6601750	14863
V	6601993	18125
V	6602226	14091
V	6602465	2403
V	6602707	4848
V	6602942	7665
V	6603184	1480
V	6603411	11165
V	6603641	6195
V	6603870	9742
V	6604098	6752
V	6604333	3511
V	6604567	4752
V	6604796	11412
V	6605027	6899
V	6605256	15962
V	6605486	18249
V	6605714	14969
V	6605944	6194
V	6606173	7521
V	6606408	45
V	6606633	17388
V	6606863	17200
V	6607093	3507
V	6607319	13370
V	6607549	17791
V	6607785	1543
V	6608013	18043
V	6608236	1173
V	6608470	200
V	6608704	11114
V	6608941	2834
V	6609181	435
V	6609415	9896
V	6609650	13888
V	6609892	14987
V	6610134	5601
V	6610374	16984
V	6610613	17948
V	6610852	1149
V	6611089	14079
V	6611328	9193
V	6611569	5365
V	6611804	12504
V	6612040	11353
V	6612277	9596
V	6612515	15641
V	6612754	5103
V	6612989	12913
V	6613224	9388
V	6613460	8252
V	6613697	10581
V	6613935	18184
V	6614171	11907
V	6614409	8492
V	6614642	10762
V	6614879	5436
V	6615112	12528
V	6615346	1195
V	6615579	6903
V	6615810	10130
V	6616042	13625
V	6616276	8077
V	6616512	17136
V	6616755	5753
V	6616988	19084
V	6617222	14781
V	6617461	8793
V	6617694	15471
V	6617924	9387
V	6618157	4650
V	6618383	15418
V	6618613	611
V	6618841	19185
V	6619075	3725
V	6619518	16128
V	6619748	16581
V	6619983	11075
V	6620213	13139
V	6620446	11711
V	6620674	14738
V	6620904	4616
V	6621133	3937
V	6621362	4778
V	6621596	14386
V	6621827	18515
V	6622057	11813
V	6622287	18264
V	6622517	6841
V	6622746	18311
V	6622980	15884
V	6623210	2026
V	6623439	8377
V	6623668	2784
V	6623889	13885
V	6624116	18272
V	6624345	11778
