\P\	CurrencyRateID	CurrencyRateDate	FromCurrencyCode	ToCurrencyCode	AverageRate	EndOfDayRate	ModifiedDate\
V	11602	2014-03-17 00:00:00	USD	BRL	3.1535	3.153	2014-03-17 00:00:00
V	11603	2014-03-17 00:00:00	USD	CAD	1.5593	1.5585	2014-03-17 00:00:00
V	11604	2014-03-17 00:00:00	USD	CNY	8.2866	8.286	2014-03-17 00:00:00
V	11605	2014-03-17 00:00:00	USD	EUR	1.0201	1.0193	2014-03-17 00:00:00
V	11606	2014-03-17 00:00:00	USD	GBP	0.6464	0.646	2014-03-17 00:00:00
V	11607	2014-03-17 00:00:00	USD	JPY	118.73	118.7219	2014-03-17 00:00:00
V	11608	2014-03-17 00:00:00	USD	MXN	9.957	9.9529	2014-03-17 00:00:00
V	11609	2014-03-17 00:00:00	USD	SAR	3.7505	3.7406	2014-03-17 00:00:00
V	11610	2014-03-17 00:00:00	USD	VEB	1418	1417.91	2014-03-17 00:00:00
V	11611	2014-03-18 00:00:00	USD	ARS	3.6299	3.6303	2014-03-18 00:00:00
V	11612	2014-03-18 00:00:00	USD	AUD	1.8186	1.8192	2014-03-18 00:00:00
V	11613	2014-03-18 00:00:00	USD	BRL	3.1535	3.156	2014-03-18 00:00:00
V	11614	2014-03-18 00:00:00	USD	CAD	1.5592	1.5685	2014-03-18 00:00:00
V	11615	2014-03-18 00:00:00	USD	CNY	8.2866	8.2873	2014-03-18 00:00:00
V	11616	2014-03-18 00:00:00	USD	EUR	1.0181	1.0189	2014-03-18 00:00:00
V	11617	2014-03-18 00:00:00	USD	GBP	0.645	0.6454	2014-03-18 00:00:00
V	11618	2014-03-18 00:00:00	USD	JPY	118.45	118.545	2014-03-18 00:00:00
V	11619	2014-03-18 00:00:00	USD	MXN	9.957	9.964	2014-03-18 00:00:00
V	11620	2014-03-18 00:00:00	USD	SAR	3.7505	3.7545	2014-03-18 00:00:00
V	11621	2014-03-18 00:00:00	USD	VEB	1418	1418.0699	2014-03-18 00:00:00
V	11622	2014-03-19 00:00:00	USD	ARS	3.6299	3.6295	2014-03-19 00:00:00
V	11623	2014-03-19 00:00:00	USD	AUD	1.8146	1.8144	2014-03-19 00:00:00
V	11624	2014-03-19 00:00:00	USD	BRL	3.0891	3.083	2014-03-19 00:00:00
V	11625	2014-03-19 00:00:00	USD	CAD	1.5573	1.5569	2014-03-19 00:00:00
V	11626	2014-03-19 00:00:00	USD	CNY	8.2868	8.2864	2014-03-19 00:00:00
V	11627	2014-03-19 00:00:00	USD	EUR	1.0168	1.0166	2014-03-19 00:00:00
V	11628	2014-03-19 00:00:00	USD	GBP	0.6461	0.6453	2014-03-19 00:00:00
V	11629	2014-03-19 00:00:00	USD	JPY	118.18	118.155	2014-03-19 00:00:00
V	11630	2014-03-19 00:00:00	USD	MXN	9.9419	9.932	2014-03-19 00:00:00
V	11631	2014-03-19 00:00:00	USD	SAR	3.7504	3.7479	2014-03-19 00:00:00
V	11632	2014-03-19 00:00:00	USD	VEB	1418	1417.97	2014-03-19 00:00:00
V	11633	2014-03-20 00:00:00	USD	ARS	3.6499	3.6505	2014-03-20 00:00:00
V	11634	2014-03-20 00:00:00	USD	AUD	1.8266	1.8275	2014-03-20 00:00:00
V	11635	2014-03-20 00:00:00	USD	BRL	3.109	3.116	2014-03-20 00:00:00
V	11636	2014-03-20 00:00:00	USD	CAD	1.5533	1.5561	2014-03-20 00:00:00
V	11637	2014-03-20 00:00:00	USD	CNY	8.287	8.288	2014-03-20 00:00:00
V	11638	2014-03-20 00:00:00	USD	EUR	1.0033	1.0039	2014-03-20 00:00:00
V	11639	2014-03-20 00:00:00	USD	GBP	0.6391	0.64	2014-03-20 00:00:00
V	11640	2014-03-20 00:00:00	USD	JPY	117.15	117.162	2014-03-20 00:00:00
V	11641	2014-03-20 00:00:00	USD	MXN	10.061	10.066	2014-03-20 00:00:00
V	11642	2014-03-20 00:00:00	USD	SAR	3.7504	3.7538	2014-03-20 00:00:00
V	11643	2014-03-20 00:00:00	USD	VEB	1432	1432.03	2014-03-20 00:00:00
V	11644	2014-03-21 00:00:00	USD	ARS	3.66	3.6593	2014-03-21 00:00:00
V	11645	2014-03-21 00:00:00	USD	AUD	1.834	1.8333	2014-03-21 00:00:00
V	11646	2014-03-21 00:00:00	USD	BRL	3.115	3.1099	2014-03-21 00:00:00
V	11647	2014-03-21 00:00:00	USD	CAD	1.5669	1.5636	2014-03-21 00:00:00
V	11648	2014-03-21 00:00:00	USD	CNY	8.2871	8.2863	2014-03-21 00:00:00
V	11649	2014-03-21 00:00:00	USD	EUR	1.0074	1.0074	2014-03-21 00:00:00
V	11650	2014-03-21 00:00:00	USD	GBP	0.6391	0.6391	2014-03-21 00:00:00
V	11651	2014-03-21 00:00:00	USD	JPY	118.04	118.001	2014-03-21 00:00:00
V	11652	2014-03-21 00:00:00	USD	MXN	10.009	10.007	2014-03-21 00:00:00
V	11653	2014-03-21 00:00:00	USD	SAR	3.7504	3.7446	2014-03-21 00:00:00
V	11654	2014-03-21 00:00:00	USD	VEB	1445	1444.94	2014-03-21 00:00:00
V	11655	2014-03-22 00:00:00	USD	ARS	3.6099	3.6107	2014-03-22 00:00:00
V	11656	2014-03-22 00:00:00	USD	AUD	1.8426	1.8432	2014-03-22 00:00:00
V	11657	2014-03-22 00:00:00	USD	BRL	3.155	3.1579	2014-03-22 00:00:00
V	11658	2014-03-22 00:00:00	USD	CAD	1.5727	1.5807	2014-03-22 00:00:00
V	11659	2014-03-22 00:00:00	USD	CNY	8.2872	8.2874	2014-03-22 00:00:00
V	11660	2014-03-22 00:00:00	USD	EUR	1.0085	1.0086	2014-03-22 00:00:00
V	11661	2014-03-22 00:00:00	USD	GBP	0.6391	0.6391	2014-03-22 00:00:00
V	11662	2014-03-22 00:00:00	USD	JPY	118.39	118.4449	2014-03-22 00:00:00
V	11663	2014-03-22 00:00:00	USD	MXN	10.035	10.0429	2014-03-22 00:00:00
V	11664	2014-03-22 00:00:00	USD	SAR	3.7507	3.7589	2014-03-22 00:00:00
V	11665	2014-03-22 00:00:00	USD	VEB	1441	1441.02	2014-03-22 00:00:00
V	11666	2014-03-23 00:00:00	USD	ARS	3.6299	3.6294	2014-03-23 00:00:00
V	11667	2014-03-23 00:00:00	USD	AUD	1.8267	1.8263	2014-03-23 00:00:00
V	11668	2014-03-23 00:00:00	USD	BRL	3.1629	3.1539	2014-03-23 00:00:00
V	11669	2014-03-23 00:00:00	USD	CAD	1.5595	1.5511	2014-03-23 00:00:00
V	11670	2014-03-23 00:00:00	USD	CNY	8.287	8.2866	2014-03-23 00:00:00
V	11671	2014-03-23 00:00:00	USD	EUR	1.0185	1.018	2014-03-23 00:00:00
V	11672	2014-03-23 00:00:00	USD	GBP	0.6411	0.6409	2014-03-23 00:00:00
V	11673	2014-03-23 00:00:00	USD	JPY	118.57	118.492	2014-03-23 00:00:00
V	11674	2014-03-23 00:00:00	USD	MXN	9.9923	9.9879	2014-03-23 00:00:00
V	11675	2014-03-23 00:00:00	USD	SAR	3.7504	3.7464	2014-03-23 00:00:00
V	11676	2014-03-23 00:00:00	USD	VEB	1462	1461.95	2014-03-23 00:00:00
V	11677	2014-03-24 00:00:00	USD	ARS	3.6299	3.6307	2014-03-24 00:00:00
V	11678	2014-03-24 00:00:00	USD	AUD	1.8268	1.8274	2014-03-24 00:00:00
V	11679	2014-03-24 00:00:00	USD	BRL	3.1629	3.169	2014-03-24 00:00:00
V	11680	2014-03-24 00:00:00	USD	CAD	1.5596	1.5605	2014-03-24 00:00:00
V	11681	2014-03-24 00:00:00	USD	CNY	8.287	8.2873	2014-03-24 00:00:00
V	11682	2014-03-24 00:00:00	USD	EUR	1.0187	1.0194	2014-03-24 00:00:00
V	11683	2014-03-24 00:00:00	USD	GBP	0.6419	0.6421	2014-03-24 00:00:00
V	11684	2014-03-24 00:00:00	USD	JPY	118.59	118.616	2014-03-24 00:00:00
V	11685	2014-03-24 00:00:00	USD	MXN	9.99	9.9979	2014-03-24 00:00:00
V	11686	2014-03-24 00:00:00	USD	SAR	3.7504	3.7532	2014-03-24 00:00:00
V	11687	2014-03-24 00:00:00	USD	VEB	1462	1462.01	2014-03-24 00:00:00
V	11688	2014-03-25 00:00:00	USD	ARS	3.6299	3.6299	2014-03-25 00:00:00
V	11689	2014-03-25 00:00:00	USD	AUD	1.8277	1.8275	2014-03-25 00:00:00
V	11690	2014-03-25 00:00:00	USD	BRL	3.1629	3.156	2014-03-25 00:00:00
V	11691	2014-03-25 00:00:00	USD	CAD	1.5591	1.5508	2014-03-25 00:00:00
V	11692	2014-03-25 00:00:00	USD	CNY	8.287	8.2867	2014-03-25 00:00:00
V	11693	2014-03-25 00:00:00	USD	EUR	1.0188	1.0181	2014-03-25 00:00:00
V	11694	2014-03-25 00:00:00	USD	GBP	0.6419	0.6412	2014-03-25 00:00:00
V	11695	2014-03-25 00:00:00	USD	JPY	118.59	118.548	2014-03-25 00:00:00
V	11696	2014-03-25 00:00:00	USD	MXN	9.99	9.9819	2014-03-25 00:00:00
V	11697	2014-03-25 00:00:00	USD	SAR	3.7504	3.7427	2014-03-25 00:00:00
V	11698	2014-03-25 00:00:00	USD	VEB	1462	1461.95	2014-03-25 00:00:00
V	11699	2014-03-26 00:00:00	USD	ARS	3.62	3.6208	2014-03-26 00:00:00
V	11700	2014-03-26 00:00:00	USD	AUD	1.8245	1.8251	2014-03-26 00:00:00
V	11701	2014-03-26 00:00:00	USD	BRL	3.105	3.105	2014-03-26 00:00:00
V	11702	2014-03-26 00:00:00	USD	CAD	1.5638	1.5727	2014-03-26 00:00:00
V	11703	2014-03-26 00:00:00	USD	CNY	8.287	8.2871	2014-03-26 00:00:00
V	11704	2014-03-26 00:00:00	USD	EUR	1.0209	1.0215	2014-03-26 00:00:00
V	11705	2014-03-26 00:00:00	USD	GBP	0.6424	0.643	2014-03-26 00:00:00
V	11706	2014-03-26 00:00:00	USD	JPY	118.91	118.912	2014-03-26 00:00:00
V	11707	2014-03-26 00:00:00	USD	MXN	9.9588	9.9619	2014-03-26 00:00:00
V	11708	2014-03-26 00:00:00	USD	SAR	3.7504	3.7572	2014-03-26 00:00:00
V	11709	2014-03-26 00:00:00	USD	VEB	1461	1461.0699	2014-03-26 00:00:00
V	11710	2014-03-27 00:00:00	USD	ARS	3.64	3.6395	2014-03-27 00:00:00
V	11711	2014-03-27 00:00:00	USD	AUD	1.8233	1.8229	2014-03-27 00:00:00
V	11712	2014-03-27 00:00:00	USD	BRL	3.14	3.1389	2014-03-27 00:00:00
V	11713	2014-03-27 00:00:00	USD	CAD	1.573	1.5721	2014-03-27 00:00:00
V	11714	2014-03-27 00:00:00	USD	CNY	8.287	8.2863	2014-03-27 00:00:00
V	11715	2014-03-27 00:00:00	USD	EUR	1.0251	1.0248	2014-03-27 00:00:00
V	11716	2014-03-27 00:00:00	USD	GBP	0.6429	0.6424	2014-03-27 00:00:00
V	11717	2014-03-27 00:00:00	USD	JPY	119.93	119.917	2014-03-27 00:00:00
V	11718	2014-03-27 00:00:00	USD	MXN	10	9.9939	2014-03-27 00:00:00
V	11719	2014-03-27 00:00:00	USD	SAR	3.7504	3.7471	2014-03-27 00:00:00
V	11720	2014-03-27 00:00:00	USD	VEB	1500	1499.95	2014-03-27 00:00:00
V	11721	2014-03-28 00:00:00	USD	ARS	3.62	3.6208	2014-03-28 00:00:00
V	11722	2014-03-28 00:00:00	USD	AUD	1.8251	1.8253	2014-03-28 00:00:00
V	11723	2014-03-28 00:00:00	USD	BRL	3.1099	3.111	2014-03-28 00:00:00
V	11724	2014-03-28 00:00:00	USD	CAD	1.5804	1.5806	2014-03-28 00:00:00
V	11725	2014-03-28 00:00:00	USD	CNY	8.287	8.2873	2014-03-28 00:00:00
V	11726	2014-03-28 00:00:00	USD	EUR	1.0246	1.0248	2014-03-28 00:00:00
V	11727	2014-03-28 00:00:00	USD	GBP	0.6437	0.6444	2014-03-28 00:00:00
V	11728	2014-03-28 00:00:00	USD	JPY	120.34	120.378	2014-03-28 00:00:00
V	11729	2014-03-28 00:00:00	USD	MXN	10.015	10.0239	2014-03-28 00:00:00
V	11730	2014-03-28 00:00:00	USD	SAR	3.7509	3.7528	2014-03-28 00:00:00
V	11731	2014-03-28 00:00:00	USD	VEB	1493	1493.02	2014-03-28 00:00:00
V	11732	2014-03-29 00:00:00	USD	ARS	3.64	3.6396	2014-03-29 00:00:00
V	11733	2014-03-29 00:00:00	USD	AUD	1.8115	1.8109	2014-03-29 00:00:00
V	11734	2014-03-29 00:00:00	USD	BRL	3.1299	3.1219	2014-03-29 00:00:00
V	11735	2014-03-29 00:00:00	USD	CAD	1.5876	1.5831	2014-03-29 00:00:00
V	11736	2014-03-29 00:00:00	USD	CNY	8.2867	8.2859	2014-03-29 00:00:00
V	11737	2014-03-29 00:00:00	USD	EUR	1.0186	1.018	2014-03-29 00:00:00
V	11738	2014-03-29 00:00:00	USD	GBP	0.6404	0.6395	2014-03-29 00:00:00
V	11739	2014-03-29 00:00:00	USD	JPY	120.03	119.964	2014-03-29 00:00:00
V	11740	2014-03-29 00:00:00	USD	MXN	9.9764	9.9749	2014-03-29 00:00:00
V	11741	2014-03-29 00:00:00	USD	SAR	3.7504	3.7469	2014-03-29 00:00:00
V	11742	2014-03-29 00:00:00	USD	VEB	1453	1452.91	2014-03-29 00:00:00
V	11743	2014-03-30 00:00:00	USD	ARS	3.64	3.641	2014-03-30 00:00:00
V	11744	2014-03-30 00:00:00	USD	AUD	1.8186	1.819	2014-03-30 00:00:00
V	11745	2014-03-30 00:00:00	USD	BRL	3.2054	3.2109	2014-03-30 00:00:00
V	11746	2014-03-30 00:00:00	USD	CAD	1.5801	1.5871	2014-03-30 00:00:00
V	11747	2014-03-30 00:00:00	USD	CNY	8.2867	8.2874	2014-03-30 00:00:00
V	11748	2014-03-30 00:00:00	USD	EUR	1.0293	1.0303	2014-03-30 00:00:00
V	11749	2014-03-30 00:00:00	USD	GBP	0.6447	0.6449	2014-03-30 00:00:00
V	11750	2014-03-30 00:00:00	USD	JPY	121.76	121.765	2014-03-30 00:00:00
V	11751	2014-03-30 00:00:00	USD	MXN	9.9629	9.9649	2014-03-30 00:00:00
V	11752	2014-03-30 00:00:00	USD	SAR	3.7504	3.7591	2014-03-30 00:00:00
V	11753	2014-03-30 00:00:00	USD	VEB	1453	1453.03	2014-03-30 00:00:00
V	11754	2014-03-31 00:00:00	USD	ARS	3.64	3.6396	2014-03-31 00:00:00
V	11755	2014-03-31 00:00:00	USD	AUD	1.8185	1.8185	2014-03-31 00:00:00
V	11756	2014-03-31 00:00:00	USD	BRL	3.2054	3.2029	2014-03-31 00:00:00
V	11757	2014-03-31 00:00:00	USD	CAD	1.5806	1.5755	2014-03-31 00:00:00
V	11758	2014-03-31 00:00:00	USD	CNY	8.2867	8.286	2014-03-31 00:00:00
V	11759	2014-03-31 00:00:00	USD	EUR	1.0346	1.0342	2014-03-31 00:00:00
V	11760	2014-03-31 00:00:00	USD	GBP	0.6444	0.6438	2014-03-31 00:00:00
V	11761	2014-03-31 00:00:00	USD	JPY	121.78	121.7129	2014-03-31 00:00:00
V	11762	2014-03-31 00:00:00	USD	MXN	9.9629	9.96	2014-03-31 00:00:00
V	11763	2014-03-31 00:00:00	USD	SAR	3.7504	3.7444	2014-03-31 00:00:00
V	11764	2014-03-31 00:00:00	USD	VEB	1453	1452.91	2014-03-31 00:00:00
V	11765	2014-04-01 00:00:00	USD	ARS	3.64	3.6406	2014-04-01 00:00:00
V	11766	2014-04-01 00:00:00	USD	AUD	1.8177	1.8186	2014-04-01 00:00:00
V	11767	2014-04-01 00:00:00	USD	BRL	3.2054	3.208	2014-04-01 00:00:00
V	11768	2014-04-01 00:00:00	USD	CAD	1.5801	1.5859	2014-04-01 00:00:00
V	11769	2014-04-01 00:00:00	USD	CNY	8.2867	8.2873	2014-04-01 00:00:00
V	11770	2014-04-01 00:00:00	USD	EUR	1.0302	1.031	2014-04-01 00:00:00
V	11771	2014-04-01 00:00:00	USD	GBP	0.6448	0.6449	2014-04-01 00:00:00
V	11772	2014-04-01 00:00:00	USD	JPY	121.87	121.941	2014-04-01 00:00:00
V	11773	2014-04-01 00:00:00	USD	MXN	9.9629	9.964	2014-04-01 00:00:00
V	11774	2014-04-01 00:00:00	USD	SAR	3.7504	3.7519	2014-04-01 00:00:00
V	11775	2014-04-01 00:00:00	USD	VEB	1453	1453.05	2014-04-01 00:00:00
V	11776	2014-04-02 00:00:00	USD	ARS	3.6499	3.6499	2014-04-02 00:00:00
V	11777	2014-04-02 00:00:00	USD	AUD	1.8257	1.8248	2014-04-02 00:00:00
V	11778	2014-04-02 00:00:00	USD	BRL	3.217	3.2109	2014-04-02 00:00:00
V	11779	2014-04-02 00:00:00	USD	CAD	1.5813	1.5747	2014-04-02 00:00:00
V	11780	2014-04-02 00:00:00	USD	CNY	8.2867	8.2866	2014-04-02 00:00:00
V	11781	2014-04-02 00:00:00	USD	EUR	1.0319	1.0313	2014-04-02 00:00:00
V	11782	2014-04-02 00:00:00	USD	GBP	0.6492	0.6491	2014-04-02 00:00:00
V	11783	2014-04-02 00:00:00	USD	JPY	122.28	122.25	2014-04-02 00:00:00
V	11784	2014-04-02 00:00:00	USD	MXN	10.005	10.003	2014-04-02 00:00:00
V	11785	2014-04-02 00:00:00	USD	SAR	3.7504	3.7427	2014-04-02 00:00:00
V	11786	2014-04-02 00:00:00	USD	VEB	1437	1436.91	2014-04-02 00:00:00
V	11787	2014-04-03 00:00:00	USD	ARS	3.6299	3.6301	2014-04-03 00:00:00
V	11788	2014-04-03 00:00:00	USD	AUD	1.827	1.827	2014-04-03 00:00:00
V	11789	2014-04-03 00:00:00	USD	BRL	3.249	3.258	2014-04-03 00:00:00
V	11790	2014-04-03 00:00:00	USD	CAD	1.5817	1.5831	2014-04-03 00:00:00
V	11791	2014-04-03 00:00:00	USD	CNY	8.2868	8.2871	2014-04-03 00:00:00
V	11792	2014-04-03 00:00:00	USD	EUR	1.0261	1.0262	2014-04-03 00:00:00
V	11793	2014-04-03 00:00:00	USD	GBP	0.6487	0.6488	2014-04-03 00:00:00
V	11794	2014-04-03 00:00:00	USD	JPY	121.98	122.062	2014-04-03 00:00:00
V	11795	2014-04-03 00:00:00	USD	MXN	10.0109	10.021	2014-04-03 00:00:00
V	11796	2014-04-03 00:00:00	USD	SAR	3.7504	3.7574	2014-04-03 00:00:00
V	11797	2014-04-03 00:00:00	USD	VEB	1465	1465.05	2014-04-03 00:00:00
V	11798	2014-04-04 00:00:00	USD	ARS	3.64	3.6396	2014-04-04 00:00:00
V	11799	2014-04-04 00:00:00	USD	AUD	1.8226	1.8224	2014-04-04 00:00:00
V	11800	2014-04-04 00:00:00	USD	BRL	3.358	3.35	2014-04-04 00:00:00
V	11801	2014-04-04 00:00:00	USD	CAD	1.5791	1.5767	2014-04-04 00:00:00
V	11802	2014-04-04 00:00:00	USD	CNY	8.2768	8.2763	2014-04-04 00:00:00
V	11803	2014-04-04 00:00:00	USD	EUR	1.0229	1.0223	2014-04-04 00:00:00
V	11804	2014-04-04 00:00:00	USD	GBP	0.6452	0.6445	2014-04-04 00:00:00
V	11805	2014-04-04 00:00:00	USD	JPY	121.45	121.379	2014-04-04 00:00:00
V	11806	2014-04-04 00:00:00	USD	MXN	10.044	10.044	2014-04-04 00:00:00
V	11807	2014-04-04 00:00:00	USD	SAR	3.7509	3.7481	2014-04-04 00:00:00
V	11808	2014-04-04 00:00:00	USD	VEB	1453.5	1453.45	2014-04-04 00:00:00
V	11809	2014-04-05 00:00:00	USD	ARS	3.68	3.6806	2014-04-05 00:00:00
V	11810	2014-04-05 00:00:00	USD	AUD	1.8199	1.8208	2014-04-05 00:00:00
V	11811	2014-04-05 00:00:00	USD	BRL	3.45	3.451	2014-04-05 00:00:00
V	11812	2014-04-05 00:00:00	USD	CAD	1.5742	1.5766	2014-04-05 00:00:00
V	11813	2014-04-05 00:00:00	USD	CNY	8.2768	8.2773	2014-04-05 00:00:00
V	11814	2014-04-05 00:00:00	USD	EUR	1.0137	1.0142	2014-04-05 00:00:00
V	11815	2014-04-05 00:00:00	USD	GBP	0.6431	0.6435	2014-04-05 00:00:00
V	11816	2014-04-05 00:00:00	USD	JPY	121.51	121.549	2014-04-05 00:00:00
V	11817	2014-04-05 00:00:00	USD	MXN	10.2	10.207	2014-04-05 00:00:00
V	11818	2014-04-05 00:00:00	USD	SAR	3.7505	3.7515	2014-04-05 00:00:00
V	11819	2014-04-05 00:00:00	USD	VEB	1470	1470.0599	2014-04-05 00:00:00
V	11820	2014-04-06 00:00:00	USD	ARS	3.68	3.6797	2014-04-06 00:00:00
V	11821	2014-04-06 00:00:00	USD	AUD	1.8328	1.8327	2014-04-06 00:00:00
V	11822	2014-04-06 00:00:00	USD	BRL	3.5312	3.531	2014-04-06 00:00:00
V	11823	2014-04-06 00:00:00	USD	CAD	1.5743	1.5678	2014-04-06 00:00:00
V	11824	2014-04-06 00:00:00	USD	CNY	8.287	8.286	2014-04-06 00:00:00
V	11825	2014-04-06 00:00:00	USD	EUR	1.0182	1.0179	2014-04-06 00:00:00
V	11826	2014-04-06 00:00:00	USD	GBP	0.6433	0.6425	2014-04-06 00:00:00
V	11827	2014-04-06 00:00:00	USD	JPY	123.3	123.227	2014-04-06 00:00:00
V	11828	2014-04-06 00:00:00	USD	MXN	10.311	10.302	2014-04-06 00:00:00
V	11829	2014-04-06 00:00:00	USD	SAR	3.7505	3.749	2014-04-06 00:00:00
V	11830	2014-04-06 00:00:00	USD	VEB	1470	1469.94	2014-04-06 00:00:00
V	11831	2014-04-07 00:00:00	USD	ARS	3.68	3.6808	2014-04-07 00:00:00
V	11832	2014-04-07 00:00:00	USD	AUD	1.8325	1.8334	2014-04-07 00:00:00
V	11833	2014-04-07 00:00:00	USD	BRL	3.5312	3.5379	2014-04-07 00:00:00
V	11834	2014-04-07 00:00:00	USD	CAD	1.5738	1.5745	2014-04-07 00:00:00
V	11835	2014-04-07 00:00:00	USD	CNY	8.287	8.2873	2014-04-07 00:00:00
V	11836	2014-04-07 00:00:00	USD	EUR	1.0182	1.0185	2014-04-07 00:00:00
V	11837	2014-04-07 00:00:00	USD	GBP	0.6432	0.6439	2014-04-07 00:00:00
V	11838	2014-04-07 00:00:00	USD	JPY	123.36	123.399	2014-04-07 00:00:00
V	11839	2014-04-07 00:00:00	USD	MXN	10.263	10.27	2014-04-07 00:00:00
V	11840	2014-04-07 00:00:00	USD	SAR	3.7505	3.758	2014-04-07 00:00:00
V	11841	2014-04-07 00:00:00	USD	VEB	1470	1470.05	2014-04-07 00:00:00
V	11842	2014-04-08 00:00:00	USD	ARS	3.68	3.6795	2014-04-08 00:00:00
V	11843	2014-04-08 00:00:00	USD	AUD	1.8322	1.8317	2014-04-08 00:00:00
V	11844	2014-04-08 00:00:00	USD	BRL	3.5312	3.528	2014-04-08 00:00:00
V	11845	2014-04-08 00:00:00	USD	CAD	1.5734	1.5697	2014-04-08 00:00:00
V	11846	2014-04-08 00:00:00	USD	CNY	8.287	8.2861	2014-04-08 00:00:00
V	11847	2014-04-08 00:00:00	USD	EUR	1.0195	1.0194	2014-04-08 00:00:00
V	11848	2014-04-08 00:00:00	USD	GBP	0.6438	0.6431	2014-04-08 00:00:00
V	11849	2014-04-08 00:00:00	USD	JPY	123.41	123.37	2014-04-08 00:00:00
V	11850	2014-04-08 00:00:00	USD	MXN	10.263	10.2609	2014-04-08 00:00:00
V	11851	2014-04-08 00:00:00	USD	SAR	3.7505	3.7408	2014-04-08 00:00:00
V	11852	2014-04-08 00:00:00	USD	VEB	1470	1469.91	2014-04-08 00:00:00
V	11853	2014-04-09 00:00:00	USD	ARS	3.6699	3.6707	2014-04-09 00:00:00
V	11854	2014-04-09 00:00:00	USD	AUD	1.8398	1.8401	2014-04-09 00:00:00
V	11855	2014-04-09 00:00:00	USD	BRL	3.57	3.572	2014-04-09 00:00:00
V	11856	2014-04-09 00:00:00	USD	CAD	1.5824	1.59	2014-04-09 00:00:00
V	11857	2014-04-09 00:00:00	USD	CNY	8.2872	8.2873	2014-04-09 00:00:00
V	11858	2014-04-09 00:00:00	USD	EUR	1.0226	1.0228	2014-04-09 00:00:00
V	11859	2014-04-09 00:00:00	USD	GBP	0.6448	0.6453	2014-04-09 00:00:00
V	11860	2014-04-09 00:00:00	USD	JPY	123.97	123.997	2014-04-09 00:00:00
V	11861	2014-04-09 00:00:00	USD	MXN	10.2799	10.289	2014-04-09 00:00:00
V	11862	2014-04-09 00:00:00	USD	SAR	3.7505	3.7553	2014-04-09 00:00:00
V	11863	2014-04-09 00:00:00	USD	VEB	1451	1451.05	2014-04-09 00:00:00
V	11864	2014-04-10 00:00:00	USD	ARS	3.6499	3.6499	2014-04-10 00:00:00
V	11865	2014-04-10 00:00:00	USD	AUD	1.8396	1.8389	2014-04-10 00:00:00
V	11866	2014-04-10 00:00:00	USD	BRL	3.78	3.777	2014-04-10 00:00:00
V	11867	2014-04-10 00:00:00	USD	CAD	1.5876	1.5803	2014-04-10 00:00:00
V	11868	2014-04-10 00:00:00	USD	CNY	8.2871	8.2863	2014-04-10 00:00:00
V	11869	2014-04-10 00:00:00	USD	EUR	1.0192	1.0183	2014-04-10 00:00:00
V	11870	2014-04-10 00:00:00	USD	GBP	0.6417	0.6411	2014-04-10 00:00:00
V	11871	2014-04-10 00:00:00	USD	JPY	123.37	123.3259	2014-04-10 00:00:00
V	11872	2014-04-10 00:00:00	USD	MXN	10.31	10.3059	2014-04-10 00:00:00
V	11873	2014-04-10 00:00:00	USD	SAR	3.7509	3.7477	2014-04-10 00:00:00
V	11874	2014-04-10 00:00:00	USD	VEB	1462	1461.98	2014-04-10 00:00:00
V	11875	2014-04-11 00:00:00	USD	ARS	3.6699	3.6701	2014-04-11 00:00:00
V	11876	2014-04-11 00:00:00	USD	AUD	1.8325	1.8334	2014-04-11 00:00:00
V	11877	2014-04-11 00:00:00	USD	BRL	3.702	3.709	2014-04-11 00:00:00
V	11878	2014-04-11 00:00:00	USD	CAD	1.5797	1.5854	2014-04-11 00:00:00
V	11879	2014-04-11 00:00:00	USD	CNY	8.287	8.2876	2014-04-11 00:00:00
V	11880	2014-04-11 00:00:00	USD	EUR	1.0245	1.0245	2014-04-11 00:00:00
V	11881	2014-04-11 00:00:00	USD	GBP	0.6422	0.6431	2014-04-11 00:00:00
V	11882	2014-04-11 00:00:00	USD	JPY	122.91	122.994	2014-04-11 00:00:00
V	11883	2014-04-11 00:00:00	USD	MXN	10.2609	10.265	2014-04-11 00:00:00
V	11884	2014-04-11 00:00:00	USD	SAR	3.7507	3.7591	2014-04-11 00:00:00
V	11885	2014-04-11 00:00:00	USD	VEB	1463	1463.04	2014-04-11 00:00:00
V	11886	2014-04-12 00:00:00	USD	ARS	3.68	3.6796	2014-04-12 00:00:00
V	11887	2014-04-12 00:00:00	USD	AUD	1.8381	1.838	2014-04-12 00:00:00
V	11888	2014-04-12 00:00:00	USD	BRL	3.762	3.7549	2014-04-12 00:00:00
V	11889	2014-04-12 00:00:00	USD	CAD	1.5752	1.5685	2014-04-12 00:00:00
V	11890	2014-04-12 00:00:00	USD	CNY	8.2872	8.2868	2014-04-12 00:00:00
V	11891	2014-04-12 00:00:00	USD	EUR	1.0244	1.0236	2014-04-12 00:00:00
V	11892	2014-04-12 00:00:00	USD	GBP	0.6421	0.6421	2014-04-12 00:00:00
V	11893	2014-04-12 00:00:00	USD	JPY	122.27	122.185	2014-04-12 00:00:00
V	11894	2014-04-12 00:00:00	USD	MXN	10.143	10.1419	2014-04-12 00:00:00
V	11895	2014-04-12 00:00:00	USD	SAR	3.7509	3.7439	2014-04-12 00:00:00
