\P\	Pos	StateProvinceID\
V	2322320	79
V	2322471	50
V	2322614	79
V	2322763	7
V	2322918	20
V	2323071	79
V	2323218	9
V	2323368	7
V	2323525	50
V	2323672	14
V	2323816	9
V	2323966	14
V	2324121	9
V	2324270	14
V	2324429	58
V	2324586	14
V	2324740	50
V	2324890	64
V	2325038	50
V	2325188	64
V	2325336	14
V	2325484	79
V	2325639	9
V	2325789	9
V	2325936	14
V	2326098	14
V	2326247	179
V	2326414	9
V	2326567	9
V	2326718	14
V	2326870	9
V	2327024	64
V	2327170	9
V	2327325	50
V	2327472	14
V	2327625	79
V	2327775	77
V	2327924	14
V	2328070	9
V	2328220	79
V	2328369	58
V	2328523	14
V	2328669	161
V	2328830	9
V	2328985	9
V	2329139	50
V	2329288	9
V	2329435	79
V	2329589	179
V	2329758	53
V	2329905	58
V	2330059	50
V	2330213	77
V	2330362	7
V	2330508	14
V	2330669	9
V	2330818	9
V	2330974	64
V	2331123	161
V	2331287	164
V	2331449	177
V	2331610	58
V	2331755	64
V	2331901	178
V	2332061	64
V	2332210	58
V	2332367	19
V	2332511	77
V	2332657	9
V	2332806	64
V	2332955	20
V	2333100	9
V	2333247	66
V	2333392	64
V	2333540	79
V	2333697	161
V	2333856	145
V	2334039	79
V	2334187	7
V	2334341	163
V	2334510	14
V	2334660	70
V	2334802	9
V	2334952	9
V	2335098	50
V	2335245	7
V	2335391	79
V	2335537	14
V	2335687	79
V	2335839	9
V	2335990	71
V	2336134	7
V	2336280	9
V	2336431	9
V	2336578	9
V	2336728	19
V	2336874	14
V	2337026	53
V	2337169	79
V	2337321	50
V	2337472	7
V	2337620	9
V	2337770	50
V	2337922	7
V	2338071	77
V	2338218	14
V	2338362	64
V	2338508	14
V	2338657	9
V	2338807	9
V	2338954	50
V	2339099	177
V	2339259	79
V	2339403	14
V	2339549	14
V	2339694	50
V	2339842	166
V	2340012	14
V	2340163	79
V	2340319	9
V	2340472	14
V	2340621	161
V	2340793	20
V	2340940	64
V	2341094	50
V	2341241	14
V	2341398	9
V	2341549	50
V	2341694	64
V	2341841	9
V	2341993	179
V	2342159	64
V	2342312	9
V	2342465	14
V	2342610	58
V	2342761	14
V	2342916	161
V	2343076	79
V	2343223	14
V	2343371	9
V	2343522	79
V	2343667	14
V	2343813	58
V	2343966	145
V	2344128	7
V	2344273	9
V	2344421	9
V	2344571	50
V	2344720	50
V	2344864	9
V	2345021	179
V	2345199	9
V	2345349	64
V	2345500	9
V	2345650	14
V	2345808	9
V	2345958	14
V	2346107	79
V	2346257	58
V	2346402	70
V	2346564	77
V	2346707	14
V	2346858	9
V	2347011	14
V	2347165	64
V	2347315	9
V	2347468	64
V	2347618	9
V	2347766	7
V	2347913	14
V	2348057	14
V	2348204	178
V	2348378	178
V	2348555	50
V	2348701	7
V	2348849	177
V	2349010	19
V	2349165	19
V	2349317	14
V	2349465	77
V	2349610	9
V	2349760	145
V	2349931	9
V	2350072	14
V	2350224	50
V	2350379	79
V	2350533	166
V	2350710	58
V	2350859	50
V	2351011	7
V	2351149	9
V	2351299	70
V	2351443	50
V	2351600	9
V	2351746	79
V	2351893	79
V	2352039	7
V	2352193	77
V	2352346	14
V	2352494	79
V	2352649	9
V	2352800	9
V	2352947	58
V	2353099	58
V	2353250	79
V	2353402	79
V	2353554	14
V	2353703	77
V	2353857	70
V	2354003	9
V	2354157	9
V	2354313	9
V	2354468	53
V	2354609	79
V	2354763	50
V	2354916	79
V	2355067	50
V	2355219	7
V	2355371	50
V	2355525	50
V	2355678	79
V	2355828	79
V	2355975	50
V	2356129	79
V	2356284	7
V	2356436	19
V	2356587	145
V	2356754	79
V	2356911	58
V	2357056	66
V	2357201	9
V	2357347	9
V	2357496	79
V	2357648	14
V	2357805	71
V	2357947	9
V	2358095	9
V	2358245	70
V	2358395	70
V	2358551	58
V	2358700	50
V	2358852	14
V	2359002	58
V	2359157	9
V	2359305	77
V	2359452	14
V	2359600	9
V	2359754	79
V	2359906	58
V	2360053	19
V	2360201	50
V	2360354	9
V	2360508	79
V	2360659	77
V	2360806	9
V	2360953	9
V	2361101	7
V	2361248	58
V	2361398	9
V	2361548	14
V	2361708	9
V	2361857	7
V	2362003	58
V	2362151	9
V	2362306	7
V	2362448	66
V	2362596	161
V	2362756	103
V	2362922	14
V	2363073	79
V	2363219	79
V	2363368	9
V	2363518	50
V	2363670	8
V	2363808	79
V	2363955	53
V	2364107	64
V	2364257	179
V	2364427	9
V	2364575	70
V	2364723	77
V	2364869	161
V	2365025	20
V	2365170	7
V	2365324	79
V	2365478	58
V	2365627	20
V	2365780	7
V	2365927	9
V	2366077	50
V	2366228	9
V	2366375	161
V	2366533	64
V	2366681	14
V	2366834	79
V	2366985	53
V	2367130	79
V	2367273	8
V	2367422	131
V	2367585	64
V	2367736	79
V	2367883	9
V	2368028	14
V	2368176	79
V	2368328	14
V	2368475	79
V	2368623	66
V	2368770	19
V	2368915	9
V	2369064	14
V	2369218	9
V	2369375	77
V	2369520	9
V	2369672	9
V	2369826	9
V	2369977	8
V	2370122	179
V	2370285	79
V	2370431	14
V	2370577	14
V	2370731	77
V	2370879	79
V	2371026	79
V	2371176	7
V	2371325	79
V	2371473	9
V	2371623	9
V	2371778	70
V	2371928	9
V	2372077	9
V	2372230	9
V	2372382	79
V	2372531	9
V	2372681	77
V	2372829	9
V	2372982	180
V	2373140	79
V	2373292	70
V	2373439	9
V	2373590	19
V	2373737	79
V	2373884	9
V	2374034	14
V	2374182	9
V	2374332	9
V	2374483	14
V	2374629	71
V	2374774	58
V	2374925	9
V	2375074	14
V	2375220	14
V	2375368	9
V	2375512	9
V	2375658	7
V	2375810	9
V	2375962	7
V	2376116	178
V	2376291	50
V	2376441	9
V	2376591	9
V	2376747	14
V	2376896	14
V	2377041	58
V	2377197	7
V	2377345	50
V	2377499	50
V	2377645	9
V	2377795	9
V	2377949	143
V	2378107	64
V	2378261	58
V	2378408	64
V	2378562	58
V	2378710	50
V	2378864	20
V	2379018	8
V	2379163	50
V	2379316	9
V	2379466	64
V	2379612	9
V	2379765	8
V	2379914	9
V	2380065	14
V	2380210	9
V	2380360	7
V	2380513	9
V	2380661	9
V	2380816	50
V	2380964	9
V	2381120	14
V	2381273	77
V	2381420	7
V	2381571	9
V	2381716	50
V	2381862	9
V	2382014	9
V	2382161	9
V	2382311	14
V	2382463	9
V	2382613	79
V	2382760	79
V	2382905	24
V	2383065	50
V	2383214	20
V	2383360	7
V	2383508	77
V	2383656	181
V	2383817	79
V	2383969	7
V	2384121	79
V	2384267	77
V	2384420	9
V	2384572	64
V	2384723	58
V	2384875	58
V	2385026	79
V	2385177	14
V	2385327	14
V	2385472	70
V	2385621	9
V	2385773	70
V	2385914	9
V	2386059	9
V	2386204	7
V	2386348	9
V	2386490	161
V	2386646	50
V	2386802	9
V	2386957	163
V	2387118	9
V	2387269	77
V	2387422	7
V	2387567	50
V	2387720	9
V	2387872	14
V	2388021	77
V	2388169	77
V	2388315	19
V	2388464	9
V	2388620	79
V	2388773	179
V	2388946	9
V	2389101	9
V	2389253	14
V	2389399	77
V	2389550	9
V	2389706	19
V	2389851	77
V	2389997	79
V	2390142	19
V	2390285	14
V	2390433	79
V	2390586	14
V	2390733	53
V	2390874	50
V	2391025	9
V	2391169	179
V	2391331	9
V	2391480	8
V	2391628	58
V	2391779	77
V	2391931	14
V	2392078	14
V	2392228	50
V	2392382	9
V	2392529	79
V	2392670	58
V	2392820	50
V	2392967	58
V	2393121	58
V	2393272	164
V	2393450	9
V	2393598	19
V	2393757	53
V	2393902	71
V	2394046	79
V	2394190	82
V	2394337	117
V	2394499	79
V	2394647	50
V	2394797	79
V	2394942	50
V	2395090	9
V	2395238	79
V	2395389	161
V	2395542	14
V	2395694	14
V	2395846	8
V	2395993	64
V	2396146	53
V	2396290	70
V	2396434	50
V	2396585	177
V	2396749	58
V	2396898	9
V	2397043	14
V	2397198	14
V	2397354	50
V	2397504	79
V	2397652	50
V	2397803	178
V	2397975	79
V	2398126	50
V	2398282	19
V	2398428	7
V	2398573	64
V	2398721	9
V	2398877	9
V	2399029	50
V	2399180	70
V	2399326	164
V	2399495	58
V	2399647	58
V	2399799	79
V	2399945	103
V	2400114	9
V	2400269	50
V	2400413	9
V	2400566	79
V	2400717	70
V	2400865	7
V	2401007	7
V	2401157	50
V	2401307	161
V	2401464	64
V	2401613	9
V	2401762	64
V	2401916	161
V	2402074	9
V	2402224	9
V	2402372	53
V	2402525	64
V	2402674	178
V	2402839	9
V	2402985	14
V	2403141	9
V	2403294	71
V	2403444	66
V	2403588	9
V	2403741	7
V	2403883	19
V	2404028	53
V	2404175	64
V	2404323	20
V	2404477	70
V	2404631	64
V	2404780	14
V	2404923	14
V	2405071	179
V	2405230	178
V	2405401	79
V	2405546	70
V	2405691	9
V	2405843	50
V	2405991	9
V	2406145	9
V	2406292	64
V	2406438	58
V	2406587	7
V	2406732	9
V	2406884	77
V	2407034	9
V	2407183	58
V	2407330	79
V	2407478	161
V	2407643	79
V	2407795	9
V	2407944	8
V	2408083	79
V	2408230	79
V	2408373	58
V	2408523	9
V	2408673	9
V	2408825	58
V	2408977	9
V	2409122	20
V	2409269	9
V	2409417	58
V	2409566	66
V	2409712	161
V	2409874	79
V	2410016	20
V	2410168	9
V	2410318	50
V	2410466	9
V	2410622	164
V	2410797	7
V	2410942	77
V	2411094	9
V	2411244	14
V	2411392	79
V	2411538	50
V	2411692	9
V	2411843	79
V	2411986	79
V	2412132	50
V	2412284	9
V	2412434	179
V	2412591	71
V	2412733	8
V	2412883	9
V	2413039	14
V	2413189	9
V	2413346	178
V	2413507	79
V	2413653	64
V	2413811	79
V	2413962	53
V	2414112	9
V	2414269	7
V	2414421	77
V	2414578	9
V	2414723	9
V	2414873	9
V	2415024	9
V	2415176	79
V	2415323	14
V	2415478	161
V	2415638	9
V	2415784	77
V	2415935	103
V	2416111	58
V	2416265	9
V	2416410	9
V	2416560	14
V	2416711	9
V	2416862	19
V	2417019	9
V	2417173	58
V	2417322	14
V	2417473	177
V	2417646	79
V	2417791	58
V	2417944	70
V	2418092	50
V	2418248	79
V	2418401	14
V	2418554	58
V	2418703	77
V	2418857	9
V	2419006	9
V	2419153	50
V	2419302	9
V	2419454	9
V	2419602	64
V	2419744	9
V	2419888	58
V	2420038	177
V	2420209	50
V	2420362	9
V	2420520	9
V	2420673	9
V	2420827	50
V	2420972	70
V	2421119	79
V	2421262	79
V	2421411	14
V	2421565	9
V	2421717	9
V	2421868	145
V	2422034	9
V	2422186	9
V	2422339	9
V	2422492	79
V	2422643	70
V	2422792	7
V	2422939	9
V	2423083	77
V	2423236	77
V	2423385	145
V	2423542	9
V	2423695	177
V	2423861	7
V	2424009	14
V	2424156	14
V	2424311	58
V	2424463	145
V	2424627	79
V	2424774	79
V	2424922	79
V	2425077	14
V	2425233	9
V	2425386	64
V	2425531	66
V	2425681	50
V	2425830	179
V	2426006	20
V	2426153	7
V	2426306	66
V	2426454	7
V	2426609	145
V	2426776	19
V	2426928	79
V	2427081	64
V	2427234	77
V	2427382	79
V	2427531	178
V	2427707	79
V	2427858	14
V	2428009	7
V	2428156	161
V	2428321	9
V	2428471	179
V	2428632	79
V	2428784	50
V	2428938	9
V	2429088	70
V	2429233	77
V	2429373	71
V	2429521	79
V	2429668	8
V	2429820	79
V	2429970	180
V	2430127	58
V	2430279	71
V	2430427	14
V	2430577	50
V	2430729	64
V	2430880	14
V	2431033	77
V	2431178	9
V	2431322	64
V	2431475	164
V	2431655	58
V	2431807	58
V	2431958	9
V	2432112	66
V	2432254	79
V	2432399	50
V	2432537	9
V	2432689	64
V	2432833	70
V	2432978	50
V	2433130	79
V	2433283	8
V	2433428	79
V	2433581	53
V	2433735	58
V	2433885	77
V	2434035	14
V	2434181	179
V	2434344	9
V	2434502	178
V	2434662	9
V	2434814	64
V	2434965	14
V	2435115	9
V	2435267	9
V	2435416	71
V	2435565	36
V	2435714	145
V	2435888	161
V	2436044	9
V	2436197	9
V	2436341	79
V	2436487	14
V	2436641	14
V	2436787	70
V	2436928	19
V	2437091	70
V	2437246	179
V	2437413	9
V	2437562	145
V	2437733	14
V	2437884	77
V	2438032	9
V	2438182	66
V	2438335	9
V	2438487	9
V	2438637	58
V	2438790	58
V	2438941	77
V	2439095	9
V	2439240	117
V	2439415	50
V	2439565	50
V	2439709	64
V	2439853	77
V	2439998	9
V	2440150	79
V	2440297	50
V	2440447	179
V	2440618	79
V	2440771	177
V	2440958	64
V	2441109	19
V	2441266	77
V	2441414	8
V	2441562	177
V	2441727	14
V	2441874	7
V	2442026	7
V	2442176	64
V	2442324	64
V	2442476	70
V	2442628	50
V	2442777	20
V	2442919	66
V	2443062	79
V	2443209	79
V	2443357	53
V	2443501	7
V	2443648	20
V	2443805	79
V	2443951	79
V	2444099	77
V	2444253	77
V	2444400	20
V	2444547	9
V	2444697	70
V	2444845	79
V	2444989	79
V	2445144	77
V	2445291	85
V	2445434	178
V	2445610	9
V	2445759	7
V	2445909	9
V	2446060	145
V	2446243	58
V	2446393	77
V	2446538	14
V	2446684	66
V	2446827	9
V	2446976	14
V	2447134	9
V	2447281	19
V	2447423	79
V	2447572	131
V	2447739	9
V	2447891	14
V	2448047	179
V	2448208	77
V	2448354	7
V	2448503	9
V	2448653	9
V	2448804	50
V	2448954	79
V	2449109	9
V	2449255	64
V	2449408	50
V	2449560	79
V	2449704	9
V	2449854	7
V	2450005	9
V	2450154	20
V	2450296	70
V	2450446	178
V	2450613	145
V	2450786	79
V	2450932	53
V	2451082	178
V	2451255	58
V	2451406	79
V	2451555	14
V	2451708	9
V	2451856	9
V	2452003	79
V	2452156	66
V	2452304	58
V	2452448	14
V	2452600	161
V	2452762	177
V	2452937	70
V	2453087	7
V	2453233	14
V	2453380	77
V	2453528	79
V	2453687	9
V	2453834	58
V	2453986	70
V	2454126	178
V	2454291	77
V	2454435	70
V	2454591	79
V	2454743	77
V	2454889	70
V	2455035	9
V	2455182	7
V	2455327	14
V	2455479	7
V	2455628	145
V	2455785	9
V	2455936	50
V	2456093	9
V	2456242	14
V	2456395	64
V	2456544	70
V	2456698	79
V	2456847	53
V	2456994	79
V	2457140	79
V	2457291	20
V	2457444	7
V	2457593	64
V	2457741	179
V	2457907	14
V	2458057	7
V	2458210	9
V	2458359	70
V	2458500	50
V	2458656	9
V	2458810	66
V	2458952	9
V	2459104	79
V	2459260	9
V	2459408	7
V	2459558	53
V	2459705	14
V	2459856	7
V	2460009	161
V	2460167	64
V	2460319	14
V	2460474	79
V	2460620	58
V	2460769	161
V	2460932	50
V	2461081	161
V	2461243	9
V	2461398	58
V	2461542	9
V	2461693	79
V	2461845	14
V	2461996	9
V	2462150	9
V	2462308	58
V	2462459	50
V	2462610	7
V	2462764	50
V	2462916	178
V	2463077	9
V	2463226	9
V	2463373	9
V	2463521	14
V	2463670	9
V	2463815	77
V	2463967	161
V	2464128	14
V	2464285	79
V	2464437	9
V	2464580	66
V	2464730	79
V	2464882	64
V	2465032	53
V	2465181	9
V	2465333	77
V	2465479	50
V	2465629	77
V	2465773	79
V	2465924	14
V	2466073	50
V	2466226	9
V	2466380	9
V	2466528	20
V	2466681	79
V	2466830	79
V	2466976	79
V	2467120	58
V	2467275	19
V	2467419	9
V	2467572	9
V	2467722	14
V	2467872	19
V	2468016	58
V	2468163	79
V	2468309	79
V	2468457	79
V	2468604	79
V	2468753	66
V	2468901	9
V	2469056	77
V	2469209	9
V	2469357	7
V	2469505	20
V	2469649	9
V	2469804	64
V	2469955	9
V	2470107	66
V	2470262	7
V	2470408	14
V	2470562	9
V	2470710	7
V	2470858	177
V	2471024	7
V	2471169	7
V	2471315	9
V	2471468	9
V	2471621	9
V	2471772	8
V	2471917	9
V	2472065	79
V	2472210	7
V	2472357	177
V	2472525	50
V	2472681	7
V	2472829	66
V	2472973	79
V	2473123	53
V	2473267	79
V	2473417	64
V	2473572	64
V	2473725	9
V	2473873	14
V	2474023	66
V	2474174	19
V	2474315	58
V	2474464	9
V	2474616	9
V	2474761	14
V	2474915	70
V	2475074	79
V	2475230	9
V	2475376	50
V	2475521	64
V	2475674	14
V	2475831	7
V	2475976	77
V	2476128	14
V	2476276	7
V	2476433	164
V	2476610	161
V	2476782	14
V	2476926	79
V	2477076	179
V	2477237	14
V	2477388	9
V	2477540	9
V	2477690	50
V	2477839	7
V	2477981	14
V	2478133	79
V	2478286	20
V	2478442	7
V	2478588	79
V	2478733	14
V	2478880	9
V	2479032	163
V	2479197	7
V	2479351	50
V	2479503	9
V	2479651	9
V	2479798	14
V	2479947	64
V	2480096	77
V	2480244	66
V	2480397	9
V	2480542	70
V	2480688	9
V	2480838	79
V	2480985	166
V	2481148	79
V	2481294	9
V	2481439	179
V	2481601	58
V	2481749	14
V	2481897	9
V	2482043	177
V	2482208	143
V	2482370	177
V	2482531	7
V	2482676	64
V	2482825	9
V	2482974	79
V	2483122	145
V	2483291	58
V	2483442	50
V	2483588	179
V	2483748	161
V	2483906	14
V	2484055	7
V	2484199	14
V	2484343	14
V	2484498	77
V	2484645	66
V	2484794	9
V	2484947	79
V	2485098	9
V	2485248	70
V	2485401	79
V	2485549	50
V	2485699	14
V	2485851	9
V	2486001	7
V	2486150	53
V	2486303	14
V	2486455	9
V	2486610	77
V	2486757	9
V	2486910	7
V	2487055	177
V	2487226	50
V	2487374	53
V	2487521	79
V	2487669	14
V	2487823	9
V	2487976	9
V	2488129	9
V	2488279	9
V	2488429	14
V	2488580	79
V	2488732	7
V	2488880	9
V	2489030	79
V	2489178	14
V	2489326	14
V	2489483	20
V	2489627	14
V	2489776	9
V	2489926	8
V	2490073	64
V	2490223	79
V	2490371	79
V	2490525	9
V	2490676	64
V	2490832	50
V	2490977	79
V	2491127	50
V	2491277	7
V	2491424	7
V	2491565	79
V	2491717	9
V	2491873	77
V	2492023	181
V	2492179	58
V	2492324	58
V	2492475	70
V	2492619	19
V	2492763	50
V	2492912	64
V	2493058	71
V	2493202	79
V	2493349	9
V	2493492	161
V	2493655	79
V	2493802	79
V	2493947	178
V	2494116	14
V	2494261	179
V	2494439	50
V	2494586	79
V	2494737	64
V	2494888	58
V	2495039	143
V	2495210	177
V	2495397	79
V	2495549	7
V	2495695	7
V	2495848	79
V	2495999	14
V	2496151	9
V	2496297	58
V	2496444	77
V	2496586	64
V	2496732	53
V	2496873	14
V	2497029	7
V	2497179	64
V	2497334	8
V	2497473	9
V	2497625	131
V	2497783	14
V	2497937	9
V	2498085	9
V	2498229	178
V	2498398	77
V	2498549	177
V	2498711	9
V	2498863	64
V	2499012	79
V	2499158	7
V	2499313	9
V	2499462	77
V	2499608	66
V	2499755	9
V	2499911	14
V	2500064	177
V	2500238	58
V	2500386	79
V	2500535	70
V	2500685	9
V	2500835	131
V	2501000	79
V	2501152	66
V	2501294	9
V	2501446	9
V	2501600	163
V	2501765	79
V	2501913	64
V	2502067	14
V	2502217	50
V	2502360	19
V	2502508	50
V	2502656	77
V	2502804	50
V	2502956	53
V	2503104	164
V	2503277	9
V	2503429	77
V	2503584	14
V	2503733	14
V	2503889	20
V	2504033	77
V	2504183	7
V	2504332	58
V	2504475	58
V	2504624	64
V	2504774	79
V	2504923	9
V	2505071	7
V	2505214	70
V	2505366	145
V	2505524	14
V	2505677	161
V	2505834	9
V	2505979	79
V	2506132	8
V	2506283	77
V	2506427	145
V	2506601	9
V	2506748	64
V	2506899	14
V	2507053	77
V	2507209	50
V	2507363	7
V	2507508	77
V	2507653	71
V	2507801	79
V	2507947	77
V	2508093	9
V	2508244	9
V	2508389	79
V	2508540	77
V	2508688	50
V	2508836	9
V	2508982	7
V	2509130	179
V	2509293	19
V	2509441	7
V	2509591	53
V	2509734	14
V	2509880	161
V	2510047	145
V	2510213	50
V	2510360	50
V	2510505	14
V	2510662	14
V	2510807	50
V	2510956	66
V	2511109	14
V	2511257	9
V	2511407	19
V	2511556	53
V	2511698	53
V	2511843	14
V	2511992	145
V	2512157	79
V	2512299	79
V	2512450	9
V	2512602	77
V	2512749	53
V	2512893	64
V	2513041	7
V	2513197	9
V	2513341	53
V	2513486	9
V	2513632	9
V	2513783	161
V	2513948	50
V	2514102	7
V	2514249	177
V	2514426	14
V	2514584	9
V	2514736	50
V	2514882	9
V	2515036	161
V	2515201	7
V	2515346	9
V	2515490	58
V	2515645	9
V	2515793	70
V	2515940	77
V	2516091	6
V	2516241	9
V	2516395	179
V	2516558	9
V	2516704	14
V	2516858	79
V	2517010	20
V	2517153	9
V	2517294	79
V	2517444	58
V	2517592	14
V	2517740	9
V	2517897	9
V	2518044	145
V	2518208	79
V	2518360	14
V	2518507	79
V	2518662	58
V	2518811	70
V	2518956	14
V	2519109	20
V	2519253	7
V	2519400	77
V	2519557	79
V	2519706	179
V	2519869	9
V	2520025	79
V	2520172	9
V	2520319	9
V	2520472	9
V	2520621	7
V	2520777	50
V	2520930	7
V	2521083	9
V	2521234	70
V	2521382	50
V	2521536	14
V	2521688	79
V	2521840	9
V	2521989	77
V	2522142	9
V	2522299	64
V	2522442	58
V	2522596	9
V	2522756	164
V	2522926	14
V	2523082	79
V	2523236	161
V	2523401	50
V	2523558	9
V	2523710	79
V	2523862	64
V	2524010	179
V	2524188	9
V	2524340	7
V	2524488	64
V	2524645	50
V	2524804	79
V	2524951	79
V	2525100	20
V	2525242	58
V	2525397	79
V	2525546	66
V	2525697	7
V	2525843	145
V	2526003	161
V	2526160	164
V	2526323	50
V	2526470	20
V	2526618	7
V	2526769	79
V	2526923	79
V	2527071	64
V	2527226	14
V	2527384	79
V	2527536	70
V	2527692	79
V	2527839	64
V	2527989	14
V	2528140	77
V	2528292	9
V	2528444	64
V	2528596	64
V	2528748	7
V	2528889	9
V	2529039	9
V	2529190	79
V	2529342	50
V	2529499	7
V	2529650	7
V	2529803	14
V	2529955	50
V	2530105	7
V	2530247	163
V	2530411	9
V	2530566	9
V	2530718	9
V	2530868	58
V	2531014	9
V	2531167	77
V	2531320	9
V	2531473	9
V	2531622	9
V	2531776	20
V	2531924	19
V	2532072	64
V	2532222	14
V	2532375	77
V	2532529	7
V	2532680	9
V	2532826	9
V	2532976	143
V	2533137	9
V	2533290	77
V	2533441	7
V	2533589	14
V	2533733	79
V	2533884	79
V	2534036	70
V	2534178	9
V	2534334	9
V	2534480	50
V	2534632	9
V	2534780	9
V	2534928	79
V	2535078	53
V	2535224	7
V	2535374	7
V	2535527	64
V	2535674	14
V	2535831	161
V	2535994	79
V	2536143	14
V	2536300	77
V	2536459	14
V	2536606	71
V	2536753	161
V	2536909	20
V	2537056	53
V	2537203	14
V	2537350	9
V	2537503	9
V	2537653	179
V	2537816	79
V	2537965	79
V	2538119	9
V	2538268	50
V	2538416	7
V	2538566	50
V	2538719	9
V	2538863	79
V	2539012	50
V	2539151	7
V	2539306	70
V	2539456	77
V	2539605	9
V	2539750	7
V	2539893	8
V	2540036	164
V	2540202	79
V	2540351	14
V	2540500	14
V	2540657	79
V	2540804	178
V	2540963	9
V	2541108	77
V	2541257	19
V	2541403	14
V	2541556	7
V	2541703	14
V	2541846	9
V	2541999	7
V	2542147	79
V	2542302	70
V	2542446	9
V	2542589	7
V	2542742	14
V	2542889	14
V	2543042	9
V	2543200	71
V	2543342	145
V	2543504	70
V	2543648	79
V	2543799	14
V	2543951	166
V	2544113	9
V	2544266	79
V	2544416	50
V	2544564	70
V	2544712	19
V	2544857	70
V	2545005	9
V	2545157	50
V	2545310	64
V	2545462	14
V	2545612	9
V	2545767	164
V	2545928	9
V	2546071	77
V	2546220	70
V	2546362	9
V	2546513	9
V	2546666	77
V	2546818	53
V	2546977	161
V	2547135	64
V	2547289	77
V	2547440	79
V	2547590	7
V	2547746	58
V	2547891	77
V	2548035	9
V	2548180	9
V	2548331	9
V	2548477	9
V	2548622	19
V	2548768	180
V	2548933	161
V	2549092	58
V	2549243	71
V	2549390	9
V	2549543	70
V	2549687	9
V	2549834	50
V	2549978	9
V	2550125	50
V	2550273	79
V	2550422	58
V	2550576	77
V	2550725	178
V	2550888	9
V	2551037	77
V	2551188	70
V	2551350	9
V	2551501	79
V	2551651	53
V	2551804	164
V	2551976	79
V	2552128	50
V	2552273	7
V	2552424	64
V	2552576	103
V	2552745	50
V	2552890	50
V	2553040	9
V	2553193	79
V	2553343	9
V	2553493	14
V	2553651	14
V	2553805	7
V	2553950	14
V	2554098	179
V	2554257	19
V	2554401	9
V	2554549	50
V	2554700	79
V	2554851	9
V	2555006	161
V	2555164	50
V	2555314	14
V	2555459	9
V	2555610	7
V	2555759	7
V	2555906	79
V	2556057	14
V	2556210	79
V	2556358	145
V	2556532	77
V	2556673	50
V	2556819	14
V	2556978	50
V	2557125	9
V	2557278	79
V	2557430	9
V	2557577	9
V	2557724	77
V	2557871	9
V	2558017	77
V	2558163	50
V	2558317	9
V	2558472	179
V	2558631	50
V	2558776	79
V	2558926	7
V	2559075	14
V	2559218	9
V	2559375	20
V	2559520	14
V	2559671	50
V	2559821	64
V	2559973	9
V	2560129	66
V	2560276	8
V	2560424	7
V	2560570	79
V	2560720	9
V	2560869	7
V	2561020	9
V	2561167	9
V	2561321	9
V	2561466	179
V	2561633	50
V	2561785	58
V	2561932	58
V	2562086	14
V	2562242	9
V	2562401	50
V	2562549	50
V	2562700	70
V	2562858	50
V	2563014	131
V	2563174	9
V	2563326	14
V	2563478	9
V	2563627	14
V	2563783	19
V	2563928	20
V	2564081	19
V	2564228	7
V	2564376	179
V	2564561	58
V	2564704	79
V	2564854	166
V	2565017	79
V	2565168	7
V	2565321	9
V	2565471	79
V	2565622	9
V	2565772	9
V	2565925	77
V	2566072	14
V	2566225	79
V	2566375	79
V	2566523	79
V	2566675	161
V	2566837	9
V	2566991	164
V	2567152	7
V	2567295	9
V	2567449	180
V	2567609	9
V	2567765	177
V	2567928	7
V	2568077	9
V	2568227	77
V	2568380	79
V	2568531	131
V	2568694	7
V	2568846	77
V	2568998	79
V	2569152	9
V	2569300	64
V	2569448	9
V	2569601	7
V	2569753	164
V	2569915	77
V	2570067	53
V	2570213	131
V	2570371	77
V	2570524	77
V	2570672	9
V	2570824	9
V	2570975	79
V	2571124	9
V	2571273	9
V	2571427	79
V	2571572	14
V	2571723	14
V	2571877	14
V	2572022	77
V	2572172	79
V	2572321	79
V	2572471	9
V	2572628	14
V	2572780	9
V	2572927	79
V	2573078	178
V	2573243	9
V	2573396	50
V	2573550	9
V	2573697	53
V	2573842	9
V	2573989	9
V	2574142	14
V	2574287	79
V	2574438	14
V	2574590	164
V	2574750	58
V	2574898	7
V	2575048	64
V	2575196	7
V	2575346	79
V	2575493	179
V	2575659	79
V	2575810	50
V	2575963	50
V	2576121	50
V	2576276	79
V	2576430	79
V	2576580	9
V	2576728	9
V	2576882	9
V	2577032	50
V	2577182	77
V	2577329	14
V	2577481	50
V	2577633	79
V	2577782	70
V	2577938	64
V	2578088	79
V	2578238	179
V	2578398	9
V	2578548	9
V	2578695	8
V	2578839	7
V	2578990	161
V	2579150	9
V	2579301	7
V	2579459	14
V	2579606	9
V	2579757	14
V	2579906	7
V	2580053	66
V	2580199	9
V	2580346	64
V	2580498	9
V	2580651	14
V	2580801	50
V	2580955	161
V	2581116	166
V	2581292	79
V	2581438	50
V	2581582	79
V	2581740	79
V	2581893	9
V	2582043	9
V	2582192	14
V	2582336	9
V	2582478	9
V	2582630	14
V	2582776	9
V	2582930	9
V	2583077	79
V	2583229	9
V	2583380	9
V	2583529	50
V	2583678	64
V	2583829	64
V	2583983	9
V	2584139	64
V	2584294	9
V	2584446	20
V	2584601	50
V	2584754	9
V	2584903	58
V	2585055	77
V	2585202	9
V	2585352	20
V	2585516	9
V	2585670	9
V	2585820	50
V	2585971	79
V	2586126	53
V	2586271	7
V	2586419	20
V	2586564	50
