\P\	Pos	FromCurrencyCode\
V	359452	USD
V	359520	USD
V	359590	USD
V	359659	USD
V	359727	USD
V	359794	USD
V	359863	USD
V	359932	USD
V	360001	USD
V	360070	USD
V	360141	USD
V	360210	USD
V	360279	USD
V	360347	USD
V	360416	USD
V	360485	USD
V	360551	USD
V	360620	USD
V	360689	USD
V	360758	USD
V	360826	USD
V	360897	USD
V	360965	USD
V	361034	USD
V	361104	USD
V	361173	USD
V	361242	USD
V	361309	USD
V	361378	USD
V	361446	USD
V	361515	USD
V	361584	USD
V	361654	USD
V	361723	USD
V	361792	USD
V	361861	USD
V	361930	USD
V	361999	USD
V	362066	USD
V	362135	USD
V	362204	USD
V	362271	USD
V	362340	USD
V	362411	USD
V	362478	USD
V	362547	USD
V	362617	USD
V	362686	USD
V	362755	USD
V	362822	USD
V	362891	USD
V	362960	USD
V	363029	USD
V	363097	USD
V	363167	USD
V	363234	USD
V	363302	USD
V	363372	USD
V	363441	USD
V	363510	USD
V	363577	USD
V	363646	USD
V	363715	USD
V	363784	USD
V	363852	USD
V	363922	USD
V	363989	USD
V	364058	USD
V	364126	USD
V	364195	USD
V	364263	USD
V	364331	USD
V	364400	USD
V	364469	USD
V	364538	USD
V	364607	USD
V	364677	USD
V	364745	USD
V	364814	USD
V	364883	USD
V	364952	USD
V	365021	USD
V	365088	USD
V	365157	USD
V	365226	USD
V	365295	USD
V	365364	USD
V	365436	USD
V	365505	USD
V	365574	USD
V	365644	USD
V	365713	USD
V	365782	USD
V	365849	USD
V	365918	USD
V	365987	USD
V	366056	USD
V	366125	USD
V	366197	USD
V	366265	USD
V	366334	USD
V	366405	USD
V	366474	USD
V	366542	USD
V	366609	USD
V	366678	USD
V	366747	USD
V	366816	USD
V	366885	USD
V	366957	USD
V	367025	USD
V	367094	USD
V	367165	USD
V	367234	USD
V	367303	USD
V	367370	USD
V	367439	USD
V	367508	USD
V	367577	USD
V	367646	USD
V	367717	USD
V	367783	USD
V	367852	USD
V	367925	USD
V	367994	USD
V	368063	USD
V	368130	USD
V	368197	USD
V	368266	USD
V	368335	USD
V	368404	USD
V	368473	USD
V	368540	USD
V	368609	USD
V	368682	USD
V	368750	USD
V	368819	USD
V	368886	USD
V	368953	USD
V	369022	USD
V	369091	USD
V	369160	USD
V	369230	USD
V	369298	USD
V	369367	USD
V	369438	USD
V	369507	USD
V	369576	USD
V	369642	USD
V	369711	USD
V	369780	USD
V	369849	USD
V	369918	USD
V	369989	USD
V	370055	USD
V	370124	USD
V	370192	USD
V	370260	USD
V	370329	USD
V	370396	USD
V	370465	USD
V	370534	USD
V	370603	USD
V	370672	USD
V	370744	USD
V	370813	USD
V	370882	USD
V	370949	USD
V	371018	USD
V	371087	USD
V	371154	USD
V	371223	USD
V	371291	USD
V	371358	USD
V	371427	USD
V	371498	USD
V	371565	USD
V	371634	USD
V	371705	USD
V	371774	USD
V	371843	USD
V	371909	USD
V	371976	USD
V	372044	USD
V	372113	USD
V	372182	USD
V	372254	USD
V	372323	USD
V	372392	USD
V	372463	USD
V	372532	USD
V	372600	USD
V	372669	USD
V	372737	USD
V	372806	USD
V	372875	USD
V	372944	USD
V	373014	USD
V	373081	USD
V	373150	USD
V	373220	USD
V	373289	USD
V	373357	USD
V	373425	USD
V	373494	USD
V	373563	USD
V	373632	USD
V	373701	USD
V	373771	USD
V	373838	USD
V	373907	USD
V	373975	USD
V	374044	USD
V	374113	USD
V	374182	USD
V	374251	USD
V	374320	USD
V	374389	USD
V	374458	USD
V	374528	USD
V	374596	USD
V	374665	USD
V	374733	USD
V	374802	USD
V	374871	USD
V	374939	USD
V	375008	USD
V	375077	USD
V	375146	USD
V	375215	USD
V	375286	USD
V	375355	USD
V	375424	USD
V	375495	USD
V	375564	USD
V	375632	USD
V	375701	USD
V	375770	USD
V	375839	USD
V	375908	USD
V	375977	USD
V	376048	USD
V	376116	USD
V	376185	USD
V	376258	USD
V	376327	USD
V	376395	USD
V	376463	USD
V	376531	USD
V	376599	USD
V	376668	USD
V	376737	USD
V	376806	USD
V	376875	USD
V	376944	USD
V	377015	USD
V	377084	USD
V	377152	USD
V	377220	USD
V	377289	USD
V	377358	USD
V	377427	USD
V	377496	USD
V	377567	USD
V	377634	USD
V	377703	USD
V	377775	USD
V	377844	USD
V	377913	USD
V	377982	USD
V	378051	USD
V	378119	USD
V	378188	USD
V	378257	USD
V	378328	USD
V	378397	USD
V	378466	USD
V	378535	USD
V	378604	USD
V	378673	USD
V	378741	USD
V	378809	USD
V	378877	USD
V	378946	USD
V	379015	USD
V	379085	USD
V	379153	USD
V	379222	USD
V	379293	USD
V	379362	USD
V	379431	USD
V	379499	USD
V	379568	USD
V	379637	USD
V	379706	USD
V	379775	USD
V	379845	USD
V	379912	USD
V	379981	USD
V	380050	USD
V	380114	USD
V	380183	USD
V	380252	USD
V	380321	USD
V	380390	USD
V	380459	USD
V	380528	USD
V	380598	USD
V	380666	USD
V	380735	USD
V	380803	USD
V	380872	USD
V	380941	USD
V	381010	USD
V	381079	USD
V	381148	USD
V	381217	USD
V	381286	USD
V	381357	USD
V	381425	USD
V	381494	USD
V	381565	USD
V	381634	USD
V	381703	USD
V	381770	USD
V	381839	USD
V	381907	USD
V	381976	USD
V	382045	USD
V	382115	USD
V	382184	USD
V	382253	USD
V	382324	USD
V	382393	USD
V	382462	USD
V	382531	USD
V	382600	USD
V	382669	USD
V	382738	USD
V	382807	USD
V	382877	USD
V	382945	USD
V	383014	USD
V	383085	USD
V	383154	USD
V	383223	USD
V	383291	USD
V	383360	USD
V	383429	USD
V	383498	USD
V	383567	USD
V	383637	USD
V	383704	USD
V	383773	USD
V	383844	USD
V	383912	USD
V	383981	USD
V	384049	USD
V	384118	USD
V	384187	USD
V	384256	USD
V	384325	USD
V	384395	USD
V	384463	USD
V	384532	USD
V	384602	USD
V	384671	USD
V	384738	USD
V	384806	USD
V	384874	USD
V	384943	USD
V	385012	USD
V	385081	USD
V	385151	USD
V	385219	USD
V	385288	USD
V	385358	USD
V	385427	USD
V	385496	USD
V	385565	USD
V	385634	USD
V	385703	USD
V	385772	USD
V	385841	USD
V	385912	USD
V	385980	USD
V	386049	USD
V	386120	USD
V	386189	USD
V	386257	USD
V	386325	USD
V	386394	USD
V	386463	USD
V	386532	USD
V	386601	USD
V	386672	USD
V	386741	USD
V	386810	USD
V	386879	USD
V	386948	USD
V	387017	USD
V	387085	USD
V	387154	USD
V	387223	USD
V	387292	USD
V	387361	USD
V	387432	USD
V	387501	USD
V	387570	USD
V	387643	USD
V	387712	USD
V	387781	USD
V	387849	USD
V	387918	USD
V	387987	USD
V	388056	USD
V	388125	USD
V	388195	USD
V	388263	USD
V	388332	USD
V	388403	USD
V	388472	USD
V	388541	USD
V	388608	USD
V	388676	USD
V	388745	USD
V	388814	USD
V	388883	USD
V	388953	USD
V	389021	USD
V	389090	USD
V	389163	USD
V	389232	USD
V	389301	USD
V	389369	USD
V	389438	USD
V	389507	USD
V	389575	USD
V	389644	USD
V	389714	USD
V	389782	USD
V	389851	USD
V	389921	USD
V	389990	USD
V	390057	USD
V	390123	USD
V	390192	USD
V	390261	USD
V	390328	USD
V	390396	USD
V	390467	USD
V	390534	USD
V	390603	USD
V	390676	USD
V	390745	USD
V	390814	USD
V	390882	USD
V	390951	USD
V	391020	USD
V	391089	USD
V	391158	USD
V	391229	USD
V	391297	USD
V	391366	USD
V	391437	USD
V	391506	USD
V	391575	USD
V	391643	USD
V	391712	USD
V	391780	USD
V	391848	USD
V	391917	USD
V	391988	USD
V	392055	USD
V	392124	USD
V	392194	USD
V	392263	USD
V	392332	USD
V	392399	USD
V	392468	USD
V	392537	USD
V	392606	USD
V	392675	USD
V	392746	USD
V	392813	USD
V	392882	USD
V	392955	USD
V	393023	USD
V	393092	USD
V	393160	USD
V	393229	USD
V	393298	USD
V	393366	USD
V	393435	USD
V	393506	USD
V	393574	USD
V	393642	USD
V	393713	USD
V	393782	USD
V	393851	USD
V	393918	USD
V	393986	USD
V	394055	USD
V	394124	USD
V	394193	USD
V	394263	USD
V	394332	USD
V	394401	USD
V	394474	USD
V	394543	USD
V	394612	USD
V	394680	USD
V	394748	USD
V	394817	USD
V	394885	USD
V	394954	USD
V	395024	USD
V	395093	USD
V	395162	USD
V	395233	USD
V	395302	USD
V	395370	USD
V	395437	USD
V	395505	USD
V	395574	USD
V	395642	USD
V	395711	USD
V	395781	USD
V	395850	USD
V	395918	USD
V	395989	USD
V	396053	USD
V	396122	USD
V	396191	USD
V	396260	USD
V	396328	USD
V	396397	USD
V	396465	USD
V	396537	USD
V	396606	USD
V	396675	USD
V	396748	USD
V	396817	USD
V	396886	USD
V	396954	USD
V	397023	USD
V	397091	USD
V	397160	USD
V	397229	USD
V	397299	USD
V	397366	USD
V	397435	USD
V	397506	USD
V	397575	USD
V	397644	USD
V	397712	USD
V	397781	USD
V	397850	USD
V	397918	USD
V	397987	USD
V	398059	USD
V	398126	USD
V	398195	USD
V	398266	USD
V	398335	USD
V	398404	USD
V	398473	USD
V	398542	USD
V	398611	USD
V	398680	USD
V	398749	USD
V	398820	USD
V	398888	USD
V	398957	USD
V	399025	USD
V	399093	USD
V	399161	USD
V	399228	USD
V	399297	USD
V	399366	USD
V	399434	USD
V	399503	USD
V	399573	USD
V	399640	USD
V	399709	USD
V	399782	USD
V	399850	USD
V	399918	USD
V	399985	USD
V	400054	USD
V	400123	USD
V	400192	USD
V	400261	USD
V	400331	USD
V	400397	USD
V	400466	USD
V	400539	USD
V	400607	USD
V	400676	USD
V	400744	USD
V	400813	USD
V	400882	USD
V	400950	USD
V	401019	USD
V	401090	USD
V	401157	USD
V	401226	USD
V	401297	USD
V	401366	USD
V	401435	USD
V	401501	USD
V	401570	USD
V	401639	USD
V	401708	USD
V	401777	USD
V	401848	USD
V	401917	USD
V	401986	USD
V	402057	USD
V	402126	USD
V	402195	USD
V	402262	USD
V	402330	USD
V	402399	USD
V	402468	USD
V	402537	USD
V	402608	USD
V	402676	USD
V	402745	USD
V	402814	USD
V	402883	USD
V	402952	USD
V	403020	USD
V	403088	USD
V	403157	USD
V	403226	USD
V	403295	USD
V	403367	USD
V	403434	USD
V	403503	USD
V	403574	USD
V	403643	USD
V	403712	USD
V	403781	USD
V	403850	USD
V	403919	USD
V	403988	USD
V	404057	USD
V	404128	USD
V	404196	USD
V	404265	USD
V	404335	USD
V	404404	USD
V	404473	USD
V	404541	USD
V	404610	USD
V	404679	USD
V	404748	USD
V	404816	USD
V	404886	USD
V	404954	USD
V	405023	USD
V	405096	USD
V	405165	USD
V	405234	USD
V	405302	USD
V	405370	USD
V	405439	USD
V	405508	USD
V	405576	USD
V	405646	USD
V	405713	USD
V	405782	USD
V	405855	USD
V	405924	USD
V	405993	USD
V	406062	USD
V	406130	USD
V	406199	USD
V	406268	USD
V	406337	USD
V	406407	USD
V	406474	USD
V	406543	USD
V	406616	USD
V	406685	USD
V	406754	USD
V	406822	USD
V	406891	USD
V	406960	USD
V	407029	USD
V	407098	USD
V	407168	USD
V	407237	USD
V	407306	USD
V	407374	USD
V	407443	USD
V	407512	USD
V	407579	USD
V	407647	USD
V	407715	USD
V	407783	USD
V	407852	USD
V	407920	USD
V	407988	USD
V	408057	USD
V	408126	USD
V	408195	USD
V	408264	USD
V	408332	USD
V	408401	USD
V	408470	USD
V	408539	USD
V	408608	USD
V	408679	USD
V	408747	USD
V	408816	USD
V	408887	USD
V	408951	USD
V	409020	USD
V	409087	USD
V	409156	USD
V	409225	USD
V	409294	USD
V	409363	USD
V	409434	USD
V	409502	USD
V	409571	USD
V	409640	USD
V	409709	USD
V	409777	USD
V	409846	USD
V	409915	USD
V	409984	USD
V	410053	USD
V	410122	USD
V	410192	USD
V	410255	USD
V	410324	USD
V	410397	USD
V	410466	USD
V	410535	USD
V	410604	USD
V	410672	USD
V	410741	USD
V	410810	USD
V	410879	USD
V	410949	USD
V	411014	USD
V	411083	USD
V	411154	USD
V	411223	USD
V	411292	USD
V	411361	USD
V	411430	USD
V	411499	USD
V	411568	USD
V	411637	USD
V	411707	USD
V	411773	USD
V	411842	USD
V	411911	USD
V	411980	USD
V	412049	USD
V	412118	USD
V	412187	USD
V	412256	USD
V	412325	USD
V	412394	USD
V	412465	USD
V	412533	USD
V	412602	USD
V	412673	USD
V	412742	USD
V	412811	USD
V	412880	USD
V	412949	USD
V	413018	USD
V	413087	USD
V	413156	USD
V	413227	USD
V	413295	USD
V	413363	USD
V	413433	USD
V	413501	USD
V	413570	USD
V	413639	USD
V	413707	USD
V	413776	USD
V	413845	USD
V	413914	USD
V	413987	USD
V	414055	USD
V	414124	USD
V	414195	USD
V	414263	USD
V	414332	USD
V	414400	USD
V	414469	USD
V	414537	USD
V	414606	USD
V	414675	USD
V	414745	USD
V	414813	USD
V	414882	USD
V	414950	USD
V	415013	USD
V	415082	USD
V	415150	USD
V	415219	USD
V	415287	USD
V	415356	USD
V	415425	USD
V	415495	USD
V	415564	USD
V	415633	USD
V	415702	USD
V	415769	USD
V	415838	USD
V	415906	USD
V	415975	USD
V	416044	USD
V	416113	USD
V	416182	USD
V	416253	USD
V	416321	USD
V	416390	USD
V	416459	USD
V	416522	USD
V	416591	USD
V	416659	USD
V	416728	USD
V	416797	USD
V	416866	USD
V	416935	USD
V	417005	USD
V	417073	USD
V	417141	USD
V	417212	USD
V	417281	USD
V	417350	USD
V	417419	USD
V	417488	USD
V	417557	USD
V	417625	USD
V	417694	USD
V	417766	USD
V	417833	USD
V	417902	USD
V	417971	USD
V	418040	USD
V	418109	USD
V	418176	USD
V	418244	USD
V	418312	USD
V	418381	USD
V	418450	USD
V	418518	USD
V	418585	USD
V	418654	USD
V	418727	USD
V	418796	USD
V	418865	USD
V	418934	USD
V	419003	USD
V	419071	USD
V	419140	USD
V	419209	USD
V	419281	USD
V	419350	USD
V	419419	USD
V	419488	USD
V	419557	USD
V	419626	USD
V	419694	USD
V	419763	USD
V	419832	USD
V	419901	USD
V	419970	USD
V	420041	USD
V	420110	USD
V	420179	USD
V	420248	USD
V	420317	USD
V	420386	USD
V	420455	USD
V	420524	USD
V	420593	USD
V	420661	USD
V	420730	USD
V	420800	USD
V	420868	USD
V	420937	USD
V	421008	USD
V	421077	USD
V	421146	USD
V	421215	USD
V	421284	USD
V	421353	USD
V	421420	USD
V	421489	USD
V	421559	USD
V	421627	USD
V	421696	USD
V	421767	USD
V	421835	USD
V	421904	USD
V	421972	USD
V	422041	USD
V	422109	USD
V	422178	USD
V	422247	USD
V	422318	USD
V	422386	USD
V	422454	USD
V	422525	USD
V	422594	USD
V	422663	USD
V	422731	USD
V	422800	USD
V	422869	USD
V	422938	USD
V	423007	USD
V	423078	USD
V	423144	USD
V	423213	USD
V	423284	USD
V	423353	USD
V	423422	USD
V	423489	USD
V	423557	USD
V	423626	USD
V	423695	USD
V	423764	USD
V	423835	USD
V	423904	USD
V	423973	USD
V	424044	USD
V	424113	USD
V	424182	USD
V	424251	USD
V	424320	USD
V	424389	USD
V	424458	USD
V	424527	USD
V	424598	USD
V	424666	USD
V	424735	USD
V	424804	USD
V	424873	USD
V	424942	USD
V	425010	USD
V	425079	USD
V	425148	USD
V	425217	USD
V	425286	USD
V	425357	USD
V	425425	USD
V	425494	USD
V	425565	USD
V	425634	USD
V	425703	USD
V	425770	USD
V	425839	USD
V	425908	USD
V	425977	USD
V	426046	USD
V	426117	USD
V	426185	USD
V	426254	USD
V	426325	USD
V	426394	USD
V	426463	USD
V	426529	USD
V	426597	USD
V	426666	USD
V	426735	USD
V	426804	USD
V	426875	USD
V	426944	USD
V	427013	USD
V	427084	USD
V	427153	USD
V	427222	USD
V	427290	USD
V	427358	USD
V	427426	USD
V	427495	USD
V	427564	USD
V	427635	USD
V	427704	USD
V	427773	USD
V	427842	USD
V	427911	USD
V	427980	USD
V	428049	USD
V	428118	USD
V	428187	USD
V	428256	USD
V	428325	USD
V	428396	USD
V	428464	USD
V	428532	USD
V	428603	USD
V	428667	USD
V	428735	USD
V	428804	USD
V	428873	USD
V	428942	USD
V	429011	USD
V	429080	USD
V	429152	USD
V	429220	USD
V	429289	USD
V	429357	USD
V	429426	USD
V	429494	USD
V	429561	USD
V	429630	USD
V	429699	USD
V	429768	USD
V	429837	USD
V	429909	USD
V	429977	USD
V	430046	USD
V	430114	USD
V	430183	USD
V	430252	USD
V	430320	USD
V	430389	USD
V	430458	USD
V	430527	USD
V	430596	USD
V	430667	USD
V	430736	USD
V	430805	USD
V	430873	USD
V	430941	USD
V	431010	USD
V	431077	USD
V	431146	USD
V	431215	USD
V	431284	USD
V	431352	USD
V	431423	USD
V	431491	USD
V	431559	USD
V	431630	USD
V	431699	USD
V	431768	USD
V	431833	USD
V	431901	USD
V	431970	USD
V	432039	USD
V	432108	USD
V	432178	USD
V	432245	USD
V	432314	USD
V	432383	USD
V	432452	USD
V	432521	USD
V	432588	USD
V	432657	USD
V	432726	USD
V	432794	USD
V	432863	USD
V	432933	USD
V	433000	USD
V	433068	USD
V	433139	USD
V	433208	USD
V	433276	USD
V	433343	USD
V	433412	USD
V	433481	USD
V	433550	USD
V	433619	USD
V	433689	USD
V	433758	USD
V	433827	USD
V	433895	USD
V	433964	USD
V	434033	USD
V	434101	USD
V	434170	USD
V	434239	USD
V	434308	USD
V	434377	USD
V	434448	USD
V	434517	USD
V	434586	USD
V	434654	USD
V	434718	USD
V	434787	USD
V	434855	USD
V	434924	USD
V	434993	USD
V	435062	USD
V	435131	USD
V	435201	USD
V	435269	USD
V	435338	USD
V	435409	USD
V	435478	USD
V	435547	USD
V	435616	USD
V	435685	USD
V	435754	USD
V	435823	USD
V	435892	USD
V	435963	USD
V	436031	USD
V	436100	USD
V	436171	USD
V	436234	USD
V	436303	USD
V	436370	USD
V	436439	USD
V	436508	USD
V	436577	USD
V	436646	USD
V	436716	USD
V	436785	USD
V	436854	USD
V	436924	USD
V	436991	USD
V	437060	USD
V	437128	USD
V	437197	USD
V	437266	USD
V	437335	USD
V	437404	USD
V	437474	USD
V	437541	USD
V	437608	USD
V	437678	USD
V	437746	USD
V	437815	USD
V	437883	USD
V	437952	USD
V	438021	USD
V	438090	USD
V	438159	USD
V	438230	USD
V	438297	USD
V	438366	USD
V	438433	USD
V	438501	USD
V	438570	USD
V	438638	USD
V	438707	USD
V	438776	USD
V	438845	USD
V	438914	USD
V	438985	USD
V	439052	USD
V	439121	USD
V	439189	USD
V	439258	USD
V	439327	USD
V	439395	USD
V	439464	USD
V	439533	USD
V	439601	USD
V	439670	USD
V	439741	USD
V	439810	USD
V	439879	USD
V	439950	USD
V	440018	USD
V	440087	USD
V	440154	USD
V	440223	USD
V	440292	USD
V	440361	USD
V	440430	USD
V	440501	USD
V	440568	USD
V	440637	USD
V	440705	USD
V	440774	USD
V	440843	USD
V	440910	USD
V	440979	USD
V	441048	USD
V	441117	USD
V	441186	USD
V	441256	USD
V	441325	USD
V	441394	USD
V	441464	USD
V	441533	USD
V	441602	USD
V	441669	USD
V	441737	USD
V	441806	USD
V	441875	USD
V	441944	USD
V	442015	USD
V	442083	USD
V	442152	USD
V	442220	USD
V	442289	USD
V	442356	USD
V	442424	USD
V	442492	USD
V	442560	USD
V	442629	USD
V	442698	USD
V	442768	USD
V	442836	USD
V	442904	USD
V	442975	USD
V	443044	USD
V	443113	USD
V	443181	USD
V	443249	USD
V	443318	USD
V	443387	USD
V	443456	USD
V	443527	USD
V	443595	USD
V	443664	USD
V	443732	USD
V	443796	USD
V	443865	USD
V	443934	USD
V	444001	USD
V	444070	USD
V	444138	USD
V	444207	USD
V	444278	USD
V	444347	USD
V	444416	USD
V	444487	USD
V	444556	USD
V	444625	USD
V	444693	USD
V	444761	USD
V	444830	USD
V	444899	USD
V	444968	USD
V	445039	USD
V	445108	USD
V	445177	USD
V	445246	USD
V	445315	USD
V	445384	USD
V	445452	USD
V	445521	USD
V	445590	USD
V	445659	USD
V	445728	USD
V	445800	USD
V	445867	USD
V	445936	USD
V	446008	USD
V	446076	USD
V	446145	USD
V	446213	USD
V	446282	USD
V	446351	USD
V	446420	USD
V	446489	USD
V	446559	USD
V	446628	USD
V	446697	USD
V	446765	USD
V	446834	USD
V	446903	USD
V	446970	USD
V	447039	USD
V	447108	USD
V	447177	USD
V	447246	USD
V	447318	USD
V	447385	USD
V	447454	USD
V	447521	USD
V	447590	USD
V	447659	USD
V	447727	USD
V	447796	USD
V	447865	USD
V	447934	USD
V	448002	USD
V	448071	USD
V	448138	USD
V	448207	USD
V	448275	USD
V	448344	USD
V	448413	USD
V	448480	USD
V	448549	USD
V	448617	USD
V	448686	USD
V	448754	USD
V	448823	USD
V	448890	USD
V	448959	USD
V	449029	USD
V	449098	USD
V	449167	USD
V	449234	USD
V	449303	USD
V	449372	USD
V	449441	USD
V	449510	USD
V	449581	USD
V	449648	USD
V	449716	USD
V	449784	USD
V	449853	USD
V	449922	USD
V	449989	USD
V	450058	USD
V	450127	USD
V	450196	USD
V	450265	USD
V	450336	USD
V	450405	USD
V	450474	USD
V	450547	USD
V	450611	USD
V	450680	USD
V	450747	USD
V	450815	USD
V	450883	USD
V	450952	USD
V	451021	USD
V	451092	USD
V	451161	USD
V	451230	USD
V	451298	USD
V	451362	USD
V	451431	USD
V	451500	USD
V	451569	USD
V	451638	USD
V	451707	USD
V	451776	USD
V	451847	USD
V	451916	USD
V	451985	USD
V	452058	USD
V	452127	USD
V	452196	USD
V	452263	USD
V	452332	USD
V	452401	USD
V	452470	USD
V	452539	USD
V	452609	USD
V	452676	USD
V	452745	USD
V	452818	USD
V	452887	USD
V	452956	USD
V	453023	USD
V	453092	USD
V	453161	USD
V	453230	USD
V	453299	USD
V	453369	USD
V	453437	USD
V	453506	USD
V	453577	USD
V	453646	USD
V	453715	USD
V	453783	USD
V	453852	USD
V	453921	USD
V	453990	USD
V	454059	USD
V	454130	USD
V	454198	USD
V	454267	USD
V	454340	USD
V	454409	USD
V	454478	USD
V	454545	USD
V	454613	USD
V	454682	USD
V	454751	USD
V	454820	USD
V	454892	USD
V	454961	USD
V	455030	USD
V	455101	USD
V	455170	USD
V	455237	USD
V	455306	USD
V	455373	USD
V	455442	USD
V	455511	USD
V	455579	USD
V	455651	USD
V	455718	USD
V	455787	USD
V	455857	USD
V	455926	USD
V	455995	USD
V	456063	USD
V	456132	USD
V	456199	USD
V	456268	USD
V	456337	USD
V	456408	USD
V	456476	USD
V	456545	USD
V	456615	USD
V	456684	USD
V	456753	USD
V	456821	USD
V	456889	USD
V	456958	USD
V	457027	USD
V	457096	USD
V	457166	USD
V	457235	USD
V	457304	USD
V	457373	USD
V	457442	USD
V	457511	USD
V	457579	USD
V	457645	USD
V	457714	USD
V	457782	USD
V	457851	USD
V	457923	USD
V	457990	USD
V	458059	USD
V	458125	USD
V	458194	USD
V	458263	USD
V	458331	USD
V	458400	USD
V	458469	USD
V	458538	USD
V	458607	USD
V	458676	USD
V	458744	USD
V	458813	USD
V	458881	USD
V	458950	USD
V	459019	USD
V	459087	USD
V	459156	USD
V	459225	USD
V	459293	USD
V	459362	USD
V	459433	USD
V	459502	USD
V	459571	USD
V	459637	USD
V	459705	USD
V	459774	USD
V	459843	USD
V	459912	USD
V	459981	USD
V	460050	USD
V	460119	USD
V	460190	USD
V	460259	USD
V	460328	USD
V	460398	USD
V	460467	USD
V	460536	USD
V	460605	USD
V	460674	USD
V	460743	USD
V	460812	USD
V	460881	USD
V	460951	USD
V	461017	USD
V	461086	USD
V	461156	USD
V	461225	USD
V	461294	USD
V	461362	USD
V	461431	USD
V	461500	USD
V	461569	USD
V	461638	USD
V	461708	USD
V	461776	USD
V	461844	USD
V	461910	USD
V	461979	USD
V	462048	USD
V	462117	USD
V	462186	USD
V	462255	USD
V	462324	USD
V	462393	USD
V	462465	USD
V	462534	USD
V	462603	USD
V	462674	USD
V	462743	USD
V	462812	USD
V	462880	USD
V	462948	USD
V	463017	USD
V	463086	USD
V	463155	USD
V	463226	USD
V	463295	USD
V	463364	USD
V	463430	USD
V	463499	USD
V	463568	USD
V	463636	USD
V	463704	USD
V	463773	USD
V	463842	USD
V	463911	USD
V	463980	USD
V	464049	USD
V	464118	USD
V	464186	USD
V	464255	USD
V	464323	USD
V	464390	USD
V	464459	USD
V	464528	USD
V	464597	USD
V	464665	USD
V	464735	USD
V	464803	USD
V	464872	USD
V	464940	USD
V	465009	USD
V	465077	USD
V	465145	USD
V	465214	USD
V	465283	USD
V	465352	USD
V	465421	USD
V	465491	USD
V	465558	USD
V	465627	USD
V	465698	USD
V	465767	USD
V	465836	USD
V	465902	USD
V	465970	USD
V	466038	USD
V	466107	USD
V	466176	USD
V	466246	USD
V	466314	USD
V	466382	USD
V	466451	USD
V	466520	USD
V	466589	USD
V	466657	USD
V	466726	USD
V	466795	USD
V	466864	USD
V	466933	USD
V	467004	USD
V	467072	USD
V	467141	USD
V	467212	USD
V	467281	USD
V	467350	USD
V	467419	USD
V	467488	USD
V	467557	USD
V	467625	USD
V	467694	USD
V	467765	USD
V	467834	USD
V	467903	USD
V	467972	USD
V	468041	USD
V	468110	USD
V	468176	USD
V	468245	USD
V	468314	USD
V	468383	USD
V	468451	USD
V	468520	USD
V	468586	USD
V	468655	USD
V	468724	USD
V	468793	USD
V	468862	USD
V	468930	USD
V	468998	USD
V	469067	USD
V	469136	USD
V	469205	USD
V	469275	USD
V	469342	USD
V	469411	USD
V	469482	USD
V	469551	USD
V	469620	USD
V	469688	USD
V	469757	USD
V	469826	USD
V	469895	USD
V	469964	USD
V	470035	USD
V	470101	USD
V	470170	USD
V	470241	USD
V	470310	USD
V	470378	USD
V	470446	USD
V	470514	USD
V	470583	USD
V	470652	USD
V	470721	USD
V	470792	USD
V	470858	USD
V	470927	USD
V	470998	USD
V	471067	USD
V	471136	USD
V	471204	USD
V	471272	USD
V	471340	USD
V	471409	USD
V	471478	USD
V	471549	USD
V	471616	USD
V	471685	USD
V	471756	USD
V	471824	USD
V	471893	USD
V	471962	USD
V	472031	USD
V	472100	USD
V	472169	USD
V	472238	USD
V	472310	USD
V	472378	USD
V	472447	USD
V	472516	USD
V	472585	USD
V	472654	USD
V	472722	USD
V	472791	USD
V	472860	USD
V	472928	USD
V	472996	USD
V	473068	USD
V	473136	USD
V	473205	USD
V	473274	USD
V	473342	USD
V	473409	USD
V	473477	USD
V	473546	USD
V	473615	USD
V	473684	USD
V	473753	USD
V	473823	USD
V	473891	USD
V	473960	USD
V	474031	USD
V	474100	USD
V	474169	USD
V	474237	USD
V	474305	USD
V	474374	USD
V	474443	USD
V	474512	USD
V	474582	USD
V	474650	USD
V	474719	USD
V	474787	USD
V	474856	USD
V	474925	USD
V	474994	USD
V	475063	USD
V	475132	USD
V	475200	USD
V	475269	USD
V	475339	USD
V	475407	USD
V	475476	USD
V	475544	USD
V	475613	USD
V	475682	USD
V	475750	USD
V	475819	USD
V	475888	USD
V	475957	USD
V	476025	USD
V	476095	USD
V	476163	USD
V	476232	USD
V	476303	USD
V	476372	USD
V	476441	USD
V	476509	USD
V	476578	USD
V	476647	USD
V	476716	USD
V	476785	USD
V	476856	USD
V	476923	USD
V	476992	USD
V	477060	USD
V	477129	USD
V	477198	USD
V	477267	USD
V	477334	USD
V	477403	USD
V	477472	USD
V	477541	USD
V	477612	USD
V	477681	USD
V	477750	USD
V	477813	USD
V	477882	USD
V	477951	USD
V	478019	USD
V	478088	USD
V	478157	USD
V	478226	USD
V	478295	USD
V	478366	USD
V	478434	USD
V	478503	USD
V	478574	USD
V	478643	USD
V	478712	USD
V	478780	USD
V	478849	USD
V	478918	USD
V	478987	USD
V	479056	USD
V	479126	USD
V	479194	USD
V	479263	USD
V	479332	USD
V	479401	USD
V	479469	USD
V	479535	USD
V	479604	USD
V	479673	USD
V	479742	USD
