OpFlag	PurchaseOrderID	PurchaseOrderDetailID	DueDate	OrderQty	ProductID	UnitPrice	LineTotal	ReceivedQty	RejectedQty	StockedQty	ModifiedDate
V	2963	6542	2014-05-30 00:00:00	550	513	39.1965	21558.075	550.00	.00	550.00	2014-05-23 00:00:00
V	2964	6543	2014-05-30 00:00:00	3	403	45.444	136.332	3.00	.00	3.00	2014-05-23 00:00:00
V	2964	6544	2014-05-30 00:00:00	3	404	41.1705	123.5115	3.00	.00	3.00	2014-05-23 00:00:00
V	2965	6545	2014-06-02 00:00:00	550	931	34.8705	19178.775	550.00	.00	550.00	2014-05-26 00:00:00
V	2965	6546	2014-06-02 00:00:00	550	932	39.7635	21869.925	523.00	.00	523.00	2014-05-26 00:00:00
V	2965	6547	2014-06-02 00:00:00	550	933	43.9845	24191.475	550.00	.00	550.00	2014-05-26 00:00:00
V	2965	6548	2014-06-02 00:00:00	550	934	38.1465	20980.575	550.00	.00	550.00	2014-05-26 00:00:00
V	2966	6549	2014-06-02 00:00:00	3	433	43.554	130.662	3.00	.00	3.00	2014-05-26 00:00:00
V	2966	6550	2014-06-02 00:00:00	3	434	39.2805	117.8415	3.00	.00	3.00	2014-05-26 00:00:00
V	2966	6551	2014-06-02 00:00:00	3	435	37.1805	111.5415	3.00	.00	3.00	2014-05-26 00:00:00
V	2966	6552	2014-06-02 00:00:00	3	436	41.454	124.362	3.00	.00	3.00	2014-05-26 00:00:00
V	2967	6553	2014-06-02 00:00:00	3	341	47.5755	142.7265	3.00	.00	3.00	2014-05-26 00:00:00
V	2967	6554	2014-06-02 00:00:00	3	342	45.4755	136.4265	3.00	.00	3.00	2014-05-26 00:00:00
V	2967	6555	2014-06-02 00:00:00	3	343	49.749	149.247	3.00	.00	3.00	2014-05-26 00:00:00
V	2967	6556	2014-06-02 00:00:00	3	344	45.4755	136.4265	3.00	.00	3.00	2014-05-26 00:00:00
V	2967	6557	2014-06-02 00:00:00	3	345	43.3755	130.1265	3.00	.00	3.00	2014-05-26 00:00:00
V	2967	6558	2014-06-02 00:00:00	3	346	47.649	142.947	3.00	.00	3.00	2014-05-26 00:00:00
V	2968	6559	2014-06-02 00:00:00	550	931	34.3455	18890.025	550.00	.00	550.00	2014-05-26 00:00:00
V	2968	6560	2014-06-02 00:00:00	550	932	39.2385	21581.175	550.00	.00	550.00	2014-05-26 00:00:00
V	2969	6561	2014-06-02 00:00:00	3	344	45.3705	136.1115	3.00	.00	3.00	2014-05-26 00:00:00
V	2969	6562	2014-06-02 00:00:00	3	345	43.2705	129.8115	3.00	.00	3.00	2014-05-26 00:00:00
V	2969	6563	2014-06-02 00:00:00	3	346	47.544	142.632	3.00	.00	3.00	2014-05-26 00:00:00
V	2969	6564	2014-06-02 00:00:00	3	347	43.2705	129.8115	3.00	.00	3.00	2014-05-26 00:00:00
V	2969	6565	2014-06-02 00:00:00	3	348	41.1705	123.5115	3.00	.00	3.00	2014-05-26 00:00:00
V	2970	6566	2014-06-02 00:00:00	550	928	32.7705	18023.775	550.00	.00	550.00	2014-05-26 00:00:00
V	2970	6567	2014-06-02 00:00:00	550	929	37.086	20397.3	550.00	55.00	495.00	2014-05-26 00:00:00
V	2970	6568	2014-06-02 00:00:00	550	930	43.0395	23671.725	550.00	.00	550.00	2014-05-26 00:00:00
V	2971	6569	2014-06-02 00:00:00	550	332	10.815	5948.25	550.00	.00	550.00	2014-05-26 00:00:00
V	2972	6570	2014-06-02 00:00:00	550	948	82.8345	45558.975	550.00	82.00	468.00	2014-05-26 00:00:00
V	2972	6571	2014-06-02 00:00:00	550	907	82.8345	45558.975	550.00	.00	550.00	2014-05-26 00:00:00
V	2973	6572	2014-06-02 00:00:00	1250	325	0.21	262.5	1250.00	.00	1250.00	2014-05-26 00:00:00
V	2973	6573	2014-06-02 00:00:00	1250	326	0.21	262.5	1250.00	.00	1250.00	2014-05-26 00:00:00
V	2974	6574	2014-06-02 00:00:00	3	320	49.644	148.932	3.00	.00	3.00	2014-05-26 00:00:00
V	2974	6575	2014-06-02 00:00:00	3	321	44.3205	132.9615	3.00	.00	3.00	2014-05-26 00:00:00
V	2975	6576	2014-06-02 00:00:00	550	930	42.5145	23382.975	550.00	.00	550.00	2014-05-26 00:00:00
V	2975	6577	2014-06-02 00:00:00	550	921	5.586	3072.3	523.00	.00	523.00	2014-05-26 00:00:00
V	2976	6578	2014-06-02 00:00:00	60	952	15.7395	944.37	51.00	.00	51.00	2014-05-26 00:00:00
V	2977	6579	2014-06-02 00:00:00	550	933	43.4595	23902.725	550.00	.00	550.00	2014-05-26 00:00:00
V	2977	6580	2014-06-02 00:00:00	550	934	37.6215	20691.825	550.00	.00	550.00	2014-05-26 00:00:00
V	2977	6581	2014-06-02 00:00:00	550	922	6.531	3592.05	550.00	.00	550.00	2014-05-26 00:00:00
V	2977	6582	2014-06-02 00:00:00	550	923	6.1845	3401.475	550.00	.00	550.00	2014-05-26 00:00:00
V	2978	6583	2014-06-02 00:00:00	550	317	29.5785	16268.175	550.00	.00	550.00	2014-05-26 00:00:00
V	2978	6584	2014-06-02 00:00:00	550	318	36.099	19854.45	550.00	.00	550.00	2014-05-26 00:00:00
V	2978	6585	2014-06-02 00:00:00	550	319	48.5835	26720.925	550.00	.00	550.00	2014-05-26 00:00:00
V	2979	6586	2014-06-02 00:00:00	550	928	32.2455	17735.025	550.00	.00	550.00	2014-05-26 00:00:00
V	2979	6587	2014-06-02 00:00:00	550	929	36.561	20108.55	550.00	.00	550.00	2014-05-26 00:00:00
V	2980	6588	2014-06-02 00:00:00	550	319	46.4205	25531.275	550.00	.00	550.00	2014-05-26 00:00:00
V	2981	6589	2014-06-03 00:00:00	3	366	41.223	123.669	3.00	.00	3.00	2014-05-27 00:00:00
V	2981	6590	2014-06-03 00:00:00	3	367	45.4965	136.4895	3.00	.00	3.00	2014-05-27 00:00:00
V	2981	6591	2014-06-03 00:00:00	3	368	41.223	123.669	3.00	.00	3.00	2014-05-27 00:00:00
V	2981	6592	2014-06-03 00:00:00	3	369	39.123	117.369	3.00	.00	3.00	2014-05-27 00:00:00
V	2982	6593	2014-06-03 00:00:00	3	2	41.916	125.748	3.00	.00	3.00	2014-05-27 00:00:00
V	2983	6594	2014-06-03 00:00:00	3	1	50.2635	150.7905	3.00	.00	3.00	2014-05-27 00:00:00
V	2984	6595	2014-06-03 00:00:00	3	359	47.6805	143.0415	3.00	.00	3.00	2014-05-27 00:00:00
V	2984	6596	2014-06-03 00:00:00	3	360	45.5805	136.7415	3.00	.00	3.00	2014-05-27 00:00:00
V	2985	6597	2014-06-03 00:00:00	550	530	16.086	8847.3	550.00	.00	550.00	2014-05-27 00:00:00
V	2986	6598	2014-06-03 00:00:00	3	4	57.0255	171.0765	3.00	.00	3.00	2014-05-27 00:00:00
V	2987	6599	2014-06-03 00:00:00	550	512	37.086	20397.3	550.00	.00	550.00	2014-05-27 00:00:00
V	2988	6600	2014-06-03 00:00:00	550	513	26.5965	14628.075	550.00	.00	550.00	2014-05-27 00:00:00
V	2989	6601	2014-06-03 00:00:00	550	317	27.0585	14882.175	550.00	.00	550.00	2014-05-27 00:00:00
V	2989	6602	2014-06-03 00:00:00	550	318	33.579	18468.45	550.00	.00	550.00	2014-05-27 00:00:00
V	2989	6603	2014-06-03 00:00:00	550	319	46.0635	25334.925	550.00	.00	550.00	2014-05-27 00:00:00
V	2990	6604	2014-06-03 00:00:00	3	414	43.344	130.032	3.00	.00	3.00	2014-05-27 00:00:00
V	2990	6605	2014-06-03 00:00:00	3	415	39.0705	117.2115	3.00	.00	3.00	2014-05-27 00:00:00
V	2990	6606	2014-06-03 00:00:00	3	416	36.9705	110.9115	3.00	.00	3.00	2014-05-27 00:00:00
V	2991	6607	2014-06-03 00:00:00	3	429	41.223	123.669	3.00	.00	3.00	2014-05-27 00:00:00
V	2991	6608	2014-06-03 00:00:00	3	430	45.4965	136.4895	3.00	.00	3.00	2014-05-27 00:00:00
V	2991	6609	2014-06-03 00:00:00	3	431	41.223	123.669	3.00	.00	3.00	2014-05-27 00:00:00
V	2991	6610	2014-06-03 00:00:00	3	432	39.123	117.369	3.00	.00	3.00	2014-05-27 00:00:00
V	2992	6611	2014-06-03 00:00:00	3	320	47.4705	142.4115	3.00	.00	3.00	2014-05-27 00:00:00
V	2992	6612	2014-06-03 00:00:00	3	321	42.798	128.394	3.00	.00	3.00	2014-05-27 00:00:00
V	2993	6613	2014-06-03 00:00:00	3	440	41.223	123.669	3.00	.00	3.00	2014-05-27 00:00:00
V	2993	6614	2014-06-03 00:00:00	3	441	39.123	117.369	3.00	.00	3.00	2014-05-27 00:00:00
V	2993	6615	2014-06-03 00:00:00	3	442	43.3965	130.1895	3.00	.00	3.00	2014-05-27 00:00:00
V	2994	6616	2014-06-03 00:00:00	550	941	62.9895	34644.225	550.00	.00	550.00	2014-05-27 00:00:00
V	2995	6617	2014-06-03 00:00:00	3	320	45.3705	136.1115	3.00	.00	3.00	2014-05-27 00:00:00
V	2995	6618	2014-06-03 00:00:00	3	321	40.488	121.464	3.00	.00	3.00	2014-05-27 00:00:00
V	2995	6619	2014-06-03 00:00:00	60	322	26.3655	1581.93	60.00	.00	60.00	2014-05-27 00:00:00
V	2996	6620	2014-06-03 00:00:00	3	504	48.762	146.286	3.00	.00	3.00	2014-05-27 00:00:00
V	2997	6621	2014-06-04 00:00:00	3	497	34.188	102.564	3.00	.00	3.00	2014-05-28 00:00:00
V	2998	6622	2014-06-04 00:00:00	3	323	50.2635	150.7905	3.00	.00	3.00	2014-05-28 00:00:00
V	2999	6623	2014-06-04 00:00:00	550	523	10.731	5902.05	550.00	.00	550.00	2014-05-28 00:00:00
V	2999	6624	2014-06-04 00:00:00	550	524	14.1225	7767.375	550.00	.00	550.00	2014-05-28 00:00:00
V	3000	6625	2014-06-04 00:00:00	60	492	50.2635	3015.81	60.00	.00	60.00	2014-05-28 00:00:00
V	3000	6626	2014-06-04 00:00:00	60	493	57.1515	3429.09	60.00	6.00	54.00	2014-05-28 00:00:00
V	3000	6627	2014-06-04 00:00:00	60	494	53.2035	3192.21	60.00	.00	60.00	2014-05-28 00:00:00
V	3001	6628	2014-06-04 00:00:00	550	915	30.4395	16741.725	550.00	.00	550.00	2014-05-28 00:00:00
V	3001	6629	2014-06-04 00:00:00	550	916	40.9395	22516.725	550.00	.00	550.00	2014-05-28 00:00:00
V	3002	6630	2014-06-04 00:00:00	60	506	9.198	551.88	60.00	9.00	51.00	2014-05-28 00:00:00
V	3003	6631	2014-06-04 00:00:00	550	679	5.775	3176.25	550.00	.00	550.00	2014-05-28 00:00:00
V	3004	6632	2014-06-04 00:00:00	550	507	23.394	12866.7	550.00	550.00	.00	2014-05-28 00:00:00
V	3004	6633	2014-06-04 00:00:00	550	508	27.6465	15205.575	550.00	550.00	.00	2014-05-28 00:00:00
V	3005	6634	2014-06-04 00:00:00	550	355	1.365	750.75	550.00	.00	550.00	2014-05-28 00:00:00
V	3005	6635	2014-06-04 00:00:00	550	940	62.9895	34644.225	523.00	.00	523.00	2014-05-28 00:00:00
V	3005	6636	2014-06-04 00:00:00	550	535	3.486	1917.3	550.00	.00	550.00	2014-05-28 00:00:00
V	3006	6637	2014-06-04 00:00:00	550	351	6.195	3407.25	468.00	.00	468.00	2014-05-28 00:00:00
V	3006	6638	2014-06-04 00:00:00	550	352	1.47	808.5	550.00	.00	550.00	2014-05-28 00:00:00
V	3006	6639	2014-06-04 00:00:00	550	679	6.195	3407.25	550.00	.00	550.00	2014-05-28 00:00:00
V	3007	6640	2014-06-04 00:00:00	550	507	22.1655	12191.025	550.00	.00	550.00	2014-05-28 00:00:00
V	3007	6641	2014-06-04 00:00:00	550	508	29.2845	16106.475	550.00	.00	550.00	2014-05-28 00:00:00
V	3008	6642	2014-06-04 00:00:00	3	491	19.9815	59.9445	3.00	.00	3.00	2014-05-28 00:00:00
V	3009	6643	2014-06-04 00:00:00	3	344	39.0705	117.2115	3.00	.00	3.00	2014-05-28 00:00:00
V	3009	6644	2014-06-04 00:00:00	3	345	36.9705	110.9115	3.00	.00	3.00	2014-05-28 00:00:00
V	3009	6645	2014-06-04 00:00:00	3	346	41.244	123.732	3.00	.00	3.00	2014-05-28 00:00:00
V	3009	6646	2014-06-04 00:00:00	3	347	36.9705	110.9115	3.00	.00	3.00	2014-05-28 00:00:00
V	3009	6647	2014-06-04 00:00:00	3	348	34.8705	104.6115	3.00	.00	3.00	2014-05-28 00:00:00
V	3010	6648	2014-06-04 00:00:00	550	935	31.4895	17319.225	550.00	.00	550.00	2014-05-28 00:00:00
V	3010	6649	2014-06-04 00:00:00	550	936	48.2895	26559.225	550.00	55.00	495.00	2014-05-28 00:00:00
V	3011	6650	2014-06-04 00:00:00	3	382	43.2705	129.8115	3.00	.00	3.00	2014-05-28 00:00:00
V	3011	6651	2014-06-04 00:00:00	3	383	47.544	142.632	3.00	.00	3.00	2014-05-28 00:00:00
V	3011	6652	2014-06-04 00:00:00	3	384	43.2705	129.8115	3.00	.00	3.00	2014-05-28 00:00:00
V	3011	6653	2014-06-04 00:00:00	3	385	41.1705	123.5115	3.00	.00	3.00	2014-05-28 00:00:00
V	3012	6654	2014-06-04 00:00:00	550	481	11.088	6098.4	550.00	82.00	468.00	2014-05-28 00:00:00
V	3012	6655	2014-06-04 00:00:00	550	482	8.757	4816.35	550.00	.00	550.00	2014-05-28 00:00:00
V	3013	6656	2014-06-05 00:00:00	3	402	47.4705	142.4115	3.00	.00	3.00	2014-05-29 00:00:00
V	3014	6657	2014-06-05 00:00:00	550	510	23.079	12693.45	550.00	.00	550.00	2014-05-29 00:00:00
V	3014	6658	2014-06-05 00:00:00	550	511	29.274	16100.7	550.00	.00	550.00	2014-05-29 00:00:00
V	3015	6659	2014-06-05 00:00:00	3	403	45.3705	136.1115	3.00	.00	3.00	2014-05-29 00:00:00
V	3015	6660	2014-06-05 00:00:00	3	404	49.644	148.932	3.00	.00	3.00	2014-05-29 00:00:00
V	3015	6661	2014-06-05 00:00:00	3	405	45.3705	136.1115	3.00	.00	3.00	2014-05-29 00:00:00
V	3015	6662	2014-06-05 00:00:00	3	406	43.2705	129.8115	3.00	.00	3.00	2014-05-29 00:00:00
V	3015	6663	2014-06-05 00:00:00	3	407	47.544	142.632	3.00	.00	3.00	2014-05-29 00:00:00
V	3015	6664	2014-06-05 00:00:00	3	408	43.2705	129.8115	3.00	.00	3.00	2014-05-29 00:00:00
V	3015	6665	2014-06-05 00:00:00	3	409	41.1705	123.5115	3.00	.00	3.00	2014-05-29 00:00:00
V	3015	6666	2014-06-05 00:00:00	550	914	21.0945	11601.975	550.00	.00	550.00	2014-05-29 00:00:00
V	3015	6667	2014-06-05 00:00:00	550	915	30.4395	16741.725	550.00	.00	550.00	2014-05-29 00:00:00
V	3015	6668	2014-06-05 00:00:00	550	916	40.9395	22516.725	550.00	.00	550.00	2014-05-29 00:00:00
V	3016	6669	2014-06-05 00:00:00	550	525	2.3205	1276.275	468.00	.00	468.00	2014-05-29 00:00:00
V	3017	6670	2014-06-05 00:00:00	550	526	3.6435	2003.925	550.00	.00	550.00	2014-05-29 00:00:00
V	3018	6671	2014-06-05 00:00:00	550	908	21.0945	11601.975	550.00	.00	550.00	2014-05-29 00:00:00
V	3018	6672	2014-06-05 00:00:00	550	909	30.4395	16741.725	550.00	.00	550.00	2014-05-29 00:00:00
V	3018	6673	2014-06-05 00:00:00	550	913	40.9395	22516.725	550.00	.00	550.00	2014-05-29 00:00:00
V	3019	6674	2014-06-05 00:00:00	60	356	3.6015	216.09	60.00	.00	60.00	2014-05-29 00:00:00
V	3019	6675	2014-06-05 00:00:00	60	357	3.9795	238.77	60.00	.00	60.00	2014-05-29 00:00:00
V	3020	6676	2014-06-05 00:00:00	550	935	31.4895	17319.225	550.00	.00	550.00	2014-05-29 00:00:00
V	3020	6677	2014-06-05 00:00:00	550	936	48.2895	26559.225	550.00	55.00	495.00	2014-05-29 00:00:00
V	3021	6678	2014-06-05 00:00:00	550	524	12.9675	7132.125	550.00	.00	550.00	2014-05-29 00:00:00
V	3022	6679	2014-06-05 00:00:00	550	911	21.0945	11601.975	550.00	82.00	468.00	2014-05-29 00:00:00
V	3022	6680	2014-06-05 00:00:00	550	912	30.4395	16741.725	550.00	.00	550.00	2014-05-29 00:00:00
V	3023	6681	2014-06-05 00:00:00	550	910	40.9395	22516.725	550.00	.00	550.00	2014-05-29 00:00:00
V	3024	6682	2014-06-05 00:00:00	550	937	62.9895	34644.225	550.00	.00	550.00	2014-05-29 00:00:00
V	3025	6683	2014-06-05 00:00:00	3	467	43.323	129.969	3.00	.00	3.00	2014-05-29 00:00:00
V	3025	6684	2014-06-05 00:00:00	3	468	47.5965	142.7895	3.00	.00	3.00	2014-05-29 00:00:00
V	3025	6685	2014-06-05 00:00:00	3	469	43.323	129.969	3.00	.00	3.00	2014-05-29 00:00:00
V	3025	6686	2014-06-05 00:00:00	3	470	41.223	123.669	3.00	.00	3.00	2014-05-29 00:00:00
V	3025	6687	2014-06-05 00:00:00	3	471	45.4965	136.4895	3.00	.00	3.00	2014-05-29 00:00:00
V	3025	6688	2014-06-05 00:00:00	3	472	41.223	123.669	3.00	.00	3.00	2014-05-29 00:00:00
V	3025	6689	2014-06-05 00:00:00	3	473	39.123	117.369	3.00	.00	3.00	2014-05-29 00:00:00
V	3025	6690	2014-06-05 00:00:00	3	474	43.3965	130.1895	3.00	.00	3.00	2014-05-29 00:00:00
V	3025	6691	2014-06-05 00:00:00	3	475	39.123	117.369	3.00	.00	3.00	2014-05-29 00:00:00
V	3026	6692	2014-06-05 00:00:00	3	462	47.6805	143.0415	3.00	.00	3.00	2014-05-29 00:00:00
V	3027	6693	2014-06-05 00:00:00	550	510	23.4045	12872.475	550.00	.00	550.00	2014-05-29 00:00:00
V	3027	6694	2014-06-05 00:00:00	550	511	27.867	15326.85	550.00	.00	550.00	2014-05-29 00:00:00
V	3028	6695	2014-06-05 00:00:00	550	527	6.7515	3713.325	550.00	.00	550.00	2014-05-29 00:00:00
V	3029	6696	2014-06-06 00:00:00	550	938	31.4895	17319.225	550.00	.00	550.00	2014-05-30 00:00:00
V	3029	6697	2014-06-06 00:00:00	550	939	48.2895	26559.225	550.00	.00	550.00	2014-05-30 00:00:00
V	3029	6698	2014-06-06 00:00:00	550	509	36.2775	19952.625	550.00	.00	550.00	2014-05-30 00:00:00
V	3030	6699	2014-06-06 00:00:00	60	492	50.7465	3044.79	60.00	.00	60.00	2014-05-30 00:00:00
V	3030	6700	2014-06-06 00:00:00	60	493	58.2645	3495.87	60.00	6.00	54.00	2014-05-30 00:00:00
V	3030	6701	2014-06-06 00:00:00	60	494	50.7465	3044.79	60.00	.00	60.00	2014-05-30 00:00:00
V	3031	6702	2014-06-06 00:00:00	550	523	10.3845	5711.475	550.00	.00	550.00	2014-05-30 00:00:00
V	3032	6703	2014-06-06 00:00:00	3	427	47.754	143.262	3.00	.00	3.00	2014-05-30 00:00:00
V	3032	6704	2014-06-06 00:00:00	3	428	43.4805	130.4415	3.00	.00	3.00	2014-05-30 00:00:00
V	3033	6705	2014-06-06 00:00:00	3	490	12.7155	38.1465	3.00	.00	3.00	2014-05-30 00:00:00
V	3033	6706	2014-06-06 00:00:00	3	491	19.9395	59.8185	3.00	.00	3.00	2014-05-30 00:00:00
V	3034	6707	2014-06-06 00:00:00	3	528	38.157	114.471	3.00	.00	3.00	2014-05-30 00:00:00
V	3035	6708	2014-06-06 00:00:00	3	505	44.2155	132.6465	3.00	.00	3.00	2014-05-30 00:00:00
V	3036	6709	2014-06-06 00:00:00	550	938	31.4895	17319.225	468.00	.00	468.00	2014-05-30 00:00:00
V	3036	6710	2014-06-06 00:00:00	550	939	48.2895	26559.225	550.00	.00	550.00	2014-05-30 00:00:00
V	3037	6711	2014-06-06 00:00:00	60	358	6.9825	418.95	60.00	.00	60.00	2014-05-30 00:00:00
V	3038	6712	2014-06-06 00:00:00	3	450	39.2805	117.8415	3.00	.00	3.00	2014-05-30 00:00:00
V	3038	6713	2014-06-06 00:00:00	3	451	37.1805	111.5415	3.00	.00	3.00	2014-05-30 00:00:00
V	3038	6714	2014-06-06 00:00:00	3	452	41.454	124.362	3.00	.00	3.00	2014-05-30 00:00:00
V	3038	6715	2014-06-06 00:00:00	3	453	37.1805	111.5415	3.00	.00	3.00	2014-05-30 00:00:00
V	3038	6716	2014-06-06 00:00:00	3	454	47.523	142.569	3.00	.00	3.00	2014-05-30 00:00:00
V	3039	6717	2014-06-06 00:00:00	60	356	3.381	202.86	60.00	.00	60.00	2014-05-30 00:00:00
V	3039	6718	2014-06-06 00:00:00	60	357	4.3155	258.93	60.00	.00	60.00	2014-05-30 00:00:00
V	3040	6719	2014-06-06 00:00:00	3	386	47.4915	142.4745	3.00	.00	3.00	2014-05-30 00:00:00
V	3040	6720	2014-06-06 00:00:00	3	387	43.2705	129.8115	3.00	.00	3.00	2014-05-30 00:00:00
V	3040	6721	2014-06-06 00:00:00	3	388	47.544	142.632	3.00	.00	3.00	2014-05-30 00:00:00
V	3041	6722	2014-06-06 00:00:00	3	490	12.3585	37.0755	3.00	.00	3.00	2014-05-30 00:00:00
V	3042	6723	2014-06-06 00:00:00	550	513	39.1965	21558.075	550.00	82.00	468.00	2014-05-30 00:00:00
V	3043	6724	2014-06-06 00:00:00	3	405	39.0705	117.2115	3.00	.00	3.00	2014-05-30 00:00:00
V	3043	6725	2014-06-06 00:00:00	3	406	43.344	130.032	3.00	.00	3.00	2014-05-30 00:00:00
V	3043	6726	2014-06-06 00:00:00	3	407	39.0705	117.2115	3.00	.00	3.00	2014-05-30 00:00:00
V	3044	6727	2014-06-06 00:00:00	550	931	34.8705	19178.775	550.00	.00	550.00	2014-05-30 00:00:00
V	3044	6728	2014-06-06 00:00:00	550	932	39.7635	21869.925	550.00	.00	550.00	2014-05-30 00:00:00
V	3045	6729	2014-06-07 00:00:00	3	437	37.1805	111.5415	3.00	.00	3.00	2014-05-31 00:00:00
V	3046	6730	2014-06-07 00:00:00	3	347	43.3755	130.1265	3.00	.00	3.00	2014-05-31 00:00:00
V	3046	6731	2014-06-07 00:00:00	3	348	41.2755	123.8265	3.00	.00	3.00	2014-05-31 00:00:00
V	3046	6732	2014-06-07 00:00:00	3	349	45.549	136.647	3.00	.00	3.00	2014-05-31 00:00:00
V	3047	6733	2014-06-07 00:00:00	550	931	34.3455	18890.025	550.00	.00	550.00	2014-05-31 00:00:00
V	3047	6734	2014-06-07 00:00:00	550	932	39.2385	21581.175	550.00	.00	550.00	2014-05-31 00:00:00
V	3048	6735	2014-06-07 00:00:00	3	349	45.444	136.332	3.00	.00	3.00	2014-05-31 00:00:00
V	3049	6736	2014-06-07 00:00:00	550	928	32.7705	18023.775	550.00	.00	550.00	2014-05-31 00:00:00
V	3049	6737	2014-06-07 00:00:00	550	929	37.086	20397.3	550.00	.00	550.00	2014-05-31 00:00:00
V	3049	6738	2014-06-07 00:00:00	550	930	43.0395	23671.725	550.00	.00	550.00	2014-05-31 00:00:00
V	3050	6739	2014-06-07 00:00:00	550	332	10.815	5948.25	550.00	.00	550.00	2014-05-31 00:00:00
V	3051	6740	2014-06-07 00:00:00	550	948	82.8345	45558.975	550.00	.00	550.00	2014-05-31 00:00:00
V	3051	6741	2014-06-07 00:00:00	550	907	82.8345	45558.975	550.00	.00	550.00	2014-05-31 00:00:00
V	3052	6742	2014-06-07 00:00:00	1250	325	0.21	262.5	1250.00	187.00	1063.00	2014-05-31 00:00:00
V	3052	6743	2014-06-07 00:00:00	1250	326	0.21	262.5	1250.00	.00	1250.00	2014-05-31 00:00:00
V	3053	6744	2014-06-07 00:00:00	60	322	28.6965	1721.79	60.00	.00	60.00	2014-05-31 00:00:00
V	3054	6745	2014-06-07 00:00:00	550	930	42.5145	23382.975	550.00	.00	550.00	2014-05-31 00:00:00
V	3054	6746	2014-06-07 00:00:00	550	921	5.586	3072.3	550.00	.00	550.00	2014-05-31 00:00:00
V	3055	6747	2014-06-07 00:00:00	60	952	15.7395	944.37	60.00	.00	60.00	2014-05-31 00:00:00
V	3056	6748	2014-06-07 00:00:00	550	933	43.4595	23902.725	468.00	.00	468.00	2014-05-31 00:00:00
V	3056	6749	2014-06-07 00:00:00	550	934	37.6215	20691.825	550.00	.00	550.00	2014-05-31 00:00:00
V	3056	6750	2014-06-07 00:00:00	550	922	6.531	3592.05	550.00	.00	550.00	2014-05-31 00:00:00
V	3056	6751	2014-06-07 00:00:00	550	923	6.1845	3401.475	550.00	.00	550.00	2014-05-31 00:00:00
V	3057	6752	2014-06-07 00:00:00	550	317	29.5785	16268.175	550.00	.00	550.00	2014-05-31 00:00:00
V	3057	6753	2014-06-07 00:00:00	550	318	36.099	19854.45	550.00	.00	550.00	2014-05-31 00:00:00
V	3057	6754	2014-06-07 00:00:00	550	319	48.5835	26720.925	550.00	.00	550.00	2014-05-31 00:00:00
V	3058	6755	2014-06-07 00:00:00	550	928	32.2455	17735.025	550.00	.00	550.00	2014-05-31 00:00:00
V	3058	6756	2014-06-07 00:00:00	550	929	36.561	20108.55	550.00	.00	550.00	2014-05-31 00:00:00
V	3059	6757	2014-06-07 00:00:00	550	319	46.4205	25531.275	550.00	.00	550.00	2014-05-31 00:00:00
V	3060	6758	2014-06-07 00:00:00	3	370	43.3965	130.1895	3.00	.00	3.00	2014-05-31 00:00:00
V	3060	6759	2014-06-07 00:00:00	3	371	39.123	117.369	3.00	.00	3.00	2014-05-31 00:00:00
V	3060	6760	2014-06-07 00:00:00	3	372	37.023	111.069	3.00	.00	3.00	2014-05-31 00:00:00
V	3061	6761	2014-06-09 00:00:00	3	2	41.916	125.748	3.00	.00	3.00	2014-06-02 00:00:00
V	3062	6762	2014-06-09 00:00:00	3	1	50.2635	150.7905	3.00	.00	3.00	2014-06-02 00:00:00
V	3063	6763	2014-06-09 00:00:00	3	361	49.854	149.562	3.00	.00	3.00	2014-06-02 00:00:00
V	3063	6764	2014-06-09 00:00:00	3	362	45.5805	136.7415	3.00	.00	3.00	2014-06-02 00:00:00
V	3063	6765	2014-06-09 00:00:00	3	363	43.4805	130.4415	3.00	.00	3.00	2014-06-02 00:00:00
V	3064	6766	2014-06-09 00:00:00	550	530	16.086	8847.3	550.00	.00	550.00	2014-06-02 00:00:00
V	3065	6767	2014-06-09 00:00:00	3	4	57.0255	171.0765	3.00	.00	3.00	2014-06-02 00:00:00
V	3066	6768	2014-06-09 00:00:00	550	512	37.086	20397.3	468.00	.00	468.00	2014-06-02 00:00:00
V	3067	6769	2014-06-09 00:00:00	550	513	26.5965	14628.075	550.00	.00	550.00	2014-06-02 00:00:00
V	3068	6770	2014-06-09 00:00:00	550	317	27.0585	14882.175	550.00	.00	550.00	2014-06-02 00:00:00
V	3068	6771	2014-06-09 00:00:00	550	318	33.579	18468.45	550.00	.00	550.00	2014-06-02 00:00:00
V	3068	6772	2014-06-09 00:00:00	550	319	46.0635	25334.925	550.00	.00	550.00	2014-06-02 00:00:00
V	3069	6773	2014-06-09 00:00:00	3	417	41.244	123.732	3.00	.00	3.00	2014-06-02 00:00:00
V	3069	6774	2014-06-09 00:00:00	3	418	36.9705	110.9115	3.00	.00	3.00	2014-06-02 00:00:00
V	3069	6775	2014-06-09 00:00:00	3	419	34.8705	104.6115	3.00	.00	3.00	2014-06-02 00:00:00
V	3069	6776	2014-06-09 00:00:00	3	420	39.144	117.432	3.00	.00	3.00	2014-06-02 00:00:00
V	3069	6777	2014-06-09 00:00:00	3	421	47.5755	142.7265	3.00	.00	3.00	2014-06-02 00:00:00
V	3070	6778	2014-06-09 00:00:00	3	433	43.3965	130.1895	3.00	.00	3.00	2014-06-02 00:00:00
