\P\	Pos	TerritoryID\
V	1426066	6
V	1426163	4
V	1426259	1
V	1426356	1
V	1426452	1
V	1426549	4
V	1426646	4
V	1426743	1
V	1426839	4
V	1426935	1
V	1427031	4
V	1427127	4
V	1427223	4
V	1427320	4
V	1427417	1
V	1427514	4
V	1427611	4
V	1427708	1
V	1427804	4
V	1427901	1
V	1427998	6
V	1428094	4
V	1428190	4
V	1428287	6
V	1428384	6
V	1428480	6
V	1428576	1
V	1428673	1
V	1428770	1
V	1428866	4
V	1428962	6
V	1429058	6
V	1429154	4
V	1429250	4
V	1429346	6
V	1429442	4
V	1429538	9
V	1429634	9
V	1429731	9
V	1429828	9
V	1429925	9
V	1430022	9
V	1430118	9
V	1430214	9
V	1430311	9
V	1430408	9
V	1430505	9
V	1430602	9
V	1430698	9
V	1430795	9
V	1430891	9
V	1430988	9
V	1431085	9
V	1431182	9
V	1431278	9
V	1431375	9
V	1431472	9
V	1431569	9
V	1431665	9
V	1431761	9
V	1431858	9
V	1431954	9
V	1432051	9
V	1432148	9
V	1432244	9
V	1432341	9
V	1432438	9
V	1432535	9
V	1432631	9
V	1432728	9
V	1432824	9
V	1432920	10
V	1433018	7
V	1433114	7
V	1433211	8
V	1433308	8
V	1433405	1
V	1433502	6
V	1433599	4
V	1433695	1
V	1433792	4
V	1433888	4
V	1433985	4
V	1434081	1
V	1434177	4
V	1434274	4
V	1434371	4
V	1434467	6
V	1434564	1
V	1434660	1
V	1434756	1
V	1434852	4
V	1434948	4
V	1435045	4
V	1435141	4
V	1435238	4
V	1435335	4
V	1435432	4
V	1435528	4
V	1435625	4
V	1435722	1
V	1435819	1
V	1435916	4
V	1436013	6
V	1436109	1
V	1436206	1
V	1436302	4
V	1436399	6
V	1436495	1
V	1436592	1
V	1436688	1
V	1436784	1
V	1436881	1
V	1436977	1
V	1437074	4
V	1437171	4
V	1437267	4
V	1437363	1
V	1437460	6
V	1437556	1
V	1437653	1
V	1437749	4
V	1437845	1
V	1437941	1
V	1438037	1
V	1438133	4
V	1438230	6
V	1438326	4
V	1438422	4
V	1438518	4
V	1438614	1
V	1438711	4
V	1438808	1
V	1438905	4
V	1439001	4
V	1439097	4
V	1439194	4
V	1439290	1
V	1439387	4
V	1439484	6
V	1439581	9
V	1439678	9
V	1439775	9
V	1439871	9
V	1439967	9
V	1440064	9
V	1440161	9
V	1440258	9
V	1440355	9
V	1440452	9
V	1440548	9
V	1440645	9
V	1440741	9
V	1440838	9
V	1440934	9
V	1441031	9
V	1441128	9
V	1441224	9
V	1441321	9
V	1441417	9
V	1441513	9
V	1441609	9
V	1441706	9
V	1441803	9
V	1441900	9
V	1441997	9
V	1442094	9
V	1442191	9
V	1442288	9
V	1442385	9
V	1442481	9
V	1442578	9
V	1442674	9
V	1442771	9
V	1442867	9
V	1442964	9
V	1443060	9
V	1443157	9
V	1443254	9
V	1443351	9
V	1443447	9
V	1443544	9
V	1443640	9
V	1443737	1
V	1443834	1
V	1443931	4
V	1444027	6
V	1444124	4
V	1444220	4
V	1444317	1
V	1444414	1
V	1444511	4
V	1444607	9
V	1444704	9
V	1444800	4
V	1444897	6
V	1444994	9
V	1445091	9
V	1445188	9
V	1445284	9
V	1445381	9
V	1445478	9
V	1445575	9
V	1445672	9
V	1445768	1
V	1445865	1
V	1445961	1
V	1446057	4
V	1446153	4
V	1446250	4
V	1446346	4
V	1446443	1
V	1446539	4
V	1446636	4
V	1446732	4
V	1446829	1
V	1446926	4
V	1447022	6
V	1447118	6
V	1447214	1
V	1447310	1
V	1447407	1
V	1447503	4
V	1447599	1
V	1447695	9
V	1447791	9
V	1447888	7
V	1447984	8
V	1448080	10
V	1448177	7
V	1448274	8
V	1448371	10
V	1448468	8
V	1448565	8
V	1448661	10
V	1448759	8
V	1448855	8
V	1448951	8
V	1449047	10
V	1449145	8
V	1449242	8
V	1449339	7
V	1449435	10
V	1449533	10
V	1449631	7
V	1449728	10
V	1449826	7
V	1449922	8
V	1450018	8
V	1450115	7
V	1450212	7
V	1450309	7
V	1450405	8
V	1450502	8
V	1450599	10
V	1450697	10
V	1450794	7
V	1450891	6
V	1450987	6
V	1451084	4
V	1451180	4
V	1451277	6
V	1451374	6
V	1451470	1
V	1451566	1
V	1451663	6
V	1451759	1
V	1451856	1
V	1451953	1
V	1452050	4
V	1452147	6
V	1452244	4
V	1452341	1
V	1452437	4
V	1452534	1
V	1452631	4
V	1452728	1
V	1452824	6
V	1452921	4
V	1453017	6
V	1453113	4
V	1453209	1
V	1453305	1
V	1453402	1
V	1453498	4
V	1453594	1
V	1453690	1
V	1453787	4
V	1453884	1
V	1453980	4
V	1454077	4
V	1454174	6
V	1454270	4
V	1454366	6
V	1454462	1
V	1454559	4
V	1454655	4
V	1454752	6
V	1454848	1
V	1454944	4
V	1455041	1
V	1455137	6
V	1455234	4
V	1455331	4
V	1455428	4
V	1455524	4
V	1455621	4
V	1455718	4
V	1455815	1
V	1455912	1
V	1456009	1
V	1456106	4
V	1456202	4
V	1456299	1
V	1456396	4
V	1456492	4
V	1456589	4
V	1456686	1
V	1456782	4
V	1456878	4
V	1456975	4
V	1457072	4
V	1457169	1
V	1457266	6
V	1457363	1
V	1457460	1
V	1457556	4
V	1457653	4
V	1457750	4
V	1457847	4
V	1457944	4
V	1458040	4
V	1458137	1
V	1458233	4
V	1458330	4
V	1458427	1
V	1458523	4
V	1458620	1
V	1458717	6
V	1458814	4
V	1458910	4
V	1459007	4
V	1459103	1
V	1459200	1
V	1459296	4
V	1459393	4
V	1459490	4
V	1459586	4
V	1459682	4
V	1459778	4
V	1459875	1
V	1459972	1
V	1460068	4
V	1460165	4
V	1460261	1
V	1460357	4
V	1460453	4
V	1460550	4
V	1460647	1
V	1460744	4
V	1460841	4
V	1460938	4
V	1461034	4
V	1461131	6
V	1461227	4
V	1461324	1
V	1461420	4
V	1461517	6
V	1461613	1
V	1461709	4
V	1461806	4
V	1461903	4
V	1461999	7
V	1462095	8
V	1462192	8
V	1462288	8
V	1462385	10
V	1462483	10
V	1462581	10
V	1462678	8
V	1462774	8
V	1462870	8
V	1462966	7
V	1463062	10
V	1463159	10
V	1463257	8
V	1463354	7
V	1463451	7
V	1463548	7
V	1463645	8
V	1463742	8
V	1463839	7
V	1463935	8
V	1464032	7
V	1464128	7
V	1464225	10
V	1464322	7
V	1464419	10
V	1464517	8
V	1464614	7
V	1464710	10
V	1464808	7
V	1464905	8
V	1465001	7
V	1465098	10
V	1465196	7
V	1465293	7
V	1465390	10
V	1465488	7
V	1465585	7
V	1465682	10
V	1465779	10
V	1465876	10
V	1465974	7
V	1466071	7
V	1466168	7
V	1466265	8
V	1466361	8
V	1466457	10
V	1466555	10
V	1466652	7
V	1466748	7
V	1466845	8
V	1466941	10
V	1467039	7
V	1467136	7
V	1467232	7
V	1467328	8
V	1467425	8
V	1467522	10
V	1467620	10
V	1467718	10
V	1467816	10
V	1467913	7
V	1468009	8
V	1468105	10
V	1468203	10
V	1468300	7
V	1468396	8
V	1468492	8
V	1468589	10
V	1468686	10
V	1468784	10
V	1468881	7
V	1468978	7
V	1469074	7
V	1469171	8
V	1469267	7
V	1469363	7
V	1469460	7
V	1469557	7
V	1469654	8
V	1469751	8
V	1469848	10
V	1469946	8
V	1470043	8
V	1470140	8
V	1470236	7
V	1470333	8
V	1470429	8
V	1470526	8
V	1470623	10
V	1470720	7
V	1470816	8
V	1470912	7
V	1471009	7
V	1471106	8
V	1471202	10
V	1471300	7
V	1471396	7
V	1471493	7
V	1471590	8
V	1471687	7
V	1471784	8
V	1471880	10
V	1471977	10
V	1472074	10
V	1472172	10
V	1472269	8
V	1472366	7
V	1472462	8
V	1472559	8
V	1472656	8
V	1472752	10
V	1472850	7
V	1472946	9
V	1473042	9
V	1473139	9
V	1473235	9
V	1473332	9
V	1473429	9
V	1473525	9
V	1473621	9
V	1473717	9
V	1473814	9
V	1473910	9
V	1474007	9
V	1474103	9
V	1474200	9
V	1474297	7
V	1474394	7
V	1474491	8
V	1474587	10
V	1474685	10
V	1474782	7
V	1474879	8
V	1474976	10
V	1475073	10
V	1475171	10
V	1475269	7
V	1475366	7
V	1475463	8
V	1475560	10
V	1475657	8
V	1475753	10
V	1475850	10
V	1475948	7
V	1476045	8
V	1476142	7
V	1476239	8
V	1476335	8
V	1476432	8
V	1476528	10
V	1476626	7
V	1476723	7
V	1476819	8
V	1476916	8
V	1477012	8
V	1477109	10
V	1477207	10
V	1477304	7
V	1477401	8
V	1477498	8
V	1477594	10
V	1477692	10
V	1477790	10
V	1477888	7
V	1477985	7
V	1478081	10
V	1478179	10
V	1478276	8
V	1478373	10
V	1478470	10
V	1478568	7
V	1478665	7
V	1478761	10
V	1478859	10
V	1478957	7
V	1479053	8
V	1479150	7
V	1479247	6
V	1479344	6
V	1479440	1
V	1479537	1
V	1479633	1
V	1479730	8
V	1479827	10
V	1479924	10
V	1480022	10
V	1480119	8
V	1480216	7
V	1480312	10
V	1480410	10
V	1480508	8
V	1480605	7
V	1480701	8
V	1480798	10
V	1480895	10
V	1480992	7
V	1481088	7
V	1481185	8
V	1481282	10
V	1481380	10
V	1481478	7
V	1481574	7
V	1481671	8
V	1481767	10
V	1481865	10
V	1481963	7
V	1482059	7
V	1482155	8
V	1482252	8
V	1482348	7
V	1482445	8
V	1482542	7
V	1482638	10
V	1482735	10
V	1482833	10
V	1482930	8
V	1483027	10
V	1483125	7
V	1483221	7
V	1483318	7
V	1483415	7
V	1483512	8
V	1483609	7
V	1483706	7
V	1483803	8
V	1483900	10
V	1483997	10
V	1484095	7
V	1484191	8
V	1484288	7
V	1484385	7
V	1484482	8
V	1484578	10
V	1484676	10
V	1484774	7
V	1484871	8
V	1484967	7
V	1485064	8
V	1485161	8
V	1485258	10
V	1485355	7
V	1485451	8
V	1485547	8
V	1485644	10
V	1485742	10
V	1485839	7
V	1485936	10
V	1486033	10
V	1486130	8
V	1486227	10
V	1486324	7
V	1486421	7
V	1486518	7
V	1486614	7
V	1486711	7
V	1486807	7
V	1486903	10
V	1487001	7
V	1487097	10
V	1487195	8
V	1487291	10
V	1487388	9
V	1487485	9
V	1487581	9
V	1487678	9
V	1487775	9
V	1487872	9
V	1487969	9
V	1488066	9
V	1488163	9
V	1488260	9
V	1488356	9
V	1488453	9
V	1488550	9
V	1488647	9
V	1488743	9
V	1488839	8
V	1488935	8
V	1489032	10
V	1489130	7
V	1489227	7
V	1489323	8
V	1489420	8
V	1489517	10
V	1489614	10
V	1489711	10
V	1489809	8
V	1489906	8
V	1490002	10
V	1490100	10
V	1490198	7
V	1490295	8
V	1490391	8
V	1490487	8
V	1490583	8
V	1490680	8
V	1490776	10
V	1490874	7
V	1490971	10
V	1491069	8
V	1491166	7
V	1491262	8
V	1491358	8
V	1491454	10
V	1491552	10
V	1491650	10
V	1491748	7
V	1491844	10
V	1491941	8
V	1492038	7
V	1492135	10
V	1492233	8
V	1492329	10
V	1492427	8
V	1492524	10
V	1492622	8
V	1492719	7
V	1492815	10
V	1492912	10
V	1493009	8
V	1493105	1
V	1493202	1
V	1493298	1
V	1493394	1
V	1493490	1
V	1493587	8
V	1493683	8
V	1493780	7
V	1493876	8
V	1493972	8
V	1494068	8
V	1494164	10
V	1494262	10
V	1494360	10
V	1494457	7
V	1494553	10
V	1494651	8
V	1494748	8
V	1494845	10
V	1494943	10
V	1495041	10
V	1495139	10
V	1495237	10
V	1495335	7
V	1495431	7
V	1495528	8
V	1495625	7
V	1495721	7
V	1495817	7
V	1495914	8
V	1496011	8
V	1496107	8
V	1496204	8
V	1496301	10
V	1496398	7
V	1496494	10
V	1496591	10
V	1496688	10
V	1496785	10
V	1496883	8
V	1496980	8
V	1497076	10
V	1497174	10
V	1497272	7
V	1497369	7
V	1497465	7
V	1497561	9
V	1497658	9
V	1497755	9
V	1497851	9
V	1497947	9
V	1498044	9
V	1498141	9
V	1498237	9
V	1498334	9
V	1498431	9
V	1498528	9
V	1498625	9
V	1498722	9
V	1498819	9
V	1498915	9
V	1499011	9
V	1499108	9
V	1499204	9
V	1499301	9
V	1499397	9
V	1499494	9
V	1499590	9
V	1499687	9
V	1499784	9
V	1499881	1
V	1499978	4
V	1500074	4
V	1500171	4
V	1500267	4
V	1500364	4
V	1500460	4
V	1500556	4
V	1500652	4
V	1500749	4
V	1500846	1
V	1500943	4
V	1501039	6
V	1501136	1
V	1501232	1
V	1501329	4
V	1501426	4
V	1501522	6
V	1501619	1
V	1501716	1
V	1501812	1
V	1501908	4
V	1502004	1
V	1502100	4
V	1502196	1
V	1502293	1
V	1502389	1
V	1502485	4
V	1502582	4
V	1502679	4
V	1502776	1
V	1502873	6
V	1502970	1
V	1503067	1
V	1503164	4
V	1503261	4
V	1503358	1
V	1503454	1
V	1503551	1
V	1503648	1
V	1503744	6
V	1503841	1
V	1503938	6
V	1504034	1
V	1504131	1
V	1504228	4
V	1504325	4
V	1504422	4
V	1504518	4
V	1504615	4
V	1504711	6
V	1504808	6
V	1504905	6
V	1505001	1
V	1505098	1
V	1505195	1
V	1505291	4
V	1505387	4
V	1505484	4
V	1505581	6
V	1505677	1
V	1505773	4
V	1505869	1
V	1505966	1
V	1506062	4
V	1506158	1
V	1506255	4
V	1506351	1
V	1506447	4
V	1506543	1
V	1506639	1
V	1506736	1
V	1506832	4
V	1506928	9
V	1507025	9
V	1507122	4
V	1507218	4
V	1507315	4
V	1507412	6
V	1507508	9
V	1507605	9
V	1507702	1
V	1507799	1
V	1507895	4
V	1507992	4
V	1508088	9
V	1508184	9
V	1508281	9
V	1508378	9
V	1508475	9
V	1508572	9
V	1508669	4
V	1508766	6
V	1508863	9
V	1508960	9
V	1509056	9
V	1509153	1
V	1509249	1
V	1509346	1
V	1509442	1
V	1509538	4
V	1509635	4
V	1509732	9
V	1509829	9
V	1509925	9
V	1510022	9
V	1510118	9
V	1510215	9
V	1510312	9
V	1510409	4
V	1510506	4
V	1510603	9
V	1510700	9
V	1510797	9
V	1510893	9
V	1510990	9
V	1511087	9
V	1511183	1
V	1511279	4
V	1511376	4
V	1511473	4
V	1511569	4
V	1511666	4
V	1511763	1
V	1511860	4
V	1511956	9
V	1512052	4
V	1512149	9
V	1512246	9
V	1512343	1
V	1512439	1
V	1512536	1
V	1512633	4
V	1512729	4
V	1512826	4
V	1512923	1
V	1513019	4
V	1513116	1
V	1513212	6
V	1513309	1
V	1513405	1
V	1513501	4
V	1513597	1
V	1513693	4
V	1513789	4
V	1513886	4
V	1513983	1
V	1514079	1
V	1514176	6
V	1514273	1
V	1514369	1
V	1514465	4
V	1514562	4
V	1514659	1
V	1514755	4
V	1514851	1
V	1514948	6
V	1515045	1
V	1515141	6
V	1515237	6
V	1515333	1
V	1515430	1
V	1515526	6
V	1515623	4
V	1515719	4
V	1515816	1
V	1515913	6
V	1516010	4
V	1516107	1
V	1516204	1
V	1516301	4
V	1516398	4
V	1516495	1
V	1516592	1
V	1516689	4
V	1516786	4
V	1516883	4
V	1516979	1
V	1517075	4
V	1517171	4
V	1517268	6
V	1517365	4
V	1517462	4
V	1517558	4
V	1517654	4
V	1517751	1
V	1517848	9
V	1517945	9
V	1518041	9
V	1518138	9
V	1518234	9
V	1518331	9
V	1518428	9
V	1518524	9
V	1518620	9
V	1518716	9
V	1518813	9
V	1518910	9
V	1519006	9
V	1519103	9
V	1519200	9
V	1519297	9
V	1519393	9
V	1519490	9
V	1519587	10
V	1519685	8
V	1519782	1
V	1519879	6
V	1519975	1
V	1520072	4
V	1520169	1
V	1520265	4
V	1520362	1
V	1520458	4
V	1520555	1
V	1520652	4
V	1520748	6
V	1520845	1
V	1520941	6
V	1521038	1
V	1521134	1
V	1521231	1
V	1521328	1
V	1521424	4
V	1521521	4
V	1521617	4
V	1521713	4
V	1521810	4
V	1521907	4
V	1522003	1
V	1522100	1
V	1522197	1
V	1522294	4
V	1522391	4
V	1522488	4
V	1522584	1
V	1522680	6
V	1522776	4
V	1522872	4
V	1522968	4
V	1523065	6
V	1523162	6
V	1523259	1
V	1523356	6
V	1523452	6
V	1523549	1
V	1523645	1
V	1523742	1
V	1523838	1
V	1523934	4
V	1524031	4
V	1524128	4
V	1524224	6
V	1524321	1
V	1524418	1
V	1524515	1
V	1524611	4
V	1524708	4
V	1524805	4
V	1524902	1
V	1524999	4
V	1525096	4
V	1525193	6
V	1525289	4
V	1525386	4
V	1525482	4
V	1525579	6
V	1525675	6
V	1525772	1
V	1525869	1
V	1525965	1
V	1526061	1
V	1526158	4
V	1526255	4
V	1526352	4
V	1526449	4
V	1526546	4
V	1526642	1
V	1526738	4
V	1526835	1
V	1526931	6
V	1527027	4
V	1527124	6
V	1527221	1
V	1527318	4
V	1527415	4
V	1527512	4
V	1527608	4
V	1527704	4
V	1527800	4
V	1527897	4
V	1527994	4
V	1528090	1
V	1528186	4
V	1528282	1
V	1528379	4
V	1528476	9
V	1528572	9
V	1528668	9
V	1528765	9
V	1528861	9
V	1528958	9
V	1529054	9
V	1529150	9
V	1529247	9
V	1529344	9
V	1529441	9
V	1529538	9
V	1529635	9
V	1529732	9
V	1529829	9
V	1529925	9
V	1530021	9
V	1530117	9
V	1530213	9
V	1530309	9
V	1530406	9
V	1530503	9
V	1530600	9
V	1530697	9
V	1530793	9
V	1530889	9
V	1530986	9
V	1531083	9
V	1531179	9
V	1531275	9
V	1531371	9
V	1531467	9
V	1531563	9
V	1531659	9
V	1531755	9
V	1531851	9
V	1531948	9
V	1532044	9
V	1532141	9
V	1532238	1
V	1532334	4
V	1532431	4
V	1532528	4
V	1532625	4
V	1532722	6
V	1532818	1
V	1532915	1
V	1533011	6
V	1533107	6
V	1533204	1
V	1533300	9
V	1533396	6
V	1533492	1
V	1533589	9
V	1533686	4
V	1533783	1
V	1533880	6
V	1533977	9
V	1534074	9
V	1534171	9
V	1534267	9
V	1534364	9
V	1534461	9
V	1534558	9
V	1534655	4
V	1534752	4
V	1534848	4
V	1534945	4
V	1535042	1
V	1535138	4
V	1535235	4
V	1535332	6
V	1535428	4
V	1535525	6
V	1535621	4
V	1535718	9
V	1535815	10
V	1535912	10
V	1536009	10
V	1536107	10
V	1536204	8
V	1536300	10
V	1536398	10
V	1536495	8
V	1536591	7
V	1536687	10
V	1536785	10
V	1536882	10
V	1536979	10
V	1537077	10
V	1537174	10
V	1537271	10
V	1537369	8
V	1537466	10
V	1537563	8
V	1537659	7
V	1537756	7
V	1537852	8
V	1537948	8
V	1538045	8
V	1538141	8
V	1538237	8
V	1538334	7
V	1538430	10
V	1538528	8
V	1538624	4
V	1538721	6
V	1538817	1
V	1538913	4
V	1539010	4
V	1539107	1
V	1539203	1
V	1539299	4
V	1539395	6
V	1539492	1
V	1539588	1
V	1539684	4
V	1539781	4
V	1539877	4
V	1539973	1
V	1540070	1
V	1540166	1
V	1540263	4
V	1540359	4
V	1540456	1
V	1540552	1
V	1540649	1
V	1540745	1
V	1540842	4
V	1540939	1
V	1541035	1
V	1541131	1
V	1541228	1
V	1541324	1
V	1541421	1
V	1541517	4
V	1541613	1
V	1541709	1
V	1541806	4
V	1541903	4
V	1542000	6
V	1542097	6
V	1542193	4
V	1542290	1
V	1542386	1
V	1542483	1
V	1542580	1
V	1542676	1
V	1542772	1
V	1542868	1
V	1542965	6
V	1543061	4
V	1543157	4
V	1543254	1
V	1543350	4
V	1543447	1
V	1543544	1
V	1543641	4
V	1543738	1
V	1543835	4
V	1543931	4
V	1544027	4
V	1544123	4
V	1544219	1
V	1544315	1
V	1544412	6
V	1544509	1
V	1544605	1
V	1544702	1
V	1544798	1
V	1544895	1
V	1544992	4
V	1545088	4
V	1545185	4
V	1545282	4
V	1545378	1
V	1545475	1
V	1545572	4
V	1545668	4
V	1545765	1
V	1545861	4
V	1545958	6
V	1546055	1
V	1546152	1
V	1546249	4
V	1546346	4
V	1546443	4
V	1546539	6
V	1546635	1
V	1546732	6
V	1546829	4
V	1546926	4
V	1547023	6
V	1547120	1
V	1547216	1
V	1547313	1
V	1547409	1
V	1547506	4
V	1547603	4
V	1547699	4
V	1547795	4
V	1547891	1
V	1547988	1
V	1548084	1
V	1548181	1
V	1548277	4
V	1548374	4
V	1548471	4
V	1548568	1
V	1548665	4
V	1548761	1
V	1548858	1
V	1548954	1
V	1549051	4
V	1549148	1
V	1549244	4
V	1549340	4
V	1549437	4
V	1549533	1
V	1549629	6
V	1549726	1
V	1549823	6
V	1549920	4
V	1550017	8
V	1550114	8
V	1550211	8
V	1550308	7
V	1550405	10
V	1550503	7
V	1550599	8
V	1550696	10
V	1550794	10
V	1550891	10
V	1550988	8
V	1551085	8
V	1551182	10
V	1551280	7
V	1551377	8
V	1551474	7
V	1551571	7
V	1551667	7
V	1551763	8
V	1551859	7
V	1551956	10
V	1552054	6
V	1552150	9
V	1552247	9
V	1552344	4
V	1552441	6
V	1552537	8
V	1552634	10
V	1552731	7
V	1552828	8
V	1552925	8
V	1553021	7
V	1553117	7
V	1553214	8
V	1553311	10
V	1553409	10
V	1553506	7
V	1553602	7
V	1553699	10
V	1553796	7
V	1553892	8
V	1553989	8
V	1554086	7
V	1554182	8
V	1554278	8
V	1554375	10
V	1554473	10
V	1554571	8
V	1554667	10
V	1554764	10
V	1554861	7
V	1554957	8
V	1555054	10
V	1555151	7
V	1555248	7
V	1555345	10
V	1555443	10
V	1555540	10
V	1555638	7
V	1555734	10
V	1555832	7
V	1555928	7
V	1556024	8
V	1556121	8
V	1556218	10
V	1556316	10
V	1556413	7
V	1556510	8
V	1556606	8
V	1556703	9
V	1556799	9
V	1556896	9
V	1556993	9
V	1557090	9
V	1557187	9
V	1557284	9
V	1557381	9
V	1557478	9
V	1557574	9
V	1557671	9
V	1557768	9
V	1557864	9
V	1557961	9
V	1558057	9
V	1558153	9
V	1558250	9
V	1558346	9
V	1558443	9
V	1558540	9
V	1558636	9
V	1558733	9
V	1558830	9
V	1558927	9
V	1559024	9
V	1559121	9
V	1559218	9
V	1559314	1
V	1559411	6
V	1559508	1
V	1559604	1
V	1559700	4
V	1559797	1
V	1559894	1
V	1559991	1
V	1560088	6
V	1560185	1
V	1560282	4
V	1560379	1
V	1560475	1
V	1560571	6
V	1560667	1
V	1560764	1
V	1560860	1
V	1560956	4
V	1561052	1
V	1561149	4
V	1561246	4
V	1561343	4
V	1561440	4
V	1561537	4
V	1561633	4
V	1561729	1
V	1561825	6
V	1561921	4
V	1562018	4
V	1562114	4
V	1562211	4
V	1562307	4
V	1562403	4
V	1562499	4
V	1562596	6
V	1562693	4
V	1562789	4
V	1562886	1
V	1562982	4
V	1563078	1
V	1563175	6
V	1563272	4
V	1563369	4
V	1563466	1
V	1563562	4
V	1563659	1
V	1563756	4
V	1563853	6
V	1563950	6
V	1564046	1
V	1564143	1
V	1564239	4
V	1564336	4
V	1564433	4
V	1564529	4
V	1564626	6
V	1564723	6
V	1564820	6
V	1564917	1
V	1565013	1
V	1565110	1
V	1565207	1
V	1565303	4
V	1565400	4
V	1565496	6
V	1565592	1
V	1565689	4
V	1565785	4
V	1565881	4
V	1565978	4
V	1566074	4
V	1566170	4
V	1566267	1
V	1566364	1
V	1566461	1
V	1566558	4
V	1566655	4
V	1566752	4
V	1566849	4
V	1566946	6
V	1567043	1
V	1567140	6
V	1567237	1
V	1567333	4
V	1567430	4
V	1567526	6
V	1567622	4
V	1567718	1
V	1567814	4
V	1567911	1
V	1568007	4
V	1568103	4
V	1568199	4
V	1568295	4
V	1568392	1
V	1568489	9
V	1568586	1
V	1568682	4
V	1568778	4
V	1568875	9
V	1568972	9
V	1569069	9
V	1569166	1
V	1569263	1
V	1569360	1
V	1569456	1
V	1569553	4
V	1569650	4
V	1569747	1
V	1569844	4
V	1569940	9
V	1570037	9
V	1570134	9
V	1570231	9
V	1570328	9
V	1570424	9
V	1570521	9
V	1570617	9
V	1570714	9
V	1570811	9
V	1570907	9
V	1571004	9
V	1571100	9
V	1571196	9
V	1571293	6
V	1571389	1
V	1571486	4
V	1571583	4
V	1571679	4
V	1571776	4
V	1571872	4
V	1571968	4
V	1572064	1
V	1572160	1
V	1572256	6
V	1572352	4
V	1572448	1
V	1572544	9
V	1572641	1
V	1572738	9
V	1572835	9
V	1572931	9
V	1573028	9
V	1573125	9
V	1573221	9
V	1573318	4
V	1573414	4
V	1573510	1
V	1573607	4
V	1573704	1
V	1573801	1
V	1573897	4
V	1573993	4
V	1574089	4
V	1574186	4
V	1574282	4
V	1574379	4
V	1574476	4
V	1574572	1
V	1574669	4
V	1574765	4
V	1574862	1
V	1574958	4
V	1575055	4
V	1575152	4
V	1575248	4
V	1575344	1
V	1575440	6
V	1575536	1
V	1575633	4
V	1575730	4
V	1575826	1
V	1575923	6
V	1576020	1
V	1576117	1
V	1576213	1
V	1576309	1
V	1576406	1
V	1576503	4
V	1576599	4
V	1576695	1
V	1576791	6
V	1576887	6
V	1576983	4
V	1577080	1
V	1577177	4
V	1577273	4
V	1577369	4
V	1577466	1
V	1577562	4
V	1577659	1
V	1577756	4
V	1577852	6
V	1577948	4
V	1578045	1
V	1578141	6
V	1578238	1
V	1578335	4
V	1578432	4
V	1578528	4
V	1578625	4
V	1578721	4
V	1578818	4
V	1578915	9
V	1579011	9
V	1579108	9
V	1579205	9
V	1579302	9
V	1579398	9
V	1579495	9
V	1579592	9
V	1579688	9
V	1579785	9
V	1579881	9
V	1579978	9
V	1580075	9
V	1580172	9
V	1580269	9
V	1580366	9
V	1580462	9
V	1580559	9
V	1580655	9
V	1580752	9
V	1580849	9
V	1580946	9
V	1581043	9
V	1581139	4
V	1581236	4
V	1581333	4
V	1581430	4
V	1581527	6
V	1581623	1
V	1581719	1
V	1581815	4
V	1581912	6
V	1582009	6
V	1582105	4
V	1582201	4
V	1582298	6
V	1582394	1
V	1582491	1
V	1582588	4
V	1582685	4
V	1582781	4
V	1582878	6
V	1582975	6
V	1583071	1
V	1583167	4
V	1583263	1
V	1583360	4
V	1583457	4
V	1583553	6
V	1583650	6
V	1583746	6
V	1583843	1
V	1583940	1
V	1584036	4
V	1584133	4
V	1584229	6
V	1584326	4
V	1584422	4
V	1584518	4
V	1584615	4
V	1584712	4
V	1584808	4
V	1584905	4
V	1585001	1
V	1585097	4
V	1585193	6
V	1585290	1
V	1585386	4
V	1585483	1
V	1585580	1
V	1585677	4
V	1585774	4
V	1585871	4
V	1585968	1
V	1586064	1
V	1586161	1
V	1586257	1
V	1586354	4
V	1586451	1
V	1586548	6
V	1586645	4
V	1586742	4
V	1586839	1
V	1586936	1
V	1587033	1
V	1587130	4
V	1587227	1
V	1587324	4
V	1587420	9
V	1587517	9
V	1587614	9
V	1587711	9
V	1587808	9
V	1587905	9
V	1588002	9
V	1588099	9
V	1588196	9
V	1588293	9
V	1588390	9
V	1588487	9
V	1588584	9
V	1588680	9
V	1588777	9
V	1588873	9
V	1588970	9
V	1589066	9
V	1589162	9
V	1589259	9
V	1589355	9
V	1589452	9
V	1589548	9
V	1589645	9
V	1589742	9
V	1589838	9
V	1589934	9
V	1590030	9
V	1590126	9
V	1590223	9
V	1590319	9
V	1590416	9
V	1590513	9
V	1590609	9
V	1590705	9
V	1590802	9
V	1590898	4
V	1590994	4
V	1591091	4
V	1591188	1
V	1591285	4
V	1591381	4
V	1591478	1
V	1591574	6
V	1591670	1
V	1591767	9
V	1591864	9
V	1591960	4
V	1592056	1
V	1592153	4
V	1592250	6
V	1592347	4
V	1592444	4
V	1592540	4
V	1592637	4
V	1592734	1
V	1592830	9
V	1592926	9
V	1593022	9
V	1593119	1
V	1593215	4
V	1593311	4
V	1593408	4
V	1593505	6
V	1593602	4
V	1593699	4
V	1593795	4
V	1593891	6
V	1593988	4
V	1594085	1
V	1594181	4
V	1594278	6
V	1594374	4
V	1594471	4
V	1594568	4
V	1594665	1
V	1594762	1
V	1594858	7
V	1594954	10
