OpFlag	SalesOrderID	SalesReasonID	ModifiedDate
V	72147	1	2014-05-04 00:00:00
V	72148	4	2014-05-04 00:00:00
V	72149	1	2014-05-04 00:00:00
V	72150	1	2014-05-04 00:00:00
V	72151	1	2014-05-04 00:00:00
V	72152	1	2014-05-04 00:00:00
V	72154	1	2014-05-04 00:00:00
V	72155	1	2014-05-04 00:00:00
V	72156	1	2014-05-04 00:00:00
V	72157	1	2014-05-04 00:00:00
V	72158	1	2014-05-04 00:00:00
V	72159	1	2014-05-04 00:00:00
V	72160	1	2014-05-04 00:00:00
V	72161	1	2014-05-04 00:00:00
V	72162	2	2014-05-04 00:00:00
V	72163	1	2014-05-04 00:00:00
V	72164	2	2014-05-04 00:00:00
V	72165	1	2014-05-04 00:00:00
V	72166	2	2014-05-04 00:00:00
V	72167	1	2014-05-04 00:00:00
V	72168	1	2014-05-04 00:00:00
V	72168	2	2014-05-04 00:00:00
V	72169	1	2014-05-04 00:00:00
V	72171	6	2014-05-04 00:00:00
V	72172	1	2014-05-04 00:00:00
V	72173	1	2014-05-04 00:00:00
V	72175	1	2014-05-04 00:00:00
V	72176	1	2014-05-04 00:00:00
V	72177	1	2014-05-04 00:00:00
V	72178	6	2014-05-04 00:00:00
V	72179	1	2014-05-04 00:00:00
V	72180	1	2014-05-04 00:00:00
V	72181	6	2014-05-04 00:00:00
V	72182	1	2014-05-04 00:00:00
V	72183	5	2014-05-04 00:00:00
V	72184	5	2014-05-04 00:00:00
V	72185	1	2014-05-04 00:00:00
V	72185	2	2014-05-04 00:00:00
V	72186	1	2014-05-05 00:00:00
V	72187	4	2014-05-05 00:00:00
V	72188	1	2014-05-05 00:00:00
V	72189	6	2014-05-05 00:00:00
V	72190	6	2014-05-05 00:00:00
V	72191	1	2014-05-05 00:00:00
V	72192	1	2014-05-05 00:00:00
V	72193	1	2014-05-05 00:00:00
V	72194	1	2014-05-05 00:00:00
V	72195	1	2014-05-05 00:00:00
V	72195	2	2014-05-05 00:00:00
V	72196	1	2014-05-05 00:00:00
V	72197	1	2014-05-05 00:00:00
V	72198	1	2014-05-05 00:00:00
V	72199	1	2014-05-05 00:00:00
V	72200	1	2014-05-05 00:00:00
V	72201	1	2014-05-05 00:00:00
V	72202	1	2014-05-05 00:00:00
V	72203	1	2014-05-05 00:00:00
V	72204	1	2014-05-05 00:00:00
V	72205	4	2014-05-05 00:00:00
V	72205	10	2014-05-05 00:00:00
V	72206	4	2014-05-05 00:00:00
V	72206	10	2014-05-05 00:00:00
V	72207	4	2014-05-05 00:00:00
V	72207	10	2014-05-05 00:00:00
V	72208	1	2014-05-05 00:00:00
V	72209	4	2014-05-05 00:00:00
V	72209	10	2014-05-05 00:00:00
V	72210	1	2014-05-05 00:00:00
V	72211	1	2014-05-05 00:00:00
V	72212	1	2014-05-05 00:00:00
V	72213	1	2014-05-05 00:00:00
V	72214	1	2014-05-05 00:00:00
V	72215	1	2014-05-05 00:00:00
V	72216	1	2014-05-05 00:00:00
V	72217	1	2014-05-05 00:00:00
V	72218	1	2014-05-05 00:00:00
V	72219	1	2014-05-05 00:00:00
V	72220	1	2014-05-05 00:00:00
V	72220	10	2014-05-05 00:00:00
V	72221	1	2014-05-05 00:00:00
V	72222	1	2014-05-05 00:00:00
V	72223	1	2014-05-05 00:00:00
V	72224	1	2014-05-05 00:00:00
V	72225	1	2014-05-05 00:00:00
V	72226	1	2014-05-05 00:00:00
V	72227	1	2014-05-05 00:00:00
V	72228	1	2014-05-05 00:00:00
V	72229	1	2014-05-05 00:00:00
V	72230	1	2014-05-05 00:00:00
V	72231	1	2014-05-05 00:00:00
V	72232	1	2014-05-05 00:00:00
V	72232	10	2014-05-05 00:00:00
V	72234	1	2014-05-05 00:00:00
V	72235	1	2014-05-05 00:00:00
V	72235	10	2014-05-05 00:00:00
V	72236	1	2014-05-05 00:00:00
V	72237	4	2014-05-05 00:00:00
V	72238	1	2014-05-05 00:00:00
V	72240	1	2014-05-05 00:00:00
V	72241	1	2014-05-05 00:00:00
V	72242	1	2014-05-05 00:00:00
V	72242	2	2014-05-05 00:00:00
V	72243	1	2014-05-05 00:00:00
V	72243	2	2014-05-05 00:00:00
V	72245	1	2014-05-05 00:00:00
V	72245	10	2014-05-05 00:00:00
V	72246	1	2014-05-05 00:00:00
V	72247	1	2014-05-05 00:00:00
V	72247	2	2014-05-05 00:00:00
V	72248	1	2014-05-05 00:00:00
V	72249	1	2014-05-05 00:00:00
V	72250	2	2014-05-05 00:00:00
V	72251	1	2014-05-05 00:00:00
V	72252	1	2014-05-05 00:00:00
V	72252	2	2014-05-05 00:00:00
V	72253	1	2014-05-05 00:00:00
V	72253	2	2014-05-05 00:00:00
V	72254	2	2014-05-05 00:00:00
V	72255	1	2014-05-05 00:00:00
V	72258	5	2014-05-05 00:00:00
V	72260	1	2014-05-05 00:00:00
V	72261	1	2014-05-05 00:00:00
V	72262	1	2014-05-05 00:00:00
V	72263	1	2014-05-05 00:00:00
V	72264	1	2014-05-05 00:00:00
V	72264	2	2014-05-05 00:00:00
V	72267	1	2014-05-05 00:00:00
V	72268	5	2014-05-05 00:00:00
V	72269	1	2014-05-05 00:00:00
V	72271	1	2014-05-06 00:00:00
V	72272	1	2014-05-06 00:00:00
V	72273	4	2014-05-06 00:00:00
V	72274	1	2014-05-06 00:00:00
V	72275	1	2014-05-06 00:00:00
V	72276	1	2014-05-06 00:00:00
V	72277	1	2014-05-06 00:00:00
V	72278	1	2014-05-06 00:00:00
V	72279	1	2014-05-06 00:00:00
V	72280	1	2014-05-06 00:00:00
V	72281	1	2014-05-06 00:00:00
V	72282	1	2014-05-06 00:00:00
V	72283	1	2014-05-06 00:00:00
V	72285	2	2014-05-06 00:00:00
V	72286	1	2014-05-06 00:00:00
V	72287	2	2014-05-06 00:00:00
V	72288	1	2014-05-06 00:00:00
V	72289	1	2014-05-06 00:00:00
V	72290	1	2014-05-06 00:00:00
V	72291	1	2014-05-06 00:00:00
V	72292	1	2014-05-06 00:00:00
V	72293	1	2014-05-06 00:00:00
V	72294	4	2014-05-06 00:00:00
V	72295	1	2014-05-06 00:00:00
V	72296	1	2014-05-06 00:00:00
V	72297	6	2014-05-06 00:00:00
V	72298	1	2014-05-06 00:00:00
V	72299	6	2014-05-06 00:00:00
V	72300	1	2014-05-06 00:00:00
V	72301	1	2014-05-06 00:00:00
V	72302	1	2014-05-06 00:00:00
V	72303	1	2014-05-06 00:00:00
V	72304	1	2014-05-06 00:00:00
V	72305	1	2014-05-06 00:00:00
V	72306	1	2014-05-06 00:00:00
V	72307	1	2014-05-06 00:00:00
V	72308	1	2014-05-06 00:00:00
V	72309	1	2014-05-06 00:00:00
V	72310	1	2014-05-06 00:00:00
V	72311	1	2014-05-06 00:00:00
V	72312	1	2014-05-06 00:00:00
V	72313	1	2014-05-06 00:00:00
V	72314	1	2014-05-06 00:00:00
V	72315	1	2014-05-06 00:00:00
V	72316	1	2014-05-06 00:00:00
V	72317	1	2014-05-06 00:00:00
V	72318	6	2014-05-06 00:00:00
V	72319	1	2014-05-06 00:00:00
V	72320	1	2014-05-06 00:00:00
V	72321	1	2014-05-06 00:00:00
V	72322	1	2014-05-06 00:00:00
V	72323	1	2014-05-06 00:00:00
V	72325	1	2014-05-06 00:00:00
V	72326	1	2014-05-06 00:00:00
V	72326	2	2014-05-06 00:00:00
V	72327	2	2014-05-06 00:00:00
V	72328	2	2014-05-06 00:00:00
V	72329	6	2014-05-06 00:00:00
V	72330	1	2014-05-06 00:00:00
V	72330	2	2014-05-06 00:00:00
V	72331	1	2014-05-06 00:00:00
V	72334	1	2014-05-06 00:00:00
V	72335	1	2014-05-06 00:00:00
V	72336	5	2014-05-06 00:00:00
V	72338	1	2014-05-06 00:00:00
V	72340	1	2014-05-06 00:00:00
V	72340	2	2014-05-06 00:00:00
V	72340	10	2014-05-06 00:00:00
V	72341	1	2014-05-06 00:00:00
V	72343	1	2014-05-06 00:00:00
V	72344	1	2014-05-06 00:00:00
V	72344	2	2014-05-06 00:00:00
V	72345	1	2014-05-06 00:00:00
V	72347	1	2014-05-06 00:00:00
V	72348	1	2014-05-06 00:00:00
V	72349	1	2014-05-06 00:00:00
V	72350	1	2014-05-06 00:00:00
V	72351	1	2014-05-06 00:00:00
V	72351	10	2014-05-06 00:00:00
V	72353	1	2014-05-06 00:00:00
V	72354	1	2014-05-06 00:00:00
V	72354	2	2014-05-06 00:00:00
V	72354	10	2014-05-06 00:00:00
V	72355	1	2014-05-06 00:00:00
V	72356	1	2014-05-06 00:00:00
V	72357	1	2014-05-06 00:00:00
V	72357	2	2014-05-06 00:00:00
V	72357	10	2014-05-06 00:00:00
V	72359	1	2014-05-07 00:00:00
V	72360	1	2014-05-07 00:00:00
V	72360	10	2014-05-07 00:00:00
V	72361	1	2014-05-07 00:00:00
V	72362	6	2014-05-07 00:00:00
V	72363	4	2014-05-07 00:00:00
V	72364	4	2014-05-07 00:00:00
V	72365	1	2014-05-07 00:00:00
V	72366	1	2014-05-07 00:00:00
V	72366	2	2014-05-07 00:00:00
V	72367	1	2014-05-07 00:00:00
V	72368	1	2014-05-07 00:00:00
V	72368	2	2014-05-07 00:00:00
V	72369	1	2014-05-07 00:00:00
V	72370	1	2014-05-07 00:00:00
V	72371	1	2014-05-07 00:00:00
V	72372	1	2014-05-07 00:00:00
V	72373	1	2014-05-07 00:00:00
V	72374	1	2014-05-07 00:00:00
V	72375	1	2014-05-07 00:00:00
V	72376	1	2014-05-07 00:00:00
V	72377	1	2014-05-07 00:00:00
V	72378	1	2014-05-07 00:00:00
V	72379	1	2014-05-07 00:00:00
V	72380	1	2014-05-07 00:00:00
V	72381	1	2014-05-07 00:00:00
V	72382	1	2014-05-07 00:00:00
V	72383	1	2014-05-07 00:00:00
V	72384	1	2014-05-07 00:00:00
V	72385	1	2014-05-07 00:00:00
V	72386	1	2014-05-07 00:00:00
V	72387	1	2014-05-07 00:00:00
V	72388	1	2014-05-07 00:00:00
V	72389	1	2014-05-07 00:00:00
V	72390	1	2014-05-07 00:00:00
V	72391	4	2014-05-07 00:00:00
V	72392	1	2014-05-07 00:00:00
V	72393	1	2014-05-07 00:00:00
V	72394	1	2014-05-07 00:00:00
V	72395	1	2014-05-07 00:00:00
V	72396	1	2014-05-07 00:00:00
V	72397	1	2014-05-07 00:00:00
V	72398	1	2014-05-07 00:00:00
V	72399	1	2014-05-07 00:00:00
V	72400	1	2014-05-07 00:00:00
V	72401	1	2014-05-07 00:00:00
V	72402	1	2014-05-07 00:00:00
V	72403	1	2014-05-07 00:00:00
V	72404	1	2014-05-07 00:00:00
V	72406	1	2014-05-07 00:00:00
V	72406	2	2014-05-07 00:00:00
V	72407	1	2014-05-07 00:00:00
V	72408	1	2014-05-07 00:00:00
V	72408	2	2014-05-07 00:00:00
V	72409	1	2014-05-07 00:00:00
V	72409	2	2014-05-07 00:00:00
V	72410	1	2014-05-07 00:00:00
V	72411	1	2014-05-07 00:00:00
V	72411	2	2014-05-07 00:00:00
V	72412	1	2014-05-07 00:00:00
V	72413	1	2014-05-07 00:00:00
V	72414	6	2014-05-07 00:00:00
V	72415	1	2014-05-07 00:00:00
V	72416	1	2014-05-07 00:00:00
V	72417	1	2014-05-07 00:00:00
V	72418	2	2014-05-07 00:00:00
V	72422	1	2014-05-07 00:00:00
V	72422	2	2014-05-07 00:00:00
V	72424	1	2014-05-07 00:00:00
V	72425	1	2014-05-07 00:00:00
V	72427	1	2014-05-07 00:00:00
V	72427	2	2014-05-07 00:00:00
V	72428	1	2014-05-07 00:00:00
V	72428	2	2014-05-07 00:00:00
V	72428	10	2014-05-07 00:00:00
V	72429	1	2014-05-07 00:00:00
V	72430	1	2014-05-07 00:00:00
V	72430	2	2014-05-07 00:00:00
V	72431	1	2014-05-07 00:00:00
V	72432	1	2014-05-07 00:00:00
V	72433	1	2014-05-07 00:00:00
V	72434	1	2014-05-07 00:00:00
V	72434	2	2014-05-07 00:00:00
V	72435	1	2014-05-07 00:00:00
V	72436	1	2014-05-07 00:00:00
V	72436	2	2014-05-07 00:00:00
V	72437	5	2014-05-07 00:00:00
V	72438	1	2014-05-07 00:00:00
V	72438	10	2014-05-07 00:00:00
V	72439	1	2014-05-07 00:00:00
V	72440	6	2014-05-08 00:00:00
V	72441	1	2014-05-08 00:00:00
V	72442	1	2014-05-08 00:00:00
V	72443	1	2014-05-08 00:00:00
V	72444	1	2014-05-08 00:00:00
V	72445	4	2014-05-08 00:00:00
V	72446	1	2014-05-08 00:00:00
V	72447	1	2014-05-08 00:00:00
V	72448	6	2014-05-08 00:00:00
V	72449	1	2014-05-08 00:00:00
V	72450	1	2014-05-08 00:00:00
V	72450	2	2014-05-08 00:00:00
V	72451	1	2014-05-08 00:00:00
V	72452	1	2014-05-08 00:00:00
V	72453	1	2014-05-08 00:00:00
V	72454	1	2014-05-08 00:00:00
V	72455	1	2014-05-08 00:00:00
V	72455	10	2014-05-08 00:00:00
V	72456	1	2014-05-08 00:00:00
V	72457	1	2014-05-08 00:00:00
V	72458	1	2014-05-08 00:00:00
V	72459	1	2014-05-08 00:00:00
V	72460	1	2014-05-08 00:00:00
V	72461	1	2014-05-08 00:00:00
V	72462	1	2014-05-08 00:00:00
V	72463	1	2014-05-08 00:00:00
V	72464	1	2014-05-08 00:00:00
V	72465	1	2014-05-08 00:00:00
V	72466	1	2014-05-08 00:00:00
V	72467	1	2014-05-08 00:00:00
V	72468	1	2014-05-08 00:00:00
V	72469	1	2014-05-08 00:00:00
V	72470	1	2014-05-08 00:00:00
V	72470	10	2014-05-08 00:00:00
V	72471	1	2014-05-08 00:00:00
V	72472	1	2014-05-08 00:00:00
V	72473	1	2014-05-08 00:00:00
V	72474	1	2014-05-08 00:00:00
V	72475	1	2014-05-08 00:00:00
V	72476	1	2014-05-08 00:00:00
V	72477	1	2014-05-08 00:00:00
V	72478	1	2014-05-08 00:00:00
V	72479	1	2014-05-08 00:00:00
V	72480	2	2014-05-08 00:00:00
V	72481	6	2014-05-08 00:00:00
V	72482	6	2014-05-08 00:00:00
V	72483	2	2014-05-08 00:00:00
V	72484	1	2014-05-08 00:00:00
V	72485	6	2014-05-08 00:00:00
V	72486	1	2014-05-08 00:00:00
V	72486	2	2014-05-08 00:00:00
V	72487	2	2014-05-08 00:00:00
V	72488	1	2014-05-08 00:00:00
V	72489	1	2014-05-08 00:00:00
V	72492	1	2014-05-08 00:00:00
V	72492	2	2014-05-08 00:00:00
V	72493	1	2014-05-08 00:00:00
V	72494	1	2014-05-08 00:00:00
V	72495	1	2014-05-08 00:00:00
V	72495	2	2014-05-08 00:00:00
V	72496	1	2014-05-08 00:00:00
V	72496	2	2014-05-08 00:00:00
V	72497	2	2014-05-08 00:00:00
V	72498	1	2014-05-08 00:00:00
V	72498	2	2014-05-08 00:00:00
V	72499	1	2014-05-08 00:00:00
V	72500	1	2014-05-08 00:00:00
V	72502	1	2014-05-08 00:00:00
V	72503	6	2014-05-08 00:00:00
V	72504	1	2014-05-08 00:00:00
V	72505	1	2014-05-08 00:00:00
V	72505	2	2014-05-08 00:00:00
V	72506	1	2014-05-08 00:00:00
V	72507	2	2014-05-08 00:00:00
V	72508	1	2014-05-08 00:00:00
V	72509	1	2014-05-08 00:00:00
V	72510	1	2014-05-08 00:00:00
V	72510	2	2014-05-08 00:00:00
V	72510	10	2014-05-08 00:00:00
V	72512	2	2014-05-08 00:00:00
V	72514	1	2014-05-09 00:00:00
V	72515	1	2014-05-09 00:00:00
V	72516	1	2014-05-09 00:00:00
V	72517	1	2014-05-09 00:00:00
V	72517	10	2014-05-09 00:00:00
V	72518	1	2014-05-09 00:00:00
V	72518	10	2014-05-09 00:00:00
V	72519	1	2014-05-09 00:00:00
V	72520	1	2014-05-09 00:00:00
V	72520	10	2014-05-09 00:00:00
V	72521	1	2014-05-09 00:00:00
V	72521	2	2014-05-09 00:00:00
V	72522	1	2014-05-09 00:00:00
V	72523	4	2014-05-09 00:00:00
V	72523	10	2014-05-09 00:00:00
V	72524	1	2014-05-09 00:00:00
V	72525	1	2014-05-09 00:00:00
V	72526	4	2014-05-09 00:00:00
V	72527	1	2014-05-09 00:00:00
V	72528	1	2014-05-09 00:00:00
V	72529	1	2014-05-09 00:00:00
V	72530	1	2014-05-09 00:00:00
V	72531	1	2014-05-09 00:00:00
V	72532	1	2014-05-09 00:00:00
V	72533	1	2014-05-09 00:00:00
V	72534	1	2014-05-09 00:00:00
V	72535	1	2014-05-09 00:00:00
V	72536	1	2014-05-09 00:00:00
V	72537	1	2014-05-09 00:00:00
V	72538	1	2014-05-09 00:00:00
V	72538	10	2014-05-09 00:00:00
V	72539	1	2014-05-09 00:00:00
V	72540	1	2014-05-09 00:00:00
V	72541	1	2014-05-09 00:00:00
V	72542	1	2014-05-09 00:00:00
V	72543	1	2014-05-09 00:00:00
V	72543	10	2014-05-09 00:00:00
V	72544	1	2014-05-09 00:00:00
V	72545	1	2014-05-09 00:00:00
V	72545	2	2014-05-09 00:00:00
V	72546	1	2014-05-09 00:00:00
V	72547	1	2014-05-09 00:00:00
V	72548	1	2014-05-09 00:00:00
V	72548	2	2014-05-09 00:00:00
V	72549	1	2014-05-09 00:00:00
V	72551	1	2014-05-09 00:00:00
V	72551	2	2014-05-09 00:00:00
V	72552	1	2014-05-09 00:00:00
V	72553	1	2014-05-09 00:00:00
V	72554	1	2014-05-09 00:00:00
V	72555	1	2014-05-09 00:00:00
V	72556	1	2014-05-09 00:00:00
V	72557	1	2014-05-09 00:00:00
V	72557	2	2014-05-09 00:00:00
V	72559	1	2014-05-09 00:00:00
V	72560	1	2014-05-09 00:00:00
V	72560	2	2014-05-09 00:00:00
V	72561	1	2014-05-09 00:00:00
V	72564	1	2014-05-09 00:00:00
V	72564	2	2014-05-09 00:00:00
V	72566	1	2014-05-09 00:00:00
V	72566	2	2014-05-09 00:00:00
V	72567	1	2014-05-09 00:00:00
V	72568	1	2014-05-09 00:00:00
V	72569	1	2014-05-09 00:00:00
V	72571	1	2014-05-09 00:00:00
V	72572	1	2014-05-09 00:00:00
V	72572	2	2014-05-09 00:00:00
V	72574	1	2014-05-09 00:00:00
V	72575	1	2014-05-09 00:00:00
V	72576	2	2014-05-09 00:00:00
V	72577	6	2014-05-09 00:00:00
V	72578	1	2014-05-09 00:00:00
V	72578	2	2014-05-09 00:00:00
V	72580	1	2014-05-09 00:00:00
V	72581	1	2014-05-09 00:00:00
V	72581	2	2014-05-09 00:00:00
V	72582	1	2014-05-10 00:00:00
V	72582	10	2014-05-10 00:00:00
V	72583	1	2014-05-10 00:00:00
V	72584	1	2014-05-10 00:00:00
V	72585	1	2014-05-10 00:00:00
V	72586	4	2014-05-10 00:00:00
V	72587	1	2014-05-10 00:00:00
V	72587	2	2014-05-10 00:00:00
V	72588	1	2014-05-10 00:00:00
V	72588	2	2014-05-10 00:00:00
V	72590	1	2014-05-10 00:00:00
V	72590	2	2014-05-10 00:00:00
V	72592	1	2014-05-10 00:00:00
V	72592	2	2014-05-10 00:00:00
V	72593	1	2014-05-10 00:00:00
V	72594	1	2014-05-10 00:00:00
V	72596	1	2014-05-10 00:00:00
V	72597	1	2014-05-10 00:00:00
V	72598	1	2014-05-10 00:00:00
V	72599	1	2014-05-10 00:00:00
V	72600	1	2014-05-10 00:00:00
V	72601	1	2014-05-10 00:00:00
V	72602	1	2014-05-10 00:00:00
V	72603	1	2014-05-10 00:00:00
V	72603	10	2014-05-10 00:00:00
V	72604	1	2014-05-10 00:00:00
V	72605	6	2014-05-10 00:00:00
V	72606	1	2014-05-10 00:00:00
V	72607	1	2014-05-10 00:00:00
V	72608	1	2014-05-10 00:00:00
V	72609	1	2014-05-10 00:00:00
V	72610	1	2014-05-10 00:00:00
V	72611	1	2014-05-10 00:00:00
V	72612	1	2014-05-10 00:00:00
V	72613	1	2014-05-10 00:00:00
V	72614	1	2014-05-10 00:00:00
V	72615	1	2014-05-10 00:00:00
V	72616	1	2014-05-10 00:00:00
V	72617	1	2014-05-10 00:00:00
V	72617	2	2014-05-10 00:00:00
V	72618	2	2014-05-10 00:00:00
V	72619	1	2014-05-10 00:00:00
V	72620	1	2014-05-10 00:00:00
V	72621	1	2014-05-10 00:00:00
V	72622	1	2014-05-10 00:00:00
V	72622	2	2014-05-10 00:00:00
V	72623	1	2014-05-10 00:00:00
V	72624	1	2014-05-10 00:00:00
V	72625	1	2014-05-10 00:00:00
V	72626	2	2014-05-10 00:00:00
V	72627	1	2014-05-10 00:00:00
V	72628	1	2014-05-10 00:00:00
V	72628	2	2014-05-10 00:00:00
V	72629	1	2014-05-10 00:00:00
V	72630	1	2014-05-10 00:00:00
V	72631	1	2014-05-10 00:00:00
V	72632	1	2014-05-10 00:00:00
V	72633	1	2014-05-10 00:00:00
V	72634	1	2014-05-10 00:00:00
V	72635	2	2014-05-10 00:00:00
V	72636	6	2014-05-10 00:00:00
V	72637	1	2014-05-10 00:00:00
V	72637	2	2014-05-10 00:00:00
V	72641	1	2014-05-11 00:00:00
V	72642	1	2014-05-11 00:00:00
V	72643	1	2014-05-11 00:00:00
V	72644	1	2014-05-11 00:00:00
V	72645	1	2014-05-11 00:00:00
V	72646	1	2014-05-11 00:00:00
V	72647	1	2014-05-11 00:00:00
V	72648	1	2014-05-11 00:00:00
V	72649	1	2014-05-11 00:00:00
V	72650	1	2014-05-11 00:00:00
V	72651	1	2014-05-11 00:00:00
V	72651	2	2014-05-11 00:00:00
V	72652	1	2014-05-11 00:00:00
V	72653	2	2014-05-11 00:00:00
V	72655	1	2014-05-11 00:00:00
V	72656	1	2014-05-11 00:00:00
V	72657	2	2014-05-11 00:00:00
V	72658	2	2014-05-11 00:00:00
V	72659	1	2014-05-11 00:00:00
V	72660	2	2014-05-11 00:00:00
V	72661	2	2014-05-11 00:00:00
V	72662	1	2014-05-11 00:00:00
V	72663	4	2014-05-11 00:00:00
V	72664	1	2014-05-11 00:00:00
V	72665	1	2014-05-11 00:00:00
V	72666	1	2014-05-11 00:00:00
V	72666	10	2014-05-11 00:00:00
V	72667	1	2014-05-11 00:00:00
V	72668	1	2014-05-11 00:00:00
V	72669	1	2014-05-11 00:00:00
V	72670	1	2014-05-11 00:00:00
V	72671	1	2014-05-11 00:00:00
V	72672	1	2014-05-11 00:00:00
V	72673	1	2014-05-11 00:00:00
V	72674	1	2014-05-11 00:00:00
V	72674	10	2014-05-11 00:00:00
V	72675	1	2014-05-11 00:00:00
V	72675	10	2014-05-11 00:00:00
V	72676	1	2014-05-11 00:00:00
V	72677	1	2014-05-11 00:00:00
V	72678	1	2014-05-11 00:00:00
V	72679	1	2014-05-11 00:00:00
V	72679	10	2014-05-11 00:00:00
V	72680	1	2014-05-11 00:00:00
V	72681	1	2014-05-11 00:00:00
V	72682	1	2014-05-11 00:00:00
V	72683	1	2014-05-11 00:00:00
V	72684	1	2014-05-11 00:00:00
V	72685	1	2014-05-11 00:00:00
V	72686	1	2014-05-11 00:00:00
V	72687	1	2014-05-11 00:00:00
V	72687	10	2014-05-11 00:00:00
V	72688	1	2014-05-11 00:00:00
V	72689	1	2014-05-11 00:00:00
V	72690	1	2014-05-11 00:00:00
V	72691	1	2014-05-11 00:00:00
V	72692	1	2014-05-11 00:00:00
V	72692	2	2014-05-11 00:00:00
V	72693	1	2014-05-11 00:00:00
V	72694	1	2014-05-11 00:00:00
V	72695	1	2014-05-11 00:00:00
V	72696	1	2014-05-11 00:00:00
V	72697	1	2014-05-11 00:00:00
V	72697	2	2014-05-11 00:00:00
V	72698	1	2014-05-11 00:00:00
V	72700	2	2014-05-11 00:00:00
V	72702	1	2014-05-11 00:00:00
V	72702	2	2014-05-11 00:00:00
V	72703	1	2014-05-11 00:00:00
V	72703	2	2014-05-11 00:00:00
V	72704	1	2014-05-11 00:00:00
V	72706	1	2014-05-11 00:00:00
V	72706	10	2014-05-11 00:00:00
V	72707	6	2014-05-11 00:00:00
V	72708	1	2014-05-11 00:00:00
V	72709	1	2014-05-11 00:00:00
V	72710	6	2014-05-11 00:00:00
V	72711	1	2014-05-11 00:00:00
V	72711	2	2014-05-11 00:00:00
V	72712	1	2014-05-11 00:00:00
V	72715	1	2014-05-11 00:00:00
V	72716	1	2014-05-11 00:00:00
V	72717	1	2014-05-11 00:00:00
V	72718	1	2014-05-11 00:00:00
V	72721	1	2014-05-11 00:00:00
V	72721	10	2014-05-11 00:00:00
V	72722	1	2014-05-11 00:00:00
V	72722	2	2014-05-11 00:00:00
V	72723	1	2014-05-11 00:00:00
V	72723	2	2014-05-11 00:00:00
V	72724	1	2014-05-11 00:00:00
V	72724	2	2014-05-11 00:00:00
V	72724	10	2014-05-11 00:00:00
V	72725	1	2014-05-11 00:00:00
V	72726	1	2014-05-11 00:00:00
V	72726	2	2014-05-11 00:00:00
V	72726	10	2014-05-11 00:00:00
V	72727	1	2014-05-12 00:00:00
V	72727	2	2014-05-12 00:00:00
V	72729	5	2014-05-12 00:00:00
V	72732	1	2014-05-12 00:00:00
V	72733	1	2014-05-12 00:00:00
V	72734	1	2014-05-12 00:00:00
V	72735	6	2014-05-12 00:00:00
V	72736	4	2014-05-12 00:00:00
V	72737	1	2014-05-12 00:00:00
V	72738	1	2014-05-12 00:00:00
V	72739	1	2014-05-12 00:00:00
V	72740	1	2014-05-12 00:00:00
V	72741	1	2014-05-12 00:00:00
V	72742	1	2014-05-12 00:00:00
V	72743	1	2014-05-12 00:00:00
V	72744	1	2014-05-12 00:00:00
V	72745	1	2014-05-12 00:00:00
V	72746	1	2014-05-12 00:00:00
V	72748	1	2014-05-12 00:00:00
V	72749	1	2014-05-12 00:00:00
V	72750	1	2014-05-12 00:00:00
V	72751	1	2014-05-12 00:00:00
V	72752	1	2014-05-12 00:00:00
V	72753	1	2014-05-12 00:00:00
V	72754	1	2014-05-12 00:00:00
V	72754	10	2014-05-12 00:00:00
V	72755	1	2014-05-12 00:00:00
V	72756	1	2014-05-12 00:00:00
V	72757	1	2014-05-12 00:00:00
V	72758	1	2014-05-12 00:00:00
V	72759	1	2014-05-12 00:00:00
V	72760	1	2014-05-12 00:00:00
V	72761	1	2014-05-12 00:00:00
V	72762	1	2014-05-12 00:00:00
V	72763	1	2014-05-12 00:00:00
V	72764	1	2014-05-12 00:00:00
V	72764	10	2014-05-12 00:00:00
V	72765	1	2014-05-12 00:00:00
V	72766	1	2014-05-12 00:00:00
V	72767	1	2014-05-12 00:00:00
V	72768	1	2014-05-12 00:00:00
V	72768	2	2014-05-12 00:00:00
V	72770	1	2014-05-12 00:00:00
V	72771	1	2014-05-12 00:00:00
V	72772	1	2014-05-12 00:00:00
V	72773	1	2014-05-12 00:00:00
V	72775	1	2014-05-12 00:00:00
V	72776	1	2014-05-12 00:00:00
V	72777	1	2014-05-12 00:00:00
V	72777	2	2014-05-12 00:00:00
V	72779	1	2014-05-12 00:00:00
V	72779	2	2014-05-12 00:00:00
V	72780	1	2014-05-12 00:00:00
V	72781	6	2014-05-12 00:00:00
V	72782	1	2014-05-12 00:00:00
V	72782	2	2014-05-12 00:00:00
V	72783	1	2014-05-12 00:00:00
V	72786	1	2014-05-12 00:00:00
V	72786	2	2014-05-12 00:00:00
V	72787	1	2014-05-12 00:00:00
V	72787	2	2014-05-12 00:00:00
V	72789	1	2014-05-13 00:00:00
V	72790	1	2014-05-13 00:00:00
V	72791	1	2014-05-13 00:00:00
V	72792	1	2014-05-13 00:00:00
V	72793	1	2014-05-13 00:00:00
V	72794	1	2014-05-13 00:00:00
V	72795	1	2014-05-13 00:00:00
V	72796	1	2014-05-13 00:00:00
V	72797	1	2014-05-13 00:00:00
V	72797	2	2014-05-13 00:00:00
V	72798	1	2014-05-13 00:00:00
V	72799	1	2014-05-13 00:00:00
V	72800	1	2014-05-13 00:00:00
