\P\	Pos	PersonID\
V	1454174	3414
V	1454270	8863
V	1454366	8271
V	1454462	15365
V	1454559	3340
V	1454655	15174
V	1454752	3940
V	1454848	4195
V	1454944	14771
V	1455041	8868
V	1455137	14994
V	1455234	17869
V	1455331	16614
V	1455428	7441
V	1455524	13255
V	1455621	12782
V	1455718	11635
V	1455815	10177
V	1455912	10989
V	1456009	13983
V	1456106	6988
V	1456202	13786
V	1456299	17719
V	1456396	3235
V	1456492	20037
V	1456589	12756
V	1456686	3097
V	1456782	6490
V	1456878	13964
V	1456975	12531
V	1457072	20670
V	1457169	18922
V	1457266	14819
V	1457363	18322
V	1457460	7787
V	1457556	14582
V	1457653	13908
V	1457750	17357
V	1457847	18197
V	1457944	5786
V	1458040	16800
V	1458137	3276
V	1458233	11417
V	1458330	17238
V	1458427	6931
V	1458523	16304
V	1458620	17210
V	1458717	17405
V	1458814	6738
V	1458910	20581
V	1459007	7376
V	1459103	18717
V	1459200	8907
V	1459296	19599
V	1459393	15626
V	1459490	5185
V	1459586	8730
V	1459682	7125
V	1459778	16985
V	1459875	10168
V	1459972	4638
V	1460068	17096
V	1460165	5404
V	1460261	4759
V	1460357	7040
V	1460453	12882
V	1460550	12722
V	1460647	19442
V	1460744	15421
V	1460841	11563
V	1460938	7277
V	1461034	15847
V	1461131	7050
V	1461227	16637
V	1461324	9581
V	1461420	20065
V	1461517	5245
V	1461613	3701
V	1461709	18318
V	1461806	16082
V	1461903	2408
V	1461999	4405
V	1462095	17593
V	1462192	7223
V	1462288	19591
V	1462385	19709
V	1462483	11112
V	1462581	2980
V	1462678	6912
V	1462774	9547
V	1462870	8296
V	1462966	2478
V	1463062	9198
V	1463159	17213
V	1463257	18325
V	1463354	19948
V	1463451	10171
V	1463548	10819
V	1463645	20114
V	1463742	12018
V	1463839	3909
V	1463935	14465
V	1464032	4095
V	1464128	17311
V	1464225	8108
V	1464322	10407
V	1464419	15801
V	1464517	14244
V	1464614	4901
V	1464710	10243
V	1464808	13141
V	1464905	8224
V	1465001	20591
V	1465098	15629
V	1465196	11501
V	1465293	17403
V	1465390	19587
V	1465488	20530
V	1465585	16033
V	1465682	4081
V	1465779	4790
V	1465876	20056
V	1465974	17916
V	1466071	10580
V	1466168	14834
V	1466265	8163
V	1466361	9051
V	1466457	12165
V	1466555	9378
V	1466652	4710
V	1466748	17372
V	1466845	9496
V	1466941	15607
V	1467039	14398
V	1467136	8668
V	1467232	7659
V	1467328	14375
V	1467425	19361
V	1467522	10598
V	1467620	18518
V	1467718	20382
V	1467816	8318
V	1467913	4573
V	1468009	9155
V	1468105	18254
V	1468203	8758
V	1468300	5038
V	1468396	9219
V	1468492	13941
V	1468589	9274
V	1468686	18938
V	1468784	4944
V	1468881	11332
V	1468978	8253
V	1469074	19976
V	1469171	6175
V	1469267	9184
V	1469363	12696
V	1469460	17721
V	1469557	16775
V	1469654	19444
V	1469751	16324
V	1469848	17841
V	1469946	17119
V	1470043	15255
V	1470140	6980
V	1470236	17349
V	1470333	7627
V	1470429	14251
V	1470526	10743
V	1470623	9626
V	1470720	4226
V	1470816	5006
V	1470912	19171
V	1471009	18481
V	1471106	9840
V	1471202	16070
V	1471300	2733
V	1471396	14555
V	1471493	13679
V	1471590	19018
V	1471687	10773
V	1471784	6392
V	1471880	7837
V	1471977	7550
V	1472074	11711
V	1472172	7515
V	1472269	12316
V	1472366	7171
V	1472462	14218
V	1472559	11814
V	1472656	8672
V	1472752	19506
V	1472850	8043
V	1472946	4740
V	1473042	18686
V	1473139	6802
V	1473235	18380
V	1473332	15829
V	1473429	6131
V	1473525	5377
V	1473621	3696
V	1473717	18764
V	1473814	3893
V	1473910	15875
V	1474007	6307
V	1474103	17924
V	1474200	11342
V	1474297	18375
V	1474394	13105
V	1474491	4570
V	1474587	15872
V	1474685	4960
V	1474782	20303
V	1474879	16161
V	1474976	8820
V	1475073	17023
V	1475171	15234
V	1475269	16008
V	1475366	10936
V	1475463	12732
V	1475560	5196
V	1475657	9941
V	1475753	7459
V	1475850	18008
V	1475948	16153
V	1476045	16964
V	1476142	16905
V	1476239	3461
V	1476335	17465
V	1476432	3983
V	1476528	15177
V	1476626	14586
V	1476723	7294
V	1476819	18414
V	1476916	6182
V	1477012	17346
V	1477109	15129
V	1477207	5509
V	1477304	20273
V	1477401	19593
V	1477498	8019
V	1477594	12189
V	1477692	16731
V	1477790	17777
V	1477888	10609
V	1477985	8534
V	1478081	17687
V	1478179	7037
V	1478276	17547
V	1478373	9767
V	1478470	14642
V	1478568	19266
V	1478665	9754
V	1478761	11520
V	1478859	18406
V	1478957	5207
V	1479053	14895
V	1479150	12895
V	1479247	12492
V	1479344	6908
V	1479440	10094
V	1479537	9885
V	1479633	10162
V	1479730	17385
V	1479827	6225
V	1479924	11074
V	1480022	5605
V	1480119	14594
V	1480216	5783
V	1480312	19938
V	1480410	14401
V	1480508	19981
V	1480605	3437
V	1480701	11993
V	1480798	4233
V	1480895	6391
V	1480992	5303
V	1481088	16855
V	1481185	17804
V	1481282	17836
V	1481380	12452
V	1481478	7815
V	1481574	18901
V	1481671	4187
V	1481767	14973
V	1481865	10424
V	1481963	9035
V	1482059	9260
V	1482155	15308
V	1482252	4965
V	1482348	15506
V	1482445	17323
V	1482542	7528
V	1482638	7596
V	1482735	15390
V	1482833	7449
V	1482930	15600
V	1483027	14409
V	1483125	2381
V	1483221	15923
V	1483318	16042
V	1483415	14201
V	1483512	13568
V	1483609	13897
V	1483706	14566
V	1483803	12937
V	1483900	9965
V	1483997	18635
V	1484095	7923
V	1484191	19502
V	1484288	18448
V	1484385	16048
V	1484482	7759
V	1484578	11068
V	1484676	10175
V	1484774	18994
V	1484871	2476
V	1484967	10618
V	1485064	15934
V	1485161	14079
V	1485258	6206
V	1485355	9669
V	1485451	8040
V	1485547	11544
V	1485644	17263
V	1485742	9205
V	1485839	15312
V	1485936	9763
V	1486033	6724
V	1486130	17156
V	1486227	2706
V	1486324	18857
V	1486421	12228
V	1486518	6319
V	1486614	11968
V	1486711	4089
V	1486807	8801
V	1486903	14210
V	1487001	7813
V	1487097	16707
V	1487195	3122
V	1487291	3043
V	1487388	15126
V	1487485	7921
V	1487581	16696
V	1487678	13102
V	1487775	16465
V	1487872	10663
V	1487969	18665
V	1488066	16796
V	1488163	18023
V	1488260	6148
V	1488356	10231
V	1488453	10386
V	1488550	13161
V	1488647	6485
V	1488743	8093
V	1488839	6288
V	1488935	20139
V	1489032	20554
V	1489130	16474
V	1489227	4614
V	1489323	10395
V	1489420	20334
V	1489517	9317
V	1489614	6193
V	1489711	19240
V	1489809	10365
V	1489906	7524
V	1490002	12307
V	1490100	14002
V	1490198	13993
V	1490295	4727
V	1490391	5008
V	1490487	9546
V	1490583	10825
V	1490680	6343
V	1490776	19356
V	1490874	15955
V	1490971	10371
V	1491069	11875
V	1491166	4367
V	1491262	5867
V	1491358	3386
V	1491454	19814
V	1491552	11007
V	1491650	12727
V	1491748	7783
V	1491844	2537
V	1491941	15048
V	1492038	11348
V	1492135	16602
V	1492233	9167
V	1492329	18045
V	1492427	19611
V	1492524	18046
V	1492622	18527
V	1492719	7969
V	1492815	2753
V	1492912	1754
V	1493009	7384
V	1493105	12269
V	1493202	7598
V	1493298	2713
V	1493394	7972
V	1493490	10105
V	1493587	6780
V	1493683	10790
V	1493780	6585
V	1493876	8889
V	1493972	4123
V	1494068	5198
V	1494164	20465
V	1494262	10035
V	1494360	7307
V	1494457	3129
V	1494553	18411
V	1494651	11212
V	1494748	17827
V	1494845	12527
V	1494943	11064
V	1495041	12702
V	1495139	13859
V	1495237	15705
V	1495335	6185
V	1495431	14420
V	1495528	16595
V	1495625	9981
V	1495721	6297
V	1495817	13980
V	1495914	20209
V	1496011	7256
V	1496107	20571
V	1496204	10091
V	1496301	2819
V	1496398	2695
V	1496494	6753
V	1496591	8392
V	1496688	8701
V	1496785	13512
V	1496883	12613
V	1496980	2583
V	1497076	19290
V	1497174	16728
V	1497272	20545
V	1497369	3243
V	1497465	6268
V	1497561	18977
V	1497658	15671
V	1497755	4113
V	1497851	4651
V	1497947	17052
V	1498044	17386
V	1498141	6357
V	1498237	15205
V	1498334	16136
V	1498431	16664
V	1498528	14932
V	1498625	15634
V	1498722	17375
V	1498819	7002
V	1498915	9436
V	1499011	17237
V	1499108	7445
V	1499204	14071
V	1499301	3524
V	1499397	20122
V	1499494	3320
V	1499590	13109
V	1499687	14344
V	1499784	20369
V	1499881	14160
V	1499978	4536
V	1500074	20090
V	1500171	9445
V	1500267	15496
V	1500364	9135
V	1500460	5595
V	1500556	3508
V	1500652	20677
V	1500749	14137
V	1500846	15862
V	1500943	7380
V	1501039	16199
V	1501136	8879
V	1501232	11482
V	1501329	17747
V	1501426	8959
V	1501522	15266
V	1501619	13973
V	1501716	3024
V	1501812	9379
V	1501908	5170
V	1502004	6982
V	1502100	6745
V	1502196	12801
V	1502293	8101
V	1502389	8161
V	1502485	17872
V	1502582	14663
V	1502679	15027
V	1502776	10553
V	1502873	12070
V	1502970	12880
V	1503067	12869
V	1503164	16445
V	1503261	12116
V	1503358	4285
V	1503454	13656
V	1503551	16338
V	1503648	8118
V	1503744	14224
V	1503841	12121
V	1503938	7216
V	1504034	17004
V	1504131	20171
V	1504228	19269
V	1504325	20175
V	1504422	4826
V	1504518	11105
V	1504615	3741
V	1504711	16419
V	1504808	15619
V	1504905	3203
V	1505001	19693
V	1505098	15776
V	1505195	9326
V	1505291	7754
V	1505387	11571
V	1505484	18427
V	1505581	3100
V	1505677	7120
V	1505773	6543
V	1505869	14705
V	1505966	7061
V	1506062	8862
V	1506158	17579
V	1506255	9064
V	1506351	3406
V	1506447	4793
V	1506543	6331
V	1506639	11649
V	1506736	4769
V	1506832	5970
V	1506928	20762
V	1507025	12098
V	1507122	7335
V	1507218	14008
V	1507315	11259
V	1507412	2793
V	1507508	13619
V	1507605	16007
V	1507702	13969
V	1507799	7797
V	1507895	17519
V	1507992	5743
V	1508088	4526
V	1508184	17831
V	1508281	18844
V	1508378	13495
V	1508475	18974
V	1508572	15587
V	1508669	12298
V	1508766	19205
V	1508863	18435
V	1508960	2678
V	1509056	16807
V	1509153	2786
V	1509249	17945
V	1509346	6545
V	1509442	4635
V	1509538	15228
V	1509635	17124
V	1509732	20531
V	1509829	9823
V	1509925	13591
V	1510022	6905
V	1510118	13380
V	1510215	11841
V	1510312	16174
V	1510409	19227
V	1510506	19256
V	1510603	20148
V	1510700	18020
V	1510797	1755
V	1510893	17790
V	1510990	19863
V	1511087	3044
V	1511183	5779
V	1511279	18619
V	1511376	12471
V	1511473	6053
V	1511569	16393
V	1511666	11606
V	1511763	14571
V	1511860	3128
V	1511956	2836
V	1512052	10861
V	1512149	13369
V	1512246	17025
V	1512343	6863
V	1512439	15332
V	1512536	18666
V	1512633	9576
V	1512729	14054
V	1512826	12017
V	1512923	6706
V	1513019	15557
V	1513116	3171
V	1513212	10410
V	1513309	7226
V	1513405	8106
V	1513501	6137
V	1513597	9692
V	1513693	6036
V	1513789	10648
V	1513886	10043
V	1513983	4138
V	1514079	11033
V	1514176	14829
V	1514273	9666
V	1514369	5204
V	1514465	10548
V	1514562	18066
V	1514659	7490
V	1514755	6078
V	1514851	19236
V	1514948	13487
V	1515045	9803
V	1515141	7725
V	1515237	3123
V	1515333	15243
V	1515430	4540
V	1515526	16106
V	1515623	8826
V	1515719	10554
V	1515816	14615
V	1515913	18793
V	1516010	16504
V	1516107	18457
V	1516204	17878
V	1516301	16251
V	1516398	12195
V	1516495	11931
V	1516592	14433
V	1516689	14942
V	1516786	20535
V	1516883	5450
V	1516979	9710
V	1517075	5802
V	1517171	15005
V	1517268	11808
V	1517365	19321
V	1517462	5873
V	1517558	3880
V	1517654	19108
V	1517751	18568
V	1517848	17559
V	1517945	3784
V	1518041	18799
V	1518138	2456
V	1518234	20754
V	1518331	15096
V	1518428	5787
V	1518524	7312
V	1518620	8390
V	1518716	18860
V	1518813	11171
V	1518910	9854
V	1519006	16337
V	1519103	18509
V	1519200	14769
V	1519297	4975
V	1519393	20165
V	1519490	10561
V	1519587	19286
V	1519685	19974
V	1519782	17226
V	1519879	7452
V	1519975	16487
V	1520072	13721
V	1520169	4721
V	1520265	13298
V	1520362	5994
V	1520458	16552
V	1520555	12454
V	1520652	9399
V	1520748	18162
V	1520845	6666
V	1520941	18762
V	1521038	9957
V	1521134	18234
V	1521231	18549
V	1521328	6507
V	1521424	17431
V	1521521	3770
V	1521617	9487
V	1521713	18885
V	1521810	15682
V	1521907	5603
V	1522003	20358
V	1522100	18106
V	1522197	16708
V	1522294	20300
V	1522391	11927
V	1522488	8692
V	1522584	6962
V	1522680	3526
V	1522776	5897
V	1522872	7179
V	1522968	12042
V	1523065	10253
V	1523162	15422
V	1523259	12119
V	1523356	7542
V	1523452	15795
V	1523549	6634
V	1523645	18012
V	1523742	9540
V	1523838	3729
V	1523934	17964
V	1524031	11521
V	1524128	5640
V	1524224	13876
V	1524321	14778
V	1524418	12556
V	1524515	6493
V	1524611	17246
V	1524708	14517
V	1524805	20280
V	1524902	14969
V	1524999	19978
V	1525096	12636
V	1525193	7994
V	1525289	17011
V	1525386	6154
V	1525482	18634
V	1525579	8746
V	1525675	12514
V	1525772	20162
V	1525869	7433
V	1525965	5219
V	1526061	15733
V	1526158	20740
V	1526255	17117
V	1526352	12009
V	1526449	18512
V	1526546	4482
V	1526642	6375
V	1526738	12620
V	1526835	5641
V	1526931	8913
V	1527027	14402
V	1527124	10030
V	1527221	12434
V	1527318	17141
V	1527415	12590
V	1527512	8239
V	1527608	4101
V	1527704	9891
V	1527800	19063
V	1527897	10137
V	1527994	8398
V	1528090	9567
V	1528186	2767
V	1528282	17243
V	1528379	16071
V	1528476	4724
V	1528572	5564
V	1528668	14466
V	1528765	8650
V	1528861	17536
V	1528958	8601
V	1529054	2486
V	1529150	10401
V	1529247	18801
V	1529344	16398
V	1529441	20266
V	1529538	12998
V	1529635	18314
V	1529732	14585
V	1529829	8974
V	1529925	6845
V	1530021	9153
V	1530117	2386
V	1530213	8188
V	1530309	18743
V	1530406	16306
V	1530503	15469
V	1530600	17602
V	1530697	7071
V	1530793	9406
V	1530889	19329
V	1530986	20324
V	1531083	2548
V	1531179	9382
V	1531275	2421
V	1531371	7611
V	1531467	5205
V	1531563	9145
V	1531659	3326
V	1531755	5947
V	1531851	14234
V	1531948	2814
V	1532044	19493
V	1532141	12925
V	1532238	4763
V	1532334	10723
V	1532431	13509
V	1532528	14943
V	1532625	10452
V	1532722	8911
V	1532818	16747
V	1532915	6207
V	1533011	5411
V	1533107	19984
V	1533204	7770
V	1533300	3299
V	1533396	6415
V	1533492	13913
V	1533589	17566
V	1533686	15849
V	1533783	13091
V	1533880	10245
V	1533977	13988
V	1534074	14725
V	1534171	8292
V	1534267	11726
V	1534364	10894
V	1534461	13522
V	1534558	16576
V	1534655	15691
V	1534752	4070
V	1534848	20130
V	1534945	13311
V	1535042	4650
V	1535138	11533
V	1535235	18840
V	1535332	4750
V	1535428	14107
V	1535525	3436
V	1535621	11475
V	1535718	11359
V	1535815	6994
V	1535912	4126
V	1536009	20117
V	1536107	8549
V	1536204	8498
V	1536300	14631
V	1536398	8572
V	1536495	3058
V	1536591	9293
V	1536687	11415
V	1536785	9283
V	1536882	9648
V	1536979	11721
V	1537077	3735
V	1537174	3017
V	1537271	17695
V	1537369	10475
V	1537466	9944
V	1537563	8227
V	1537659	15986
V	1537756	7821
V	1537852	8413
V	1537948	11058
V	1538045	9976
V	1538141	4841
V	1538237	18767
V	1538334	9078
V	1538430	10308
V	1538528	8743
V	1538624	13201
V	1538721	7869
V	1538817	9271
V	1538913	11317
V	1539010	20420
V	1539107	9583
V	1539203	9314
V	1539299	6393
V	1539395	11244
V	1539492	3892
V	1539588	5150
V	1539684	15116
V	1539781	8761
V	1539877	9610
V	1539973	17441
V	1540070	5684
V	1540166	13569
V	1540263	3265
V	1540359	11193
V	1540456	4495
V	1540552	13956
V	1540649	6315
V	1540745	20129
V	1540842	14707
V	1540939	7147
V	1541035	6063
V	1541131	18000
V	1541228	7870
V	1541324	12294
V	1541421	9383
V	1541517	5376
V	1541613	7446
V	1541709	18013
V	1541806	18843
V	1541903	14483
V	1542000	11582
V	1542097	3158
V	1542193	10356
V	1542290	7553
V	1542386	18927
V	1542483	20495
V	1542580	4061
V	1542676	2632
V	1542772	7747
V	1542868	13538
V	1542965	9525
V	1543061	5330
V	1543157	13899
V	1543254	5211
V	1543350	13534
V	1543447	14293
V	1543544	12740
V	1543641	16131
V	1543738	16208
V	1543835	2825
V	1543931	6007
V	1544027	6124
V	1544123	4179
V	1544219	1756
V	1544315	19168
V	1544412	18867
V	1544509	3315
V	1544605	19664
V	1544702	4025
V	1544798	19821
V	1544895	13585
V	1544992	6055
V	1545088	17521
V	1545185	17615
V	1545282	4324
V	1545378	11611
V	1545475	20341
V	1545572	5749
V	1545668	18268
V	1545765	7962
V	1545861	13334
V	1545958	11145
V	1546055	15388
V	1546152	12656
V	1546249	13471
V	1546346	15067
V	1546443	3565
V	1546539	3121
V	1546635	10556
V	1546732	15560
V	1546829	18521
V	1546926	19282
V	1547023	14979
V	1547120	6633
V	1547216	20350
V	1547313	7953
V	1547409	18593
V	1547506	12838
V	1547603	5228
V	1547699	4241
V	1547795	7160
V	1547891	13856
V	1547988	8126
V	1548084	16509
V	1548181	7634
V	1548277	11821
V	1548374	20546
V	1548471	17294
V	1548568	10380
V	1548665	3662
V	1548761	20268
V	1548858	9034
V	1548954	11762
V	1549051	13762
V	1549148	8095
V	1549244	2737
V	1549340	16217
V	1549437	7946
V	1549533	5345
V	1549629	17744
V	1549726	16583
V	1549823	10502
V	1549920	11858
V	1550017	19749
V	1550114	19576
V	1550211	19382
V	1550308	10174
V	1550405	14841
V	1550503	7843
V	1550599	16303
V	1550696	20208
V	1550794	2705
V	1550891	9715
V	1550988	14124
V	1551085	18422
V	1551182	10108
V	1551280	20174
V	1551377	15897
V	1551474	12750
V	1551571	4384
V	1551667	4619
V	1551763	3287
V	1551859	19635
V	1551956	10121
V	1552054	9146
V	1552150	20298
V	1552247	20297
V	1552344	18377
V	1552441	7525
V	1552537	13502
V	1552634	7339
V	1552731	16995
V	1552828	20067
V	1552925	5306
V	1553021	5597
V	1553117	13556
V	1553214	13629
V	1553311	12069
V	1553409	4517
V	1553506	9121
V	1553602	17801
V	1553699	8191
V	1553796	7479
V	1553892	12134
V	1553989	20042
V	1554086	4918
V	1554182	6110
V	1554278	17253
V	1554375	14583
V	1554473	14099
V	1554571	3002
V	1554667	8384
V	1554764	2746
V	1554861	2439
V	1554957	19197
V	1555054	4730
V	1555151	17499
V	1555248	10635
V	1555345	12414
V	1555443	4898
V	1555540	11422
V	1555638	8530
V	1555734	16795
V	1555832	4610
V	1555928	9900
V	1556024	20186
V	1556121	16382
V	1556218	20715
V	1556316	2572
V	1556413	12879
V	1556510	8265
V	1556606	15996
V	1556703	8178
V	1556799	11634
V	1556896	14720
V	1556993	11966
V	1557090	18263
V	1557187	15249
V	1557284	19772
V	1557381	13457
V	1557478	6596
V	1557574	15283
V	1557671	17111
V	1557768	7485
V	1557864	19468
V	1557961	7162
V	1558057	3654
V	1558153	13759
V	1558250	2672
V	1558346	11994
V	1558443	15304
V	1558540	4969
V	1558636	18158
V	1558733	11546
V	1558830	19900
V	1558927	15565
V	1559024	12923
V	1559121	14650
V	1559218	6115
V	1559314	16551
V	1559411	14498
V	1559508	3717
V	1559604	8086
V	1559700	17636
V	1559797	14430
V	1559894	14794
V	1559991	16390
V	1560088	14453
V	1560185	10760
V	1560282	17992
V	1560379	7169
V	1560475	9169
V	1560571	8577
V	1560667	19017
V	1560764	9058
V	1560860	7639
V	1560956	9319
V	1561052	16026
V	1561149	19936
V	1561246	11525
V	1561343	13963
V	1561440	14679
V	1561537	3740
V	1561633	6664
V	1561729	3657
V	1561825	8987
V	1561921	10384
V	1562018	5181
V	1562114	20082
V	1562211	9425
V	1562307	2922
V	1562403	7746
V	1562499	16937
V	1562596	10681
V	1562693	3561
V	1562789	13114
V	1562886	5405
V	1562982	9178
V	1563078	17966
V	1563175	11069
V	1563272	15772
V	1563369	13214
V	1563466	8985
V	1563562	18018
V	1563659	14462
V	1563756	18999
V	1563853	10374
V	1563950	6846
V	1564046	20550
V	1564143	6521
V	1564239	14995
V	1564336	15728
V	1564433	9821
V	1564529	12133
V	1564626	14387
V	1564723	11104
V	1564820	10540
V	1564917	3270
V	1565013	12047
V	1565110	13819
V	1565207	4309
V	1565303	16740
V	1565400	4857
V	1565496	8967
V	1565592	18610
V	1565689	6295
V	1565785	7860
V	1565881	19852
V	1565978	7594
V	1566074	4639
V	1566170	19238
V	1566267	20264
V	1566364	17815
V	1566461	17770
V	1566558	16322
V	1566655	18379
V	1566752	15064
V	1566849	13593
V	1566946	12813
V	1567043	17708
V	1567140	11389
V	1567237	8715
V	1567333	15470
V	1567430	7646
V	1567526	4436
V	1567622	3830
V	1567718	7547
V	1567814	10820
V	1567911	3815
V	1568007	4671
V	1568103	7845
V	1568199	9499
V	1568295	12769
V	1568392	14661
V	1568489	17776
V	1568586	8342
V	1568682	3583
V	1568778	13540
V	1568875	11628
V	1568972	19169
V	1569069	14681
V	1569166	15297
V	1569263	17100
V	1569360	9579
V	1569456	12713
V	1569553	18744
V	1569650	13511
V	1569747	14687
V	1569844	9229
V	1569940	19592
V	1570037	10948
V	1570134	20648
V	1570231	12304
V	1570328	4236
V	1570424	20485
V	1570521	7582
V	1570617	16496
V	1570714	20743
V	1570811	8425
V	1570907	15451
V	1571004	9518
V	1571100	6060
V	1571196	11296
V	1571293	3531
V	1571389	12397
V	1571486	17569
V	1571583	3366
V	1571679	11148
V	1571776	9321
V	1571872	3997
V	1571968	6070
V	1572064	8336
V	1572160	8091
V	1572256	3847
V	1572352	6355
V	1572448	6726
V	1572544	12493
V	1572641	10327
V	1572738	16811
V	1572835	2565
V	1572931	19943
V	1573028	18320
V	1573125	5791
V	1573221	15380
V	1573318	5068
V	1573414	7851
V	1573510	20127
V	1573607	13230
V	1573704	12349
V	1573801	4891
V	1573897	9116
V	1573993	8255
V	1574089	16261
V	1574186	6127
V	1574282	14397
V	1574379	12679
V	1574476	6913
V	1574572	12292
V	1574669	2732
V	1574765	16344
V	1574862	3947
V	1574958	10060
V	1575055	12709
V	1575152	6241
V	1575248	8783
V	1575344	4545
V	1575440	6658
V	1575536	13508
V	1575633	14392
V	1575730	2992
V	1575826	16630
V	1575923	10202
V	1576020	12615
V	1576117	8557
V	1576213	2802
V	1576309	12692
V	1576406	19034
V	1576503	4466
V	1576599	5661
V	1576695	4807
V	1576791	7262
V	1576887	7404
V	1576983	15804
V	1577080	11223
V	1577177	3312
V	1577273	4952
V	1577369	11406
V	1577466	4103
V	1577562	17314
V	1577659	19357
V	1577756	7389
V	1577852	5050
V	1577948	10285
V	1578045	9285
V	1578141	17952
V	1578238	10459
V	1578335	20679
V	1578432	6866
V	1578528	19866
V	1578625	9100
V	1578721	12995
V	1578818	15751
V	1578915	2598
V	1579011	10856
V	1579108	10958
V	1579205	18559
V	1579302	2770
V	1579398	10862
V	1579495	13925
V	1579592	5647
V	1579688	16335
V	1579785	5059
V	1579881	12180
V	1579978	14097
V	1580075	13994
V	1580172	20719
V	1580269	18392
V	1580366	7785
V	1580462	15298
V	1580559	3333
V	1580655	18277
V	1580752	16900
V	1580849	10897
V	1580946	12118
V	1581043	6266
V	1581139	12427
V	1581236	10489
V	1581333	12994
V	1581430	18383
V	1581527	7282
V	1581623	6092
V	1581719	7334
V	1581815	18560
V	1581912	13808
V	1582009	8099
V	1582105	2566
V	1582201	16844
V	1582298	6765
V	1582394	11371
V	1582491	17555
V	1582588	10970
V	1582685	7093
V	1582781	16176
V	1582878	11215
V	1582975	4899
V	1583071	5495
V	1583167	7258
V	1583263	13266
V	1583360	15925
V	1583457	8917
V	1583553	19246
V	1583650	2859
V	1583746	10682
V	1583843	19732
V	1583940	3760
V	1584036	19317
V	1584133	5281
V	1584229	10015
V	1584326	2862
V	1584422	2973
V	1584518	10514
V	1584615	10238
V	1584712	7324
V	1584808	12417
V	1584905	9335
V	1585001	7660
V	1585097	8721
V	1585193	11665
V	1585290	1757
V	1585386	13788
V	1585483	13014
V	1585580	14105
V	1585677	14975
V	1585774	10731
V	1585871	14206
V	1585968	9331
V	1586064	11990
V	1586161	8904
V	1586257	17408
V	1586354	15959
V	1586451	14488
V	1586548	19681
V	1586645	17861
V	1586742	15195
V	1586839	18151
V	1586936	20726
V	1587033	11313
V	1587130	12380
V	1587227	10986
V	1587324	2976
V	1587420	20447
V	1587517	20055
V	1587614	16609
V	1587711	15734
V	1587808	20257
V	1587905	17131
V	1588002	17491
V	1588099	10292
V	1588196	16773
V	1588293	17633
V	1588390	12815
V	1588487	14953
V	1588584	5974
V	1588680	15993
V	1588777	3027
V	1588873	16768
V	1588970	9344
V	1589066	8259
V	1589162	15196
V	1589259	5344
V	1589355	10923
V	1589452	2975
V	1589548	10383
V	1589645	15524
V	1589742	9262
V	1589838	4341
V	1589934	7463
V	1590030	4709
V	1590126	12033
V	1590223	8719
V	1590319	19577
V	1590416	20641
V	1590513	5322
V	1590609	2467
V	1590705	18778
V	1590802	7694
V	1590898	7383
V	1590994	11464
V	1591091	18896
V	1591188	10069
V	1591285	2803
V	1591381	20417
V	1591478	8532
V	1591574	4330
V	1591670	14339
V	1591767	13598
V	1591864	9521
V	1591960	4291
V	1592056	18231
V	1592153	20031
V	1592250	15319
V	1592347	20243
V	1592444	3001
V	1592540	19159
V	1592637	16375
V	1592734	9021
V	1592830	5379
V	1592926	4877
V	1593022	11188
V	1593119	4002
V	1593215	6572
V	1593311	11661
V	1593408	13686
V	1593505	14273
V	1593602	13999
V	1593699	8058
V	1593795	9150
V	1593891	16518
V	1593988	17513
V	1594085	8580
V	1594181	20346
V	1594278	9477
V	1594374	15523
V	1594471	16987
V	1594568	13438
V	1594665	17040
V	1594762	8529
V	1594858	5571
V	1594954	4411
V	1595051	13733
V	1595148	4980
V	1595244	8864
V	1595341	11873
V	1595438	7336
V	1595534	3228
V	1595630	13912
V	1595728	14646
V	1595825	15149
V	1595922	15036
V	1596019	3077
V	1596115	9270
V	1596211	7945
V	1596308	9234
V	1596404	4583
V	1596500	2977
V	1596597	15204
V	1596695	16024
V	1596792	14702
V	1596890	14886
V	1596988	8895
V	1597084	4038
V	1597180	5317
V	1597276	14796
V	1597373	14274
V	1597471	16254
V	1597568	8419
V	1597665	6771
V	1597761	2559
V	1597858	17994
V	1597955	12029
V	1598053	15724
V	1598151	17225
V	1598249	15448
V	1598346	17435
V	1598443	19383
V	1598540	6426
V	1598636	7562
V	1598732	3497
V	1598828	13418
V	1598925	17205
V	1599023	9574
V	1599119	11755
V	1599217	10868
V	1599314	16184
V	1599411	4316
V	1599508	19864
V	1599605	10397
V	1599703	10951
V	1599801	14756
V	1599898	3450
V	1599995	1758
V	1600092	15102
V	1600190	6636
V	1600286	13683
V	1600383	7230
V	1600479	18282
V	1600576	16036
V	1600673	19597
V	1600771	14455
V	1600869	9551
V	1600965	2530
V	1601061	2639
V	1601157	7671
V	1601253	3417
V	1601349	8757
V	1601445	8395
V	1601541	19221
V	1601639	11414
V	1601737	18572
V	1601835	10826
V	1601933	18755
V	1602030	15389
V	1602128	9705
V	1602225	15395
V	1602323	8500
V	1602420	20676
V	1602517	19877
V	1602615	10145
V	1602713	16328
V	1602811	12591
V	1602908	15493
V	1603005	4971
V	1603102	13106
V	1603200	4096
V	1603296	12851
V	1603393	9766
V	1603489	10565
V	1603587	8362
V	1603684	17824
V	1603781	5715
V	1603877	19893
V	1603974	19691
V	1604072	10727
V	1604170	16266
V	1604267	2888
V	1604364	7314
