\P\	BillOfMaterialsID	ProductAssemblyID	ComponentID	StartDate	EndDate	UnitMeasureCode	BOMLevel	PerAssemblyQty	ModifiedDate\
V	2113	953	821	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	2476	953	829	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3265	953	893	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	3116	953	894	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2820	953	907	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	1313	953	941	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	109	953	945	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	503	953	947	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2110	953	948	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	727	953	950	2010-03-18 00:00:00	2010-05-17 00:00:00	EA 	1	2.00	2010-05-17 00:00:00
V	501	953	950	2010-05-18 00:00:00		EA 	1	1.00	2010-05-04 00:00:00
V	1304	953	952	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3096	953	995	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2156	954	522	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	2593	954	807	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2386	954	807	2010-10-05 00:00:00		EA 	1	1.00	2010-09-21 00:00:00
V	1935	954	821	2010-06-19 00:00:00	2010-08-18 00:00:00	EA 	1	2.00	2010-08-18 00:00:00
V	1714	954	821	2010-08-19 00:00:00		EA 	1	1.00	2010-08-05 00:00:00
V	1813	954	829	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3292	954	887	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	115	954	894	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2390	954	907	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	693	954	941	2010-03-18 00:00:00	2010-05-17 00:00:00	EA 	1	2.00	2010-05-17 00:00:00
V	445	954	941	2010-05-18 00:00:00		EA 	1	1.00	2010-05-04 00:00:00
V	838	954	945	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	65	954	947	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1705	954	948	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	834	954	951	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	421	954	952	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	828	954	996	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	2486	955	522	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2416	955	807	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	1743	955	821	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1345	955	829	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	2792	955	888	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	3369	955	894	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2419	955	907	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	476	955	941	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	857	955	945	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	86	955	947	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1941	955	948	2010-06-19 00:00:00	2010-08-18 00:00:00	EA 	1	2.00	2010-08-18 00:00:00
V	1736	955	948	2010-08-19 00:00:00		EA 	1	1.00	2010-08-05 00:00:00
V	853	955	951	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	452	955	952	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	1059	955	996	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
V	849	955	996	2010-07-26 00:00:00		EA 	1	1.00	2010-07-12 00:00:00
V	2159	956	522	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	2431	956	807	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	1767	956	821	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1817	956	829	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2429	956	889	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	117	956	894	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2095	956	907	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3085	956	941	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	871	956	945	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	98	956	947	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1764	956	948	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	869	956	951	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	483	956	952	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	866	956	996	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	2160	957	522	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	2114	957	807	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	1308	957	821	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	1819	957	829	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3099	957	885	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	118	957	894	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2115	957	907	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3101	957	941	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2943	957	945	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2817	957	945	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	3357	957	947	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1305	957	948	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	2816	957	951	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	3097	957	952	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2814	957	996	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	539	958	520	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	3083	958	805	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2090	958	821	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	2144	958	829	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	517	958	894	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2428	958	896	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	877	958	907	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1770	958	941	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	94	958	945	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1287	958	946	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	2088	958	948	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	1282	958	949	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	1280	958	952	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	1759	958	994	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	541	959	520	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	504	959	805	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2444	959	821	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2147	959	829	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	519	959	894	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	3267	959	897	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	891	959	907	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1787	959	941	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3355	959	945	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1786	959	946	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2442	959	948	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	1782	959	949	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1780	959	952	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1302	959	994	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3134	960	520	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	512	960	805	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2451	960	821	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2477	960	829	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3117	960	894	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3362	960	898	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	897	960	907	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1795	960	941	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3361	960	945	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1794	960	946	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2641	960	948	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2450	960	948	2010-10-05 00:00:00		EA 	1	1.00	2010-09-21 00:00:00
V	1791	960	949	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1790	960	952	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1315	960	994	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3385	961	520	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	3272	961	805	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1680	961	821	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1339	961	829	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3366	961	894	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1677	961	899	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2356	961	907	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	414	961	941	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	815	961	945	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	676	961	946	2010-03-18 00:00:00	2010-05-17 00:00:00	EA 	1	2.00	2010-05-17 00:00:00
V	408	961	946	2010-05-18 00:00:00		EA 	1	1.00	2010-05-04 00:00:00
V	1672	961	948	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	395	961	949	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	394	961	952	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	3014	961	994	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	134	962	520	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	3296	962	805	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1713	962	821	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1812	962	829	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	114	962	894	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	3268	962	900	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2389	962	907	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	444	962	941	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	1053	962	945	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
V	837	962	945	2010-07-26 00:00:00		EA 	1	1.00	2010-07-12 00:00:00
V	437	962	946	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	1704	962	948	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	422	962	949	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	420	962	952	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	3034	962	994	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3391	963	520	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	3320	963	805	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1742	963	821	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1344	963	829	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3368	963	894	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	3316	963	901	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2418	963	907	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	475	963	941	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	856	963	945	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	469	963	946	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	1735	963	948	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	453	963	949	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	451	963	952	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	3057	963	994	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3394	964	520	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	106	964	805	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1295	964	821	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	1347	964	829	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3371	964	894	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2101	964	902	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	2105	964	907	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3095	964	941	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2810	964	945	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	3094	964	946	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	1294	964	948	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3091	964	949	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3090	964	952	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	712	964	994	2010-03-18 00:00:00	2010-05-17 00:00:00	EA 	1	2.00	2010-05-17 00:00:00
V	494	964	994	2010-05-18 00:00:00		EA 	1	1.00	2010-05-04 00:00:00
V	3397	965	520	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	112	965	805	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1320	965	821	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	1349	965	829	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3106	965	886	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3372	965	894	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2119	965	907	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3109	965	941	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2953	965	945	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2824	965	945	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	3107	965	946	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	1318	965	948	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3104	965	949	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3103	965	952	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	508	965	994	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	929	966	522	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	2777	966	807	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	2061	966	821	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	2140	966	829	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	2591	966	890	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2380	966	890	2010-10-05 00:00:00		EA 	1	1.00	2010-09-21 00:00:00
V	515	966	894	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2780	966	907	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	1258	966	941	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	61	966	945	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	692	966	947	2010-03-18 00:00:00	2010-05-17 00:00:00	EA 	1	2.00	2010-05-17 00:00:00
V	438	966	947	2010-05-18 00:00:00		EA 	1	1.00	2010-05-04 00:00:00
V	2055	966	948	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	56	966	951	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1242	966	952	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	50	966	996	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2856	967	522	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	2797	967	807	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	2079	967	821	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	2473	967	829	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	1274	967	891	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3114	967	894	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2799	967	907	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	1278	967	941	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	288	967	945	2010-03-04 00:00:00	2010-05-03 00:00:00	EA 	1	2.00	2010-05-03 00:00:00
V	80	967	945	2010-05-04 00:00:00		EA 	1	1.00	2010-04-20 00:00:00
V	470	967	947	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2077	967	948	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	76	967	951	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1267	967	952	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	72	967	996	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	932	968	522	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	2805	968	807	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	2091	968	821	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	2145	968	829	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	487	968	892	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	518	968	894	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	878	968	907	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1771	968	941	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	95	968	945	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	489	968	947	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2089	968	948	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	93	968	951	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1281	968	952	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	91	968	996	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	934	969	522	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1091	969	807	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
V	890	969	807	2010-07-26 00:00:00		EA 	1	1.00	2010-07-12 00:00:00
V	2633	969	821	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2445	969	821	2010-10-05 00:00:00		EA 	1	1.00	2010-09-21 00:00:00
V	2148	969	829	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	2819	969	893	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	520	969	894	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	892	969	907	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1788	969	941	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3356	969	945	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	3100	969	947	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2630	969	948	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2443	969	948	2010-10-05 00:00:00		EA 	1	1.00	2010-09-21 00:00:00
V	3352	969	951	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1781	969	952	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3349	969	996	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	3388	970	521	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	66	970	806	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2383	970	821	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2472	970	829	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3264	970	890	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	3113	970	894	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	847	970	907	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1724	970	941	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3291	970	945	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	3050	970	947	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2372	970	948	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3039	970	950	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	1700	970	952	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	681	970	995	2010-03-18 00:00:00	2010-05-17 00:00:00	EA 	1	2.00	2010-05-17 00:00:00
V	418	970	995	2010-05-18 00:00:00		EA 	1	1.00	2010-05-04 00:00:00
V	343	971	521	2010-03-04 00:00:00	2010-05-03 00:00:00	EA 	1	2.00	2010-05-03 00:00:00
V	137	971	521	2010-05-04 00:00:00		EA 	1	1.00	2010-04-20 00:00:00
V	87	971	806	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2414	971	821	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2280	971	829	2010-07-08 00:00:00	2010-09-06 00:00:00	EA 	1	2.00	2010-09-06 00:00:00
V	2143	971	829	2010-09-07 00:00:00		EA 	1	1.00	2010-08-24 00:00:00
V	2411	971	891	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	516	971	894	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2600	971	895	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	1068	971	907	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
V	865	971	907	2010-07-26 00:00:00		EA 	1	1.00	2010-07-12 00:00:00
V	1753	971	941	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3314	971	945	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	3072	971	947	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2404	971	948	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3062	971	950	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	1732	971	952	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	449	971	995	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	3393	972	521	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	299	972	806	2010-03-04 00:00:00	2010-05-03 00:00:00	EA 	1	2.00	2010-05-03 00:00:00
V	99	972	806	2010-05-04 00:00:00		EA 	1	1.00	2010-04-20 00:00:00
V	2430	972	821	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2474	972	829	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	1285	972	892	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3115	972	894	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2931	972	907	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2808	972	907	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	1528	972	941	2010-06-09 00:00:00	2010-08-08 00:00:00	EA 	1	2.00	2010-08-08 00:00:00
V	1291	972	941	2010-08-09 00:00:00		EA 	1	1.00	2010-07-26 00:00:00
V	3332	972	945	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	3082	972	947	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2609	972	948	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2425	972	948	2010-10-05 00:00:00		EA 	1	1.00	2010-09-21 00:00:00
V	3079	972	950	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
